1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 3400000032B93B21
Is Mission Active?  true
Mission Start:  Tue Jun 27 05:41:00 MDT 2023
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  527
Total Samples:  4893
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
8/12/23 2:26:00 AM,C,10
8/12/23 6:41:00 AM,C,9
8/12/23 10:56:00 AM,C,17
8/12/23 3:11:00 PM,C,13.5
8/12/23 7:26:00 PM,C,12
8/12/23 11:41:00 PM,C,8.5
8/13/23 3:56:00 AM,C,7.5
8/13/23 8:11:00 AM,C,10
8/13/23 12:26:00 PM,C,12
8/13/23 4:41:00 PM,C,12
8/13/23 8:56:00 PM,C,9
8/14/23 1:11:00 AM,C,6
8/14/23 5:26:00 AM,C,3.5
8/14/23 9:41:00 AM,C,16.5
8/14/23 1:56:00 PM,C,31
8/14/23 6:11:00 PM,C,21.5
8/14/23 10:26:00 PM,C,9
8/15/23 2:41:00 AM,C,6.5
8/15/23 6:56:00 AM,C,7.5
8/15/23 11:11:00 AM,C,23
8/15/23 3:26:00 PM,C,34
8/15/23 7:41:00 PM,C,17
8/15/23 11:56:00 PM,C,11.5
8/16/23 4:11:00 AM,C,9
8/16/23 8:26:00 AM,C,13.5
8/16/23 12:41:00 PM,C,27.5
8/16/23 4:56:00 PM,C,23
8/16/23 9:11:00 PM,C,11.5
8/17/23 1:26:00 AM,C,9
8/17/23 5:41:00 AM,C,7.5
8/17/23 9:56:00 AM,C,21
8/17/23 2:11:00 PM,C,28.5
8/17/23 6:26:00 PM,C,15.5
8/17/23 10:41:00 PM,C,11.5
8/18/23 2:56:00 AM,C,10.5
8/18/23 7:11:00 AM,C,10.5
8/18/23 11:26:00 AM,C,20
8/18/23 3:41:00 PM,C,17
8/18/23 7:56:00 PM,C,13.5
8/19/23 12:11:00 AM,C,11
8/19/23 4:26:00 AM,C,10
8/19/23 8:41:00 AM,C,15
8/19/23 12:56:00 PM,C,23.5
8/19/23 5:11:00 PM,C,20.5
8/19/23 9:26:00 PM,C,11
8/20/23 1:41:00 AM,C,9.5
8/20/23 5:56:00 AM,C,8
8/20/23 10:11:00 AM,C,20.5
8/20/23 2:26:00 PM,C,29
8/20/23 6:41:00 PM,C,20.5
8/20/23 10:56:00 PM,C,11.5
8/21/23 3:11:00 AM,C,10
8/21/23 7:26:00 AM,C,9.5
8/21/23 11:41:00 AM,C,29.5
8/21/23 3:56:00 PM,C,31
8/21/23 8:11:00 PM,C,16
8/22/23 12:26:00 AM,C,12.5
8/22/23 4:41:00 AM,C,11
8/22/23 8:56:00 AM,C,16.5
