1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 11000000603E4021
Is Mission Active?  true
Mission Start:  Thu Sep 15 11:37:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2135
Total Samples:  2135
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
10/27/22 11:37:00 PM,C,-2
10/28/22 3:52:00 AM,C,-2
10/28/22 8:07:00 AM,C,-2.5
10/28/22 12:22:00 PM,C,-1.5
10/28/22 4:37:00 PM,C,-0.5
10/28/22 8:52:00 PM,C,-1
10/29/22 1:07:00 AM,C,-1.5
10/29/22 5:22:00 AM,C,-2
10/29/22 9:37:00 AM,C,-2.5
10/29/22 1:52:00 PM,C,-1
10/29/22 6:07:00 PM,C,-1
10/29/22 10:22:00 PM,C,-2
10/30/22 2:37:00 AM,C,-2.5
10/30/22 6:52:00 AM,C,-3
10/30/22 11:07:00 AM,C,-2.5
10/30/22 3:22:00 PM,C,-1
10/30/22 7:37:00 PM,C,-1.5
10/30/22 11:52:00 PM,C,-2.5
10/31/22 4:07:00 AM,C,-3.5
10/31/22 8:22:00 AM,C,-4.5
10/31/22 12:37:00 PM,C,-1.5
10/31/22 4:52:00 PM,C,0
10/31/22 9:07:00 PM,C,-2
11/1/22 1:22:00 AM,C,-3
11/1/22 5:37:00 AM,C,-3
11/1/22 9:52:00 AM,C,-2.5
11/1/22 2:07:00 PM,C,4
11/1/22 6:22:00 PM,C,-0.5
11/1/22 10:37:00 PM,C,-1
11/2/22 2:52:00 AM,C,-1.5
11/2/22 7:07:00 AM,C,-2
11/2/22 11:22:00 AM,C,1
11/2/22 3:37:00 PM,C,5
11/2/22 7:52:00 PM,C,-1.5
11/3/22 12:07:00 AM,C,-1.5
11/3/22 4:22:00 AM,C,-2
11/3/22 8:37:00 AM,C,-2
11/3/22 12:52:00 PM,C,1
11/3/22 5:07:00 PM,C,-0.5
11/3/22 9:22:00 PM,C,-0.5
11/4/22 1:37:00 AM,C,-0.5
11/4/22 5:52:00 AM,C,-0.5
11/4/22 10:07:00 AM,C,-0.5
11/4/22 2:22:00 PM,C,-2
11/4/22 6:37:00 PM,C,-5.5
11/4/22 10:52:00 PM,C,-7
11/5/22 3:07:00 AM,C,-6.5
11/5/22 7:22:00 AM,C,-5.5
11/5/22 11:37:00 AM,C,-4
11/5/22 3:52:00 PM,C,-3.5
11/5/22 8:07:00 PM,C,-4
11/6/22 12:22:00 AM,C,-3.5
11/6/22 3:37:00 AM,C,-3.5
11/6/22 7:52:00 AM,C,-4.5
11/6/22 12:07:00 PM,C,-2
11/6/22 4:22:00 PM,C,-2.5
11/6/22 8:37:00 PM,C,-3.5
11/7/22 12:52:00 AM,C,-5
11/7/22 5:07:00 AM,C,-4.5
11/7/22 9:22:00 AM,C,-2.5
11/7/22 1:37:00 PM,C,1.5
11/7/22 5:52:00 PM,C,-0.5
11/7/22 10:07:00 PM,C,-1.5
11/8/22 2:22:00 AM,C,-2.5
11/8/22 6:37:00 AM,C,-2.5
11/8/22 10:52:00 AM,C,0
11/8/22 3:07:00 PM,C,4
11/8/22 7:22:00 PM,C,-1
11/8/22 11:37:00 PM,C,-1
11/9/22 3:52:00 AM,C,-1.5
11/9/22 8:07:00 AM,C,-2
11/9/22 12:22:00 PM,C,3.5
11/9/22 4:37:00 PM,C,0.5
11/9/22 8:52:00 PM,C,-2
11/10/22 1:07:00 AM,C,-3.5
11/10/22 5:22:00 AM,C,-4.5
11/10/22 9:37:00 AM,C,-5.5
11/10/22 1:52:00 PM,C,-3.5
11/10/22 6:07:00 PM,C,-5.5
11/10/22 10:22:00 PM,C,-6.5
11/11/22 2:37:00 AM,C,-9.5
11/11/22 6:52:00 AM,C,-10.5
11/11/22 11:07:00 AM,C,-5
11/11/22 3:22:00 PM,C,-4
11/11/22 7:37:00 PM,C,-10
11/11/22 11:52:00 PM,C,-11
11/12/22 4:07:00 AM,C,-11
11/12/22 8:22:00 AM,C,-9
11/12/22 12:37:00 PM,C,2
11/12/22 4:52:00 PM,C,-0.5
11/12/22 9:07:00 PM,C,-5.5
11/13/22 1:22:00 AM,C,-7
11/13/22 5:37:00 AM,C,-8
11/13/22 9:52:00 AM,C,-5.5
11/13/22 2:07:00 PM,C,1.5
11/13/22 6:22:00 PM,C,-3.5
11/13/22 10:37:00 PM,C,-4
11/14/22 2:52:00 AM,C,-4
11/14/22 7:07:00 AM,C,-4.5
11/14/22 11:22:00 AM,C,-3.5
11/14/22 3:37:00 PM,C,-4.5
11/14/22 7:52:00 PM,C,-5.5
11/15/22 12:07:00 AM,C,-6
11/15/22 4:22:00 AM,C,-6.5
11/15/22 8:37:00 AM,C,-6.5
11/15/22 12:52:00 PM,C,-5.5
11/15/22 5:07:00 PM,C,-9
11/15/22 9:22:00 PM,C,-11.5
11/16/22 1:37:00 AM,C,-12
11/16/22 5:52:00 AM,C,-12.5
11/16/22 10:07:00 AM,C,-8.5
11/16/22 2:22:00 PM,C,-6.5
11/16/22 6:37:00 PM,C,-10.5
11/16/22 10:52:00 PM,C,-11
11/17/22 3:07:00 AM,C,-11.5
11/17/22 7:22:00 AM,C,-11
11/17/22 11:37:00 AM,C,-9
11/17/22 3:52:00 PM,C,-9.5
11/17/22 8:07:00 PM,C,-10
11/18/22 12:22:00 AM,C,-9.5
11/18/22 4:37:00 AM,C,-8.5
11/18/22 8:52:00 AM,C,-9
11/18/22 1:07:00 PM,C,-8
11/18/22 5:22:00 PM,C,-11
11/18/22 9:37:00 PM,C,-13
11/19/22 1:52:00 AM,C,-13
11/19/22 6:07:00 AM,C,-12.5
11/19/22 10:22:00 AM,C,-7.5
11/19/22 2:37:00 PM,C,-3
11/19/22 6:52:00 PM,C,-9
11/19/22 11:07:00 PM,C,-10.5
11/20/22 3:22:00 AM,C,-10.5
11/20/22 7:37:00 AM,C,-10
11/20/22 11:52:00 AM,C,-3.5
11/20/22 4:07:00 PM,C,-4
11/20/22 8:22:00 PM,C,-7
11/21/22 12:37:00 AM,C,-8
11/21/22 4:52:00 AM,C,-9
11/21/22 9:07:00 AM,C,-6
11/21/22 1:22:00 PM,C,1
11/21/22 5:37:00 PM,C,-3.5
11/21/22 9:52:00 PM,C,-5.5
11/22/22 2:07:00 AM,C,-7
11/22/22 6:22:00 AM,C,-7.5
11/22/22 10:37:00 AM,C,-3
11/22/22 2:52:00 PM,C,-1
11/22/22 7:07:00 PM,C,-5.5
11/22/22 11:22:00 PM,C,-5.5
11/23/22 3:37:00 AM,C,-7
11/23/22 7:52:00 AM,C,-7
11/23/22 12:07:00 PM,C,-4
11/23/22 4:22:00 PM,C,-5
11/23/22 8:37:00 PM,C,-8
11/24/22 12:52:00 AM,C,-9
11/24/22 5:07:00 AM,C,-10.5
11/24/22 9:22:00 AM,C,-9
11/24/22 1:37:00 PM,C,0.5
11/24/22 5:52:00 PM,C,-5.5
11/24/22 10:07:00 PM,C,-8
11/25/22 2:22:00 AM,C,-8
11/25/22 6:37:00 AM,C,-8
11/25/22 10:52:00 AM,C,-0.5
11/25/22 3:07:00 PM,C,3
11/25/22 7:22:00 PM,C,-3
11/25/22 11:37:00 PM,C,-4
11/26/22 3:52:00 AM,C,-4
11/26/22 8:07:00 AM,C,-4.5
11/26/22 12:22:00 PM,C,1
11/26/22 4:37:00 PM,C,-0.5
11/26/22 8:52:00 PM,C,-2
11/27/22 1:07:00 AM,C,-2
11/27/22 5:22:00 AM,C,-2.5
11/27/22 9:37:00 AM,C,-4
11/27/22 1:52:00 PM,C,-4
11/27/22 6:07:00 PM,C,-7.5
11/27/22 10:22:00 PM,C,-8.5
11/28/22 2:37:00 AM,C,-8.5
11/28/22 6:52:00 AM,C,-8
11/28/22 11:07:00 AM,C,-6.5
11/28/22 3:22:00 PM,C,-6.5
11/28/22 7:37:00 PM,C,-7.5
11/28/22 11:52:00 PM,C,-7
11/29/22 4:07:00 AM,C,-6.5
11/29/22 8:22:00 AM,C,-6.5
11/29/22 12:37:00 PM,C,-6
11/29/22 4:52:00 PM,C,-10
11/29/22 9:07:00 PM,C,-13
11/30/22 1:22:00 AM,C,-13.5
11/30/22 5:37:00 AM,C,-12.5
11/30/22 9:52:00 AM,C,-9.5
11/30/22 2:07:00 PM,C,-5
11/30/22 6:22:00 PM,C,-7
