date,site,aspect,elev,meanT,varT,minT,maxT
2022-12-29,jp,N,west,-9.114666666666666,0.7704704242424242,-11.058,-7.787
2022-12-29,jp,S,east,-7.938666666666666,4.707160606060605,-12.807,-6.12
2022-12-29,jp,S,west,-5.362166666666667,0.026385969696969755,-5.745,-5.125
2022-12-29,jp,T,east,-7.238666666666667,0.32294024242424263,-8.182,-6.12
2022-12-29,nr,N,upper,-9.415333333333333,5.234965151515151,-12.068,-5.003
2022-12-29,nr,S,east,-3.9357083333333334,0.4332087373188406,-5.496,-3.079
2022-12-29,nr,S,upper,-7.678416666666667,4.687093471014493,-10.916,-4.636
2022-12-29,nr,T,east,-6.83725,3.810716749999999,-9.937,-4.152
2022-12-29,nr,T,upper,-10.350666666666667,6.5463909696969695,-13.258,-5.372
2022-12-30,gp,N,upper,-7.689916666666667,0.0681911742424242,-7.918,-7.267
2022-12-30,gp,S,lower,-7.323166666666667,0.1896361515151515,-7.918,-6.626
2022-12-30,gp,T,lower,-8.3855,0.46298027272727255,-9.525,-7.397
2022-12-30,gp,T,upper,-13.177416666666666,4.198535731884057,-15.934,-10.214
2022-12-30,jp,N,east,-10.02175,2.297641295454545,-11.922,-8.182
2022-12-30,jp,N,west,-9.947666666666667,6.680017878787877,-13.258,-6.246
2022-12-30,jp,S,east,-9.769583333333333,9.130391901515154,-13.562,-4.88
2022-12-30,jp,S,west,-5.777083333333334,0.12186808333333339,-6.246,-5.249
2022-12-30,jp,T,east,-8.12025,0.40871311363636315,-8.847,-7.397
2022-12-30,nr,N,upper,-10.8965,3.198521545454544,-13.258,-8.05
2022-12-30,nr,S,east,-6.202375,0.29633067934782603,-7.01,-5.249
2022-12-30,nr,S,upper,-9.954083333333333,4.157763731884059,-12.214,-6.373
2022-12-30,nr,T,east,-9.347416666666666,4.257770810606061,-11.631,-5.745
2022-12-30,nr,T,upper,-11.126166666666666,4.530679606060606,-14.023,-8.182
2022-12-31,gp,N,upper,-7.7875,0.0247239090909091,-7.918,-7.527
2022-12-31,gp,S,lower,-6.1035,0.3952853636363635,-7.138,-5.372
2022-12-31,gp,T,lower,-6.63125,0.4516494772727274,-7.918,-5.995
2022-12-31,gp,T,upper,-9.2395,0.7853171304347824,-11.344,-8.182
2022-12-31,jp,N,east,-7.6963333333333335,0.617522424242424,-8.982,-6.882
2022-12-31,jp,N,west,-7.175333333333334,1.4254340606060607,-9.252,-5.62
2022-12-31,jp,S,east,-6.797916666666667,1.1235239015151512,-8.713,-5.372
2022-12-31,jp,S,west,-5.8405,0.21979518181818164,-6.499,-5.372
2022-12-31,jp,T,east,-6.51325,0.3037805681818181,-7.397,-5.87
2022-12-31,nr,N,upper,-7.332833333333333,1.051651060606061,-9.252,-6.373
2022-12-31,nr,S,east,-5.415708333333334,0.21689265036231892,-6.12,-4.758
2022-12-31,nr,S,upper,-6.978666666666666,1.0288409275362318,-8.847,-5.995
2022-12-31,nr,T,east,-6.8460833333333335,0.6567935378787877,-8.447,-5.87
2022-12-31,nr,T,upper,-7.318833333333333,0.7622339696969697,-8.982,-6.499
2023-01-01,gp,N,upper,-7.17075,0.021522750000000066,-7.397,-7.01
2023-01-01,gp,S,lower,-5.013416666666666,0.0477962651515151,-5.249,-4.758
2023-01-01,gp,T,lower,-5.611833333333333,0.1894528787878789,-6.246,-5.003
2023-01-01,gp,T,upper,-8.085916666666666,0.2717221666666664,-8.982,-7.138
2023-01-01,jp,N,east,-6.905833333333334,0.262871606060606,-7.657,-5.87
2023-01-01,jp,N,west,-6.060666666666666,2.332037333333333,-7.787,-2.962
2023-01-01,jp,S,east,-5.8639166666666664,1.4931488106060606,-7.267,-2.962
2023-01-01,jp,S,west,-5.402,0.9165405454545454,-6.626,-3.197
2023-01-01,jp,T,east,-5.755583333333334,0.029616628787878754,-5.995,-5.496
2023-01-01,nr,N,upper,-5.928916666666667,0.7012071742424243,-6.754,-4.393
2023-01-01,nr,S,east,-4.301916666666667,0.43713286231884074,-5.003,-3.197
2023-01-01,nr,S,upper,-5.132416666666667,1.6420470362318842,-6.373,-2.61
2023-01-01,nr,T,east,-4.9645,2.353011909090909,-6.373,-2.145
2023-01-01,nr,T,upper,-6.012583333333334,0.7101228106060605,-7.01,-4.514
2023-01-02,gp,N,upper,-6.754,0.011915636363636302,-6.882,-6.626
2023-01-02,gp,S,lower,-4.646166666666667,0.006652696969696956,-4.758,-4.514
2023-01-02,gp,T,lower,-5.403416666666667,0.03371190151515155,-5.745,-5.003
2023-01-02,gp,T,upper,-8.593666666666667,0.23792927536231878,-9.662,-7.918
2023-01-02,jp,N,east,-7.964916666666666,0.24498408333333313,-8.982,-7.397
2023-01-02,jp,N,west,-8.173333333333334,0.22361096969696945,-8.982,-7.527
2023-01-02,jp,S,east,-6.2585,4.195059,-9.388,-2.61
2023-01-02,jp,S,west,-5.987416666666666,1.3023222651515154,-8.182,-4.393
2023-01-02,jp,T,east,-6.3415,0.06430154545454538,-6.754,-5.995
2023-01-02,nr,N,upper,-6.79275,0.6548631136363636,-8.182,-5.496
2023-01-02,nr,S,east,-4.297875,0.06603672282608698,-4.758,-3.911
2023-01-02,nr,S,upper,-5.95375,1.0260633260869563,-7.397,-4.152
2023-01-02,nr,T,east,-5.60975,1.025918386363636,-7.138,-3.911
2023-01-02,nr,T,upper,-7.03975,0.7952912954545457,-8.314,-5.62
2023-01-03,gp,N,upper,-6.5201666666666664,0.002443787878787905,-6.626,-6.499
2023-01-03,gp,S,lower,-4.93125,0.009446022727272739,-5.125,-4.758
2023-01-03,gp,T,lower,-5.704,0.06287290909090916,-5.995,-5.249
2023-01-03,gp,T,upper,-10.122583333333333,0.10168651449275347,-10.774,-9.662
2023-01-03,jp,N,east,-7.766333333333334,0.07978224242424252,-8.05,-7.138
2023-01-03,jp,N,west,-8.720833333333333,0.6357416060606061,-10.493,-7.787
2023-01-03,jp,S,east,-6.283,0.48618599999999995,-7.527,-5.372
2023-01-03,jp,S,west,-5.8652500000000005,0.59537165909090894,-7.267,-5.003
2023-01-03,jp,T,east,-6.903666666666666,0.053458242424242464,-7.397,-6.626
2023-01-03,nr,N,upper,-8.342166666666667,1.5055272424242419,-10.774,-7.01
2023-01-03,nr,S,east,-4.494166666666667,0.016224753623188416,-4.636,-4.272
2023-01-03,nr,S,upper,-7.703,1.173864173913043,-10.075,-6.626
2023-01-03,nr,T,east,-6.611583333333333,0.5904360833333329,-8.447,-5.87
2023-01-03,nr,T,upper,-9.259833333333333,2.5663532424242423,-12.214,-7.397
2023-01-04,gp,N,upper,-6.829166666666667,0.09397996969696973,-7.397,-6.499
2023-01-04,gp,S,lower,-6.065666666666667,0.7726304242424242,-7.657,-5.003
2023-01-04,gp,T,lower,-6.909583333333334,0.6170229924242424,-8.314,-5.87
2023-01-04,gp,T,upper,-13.558583333333333,2.4833546884057967,-15.285,-11.058
2023-01-04,jp,N,east,-10.224666666666666,0.8812989696969695,-11.776,-8.182
2023-01-04,jp,N,west,-12.382833333333332,2.6058921515151514,-14.806,-9.937
2023-01-04,jp,S,east,-10.735583333333333,3.5279779015151522,-13.715,-7.527
2023-01-04,jp,S,west,-10.26225,2.0874389318181814,-12.658,-7.397
2023-01-04,jp,T,east,-8.084,0.1012225454545454,-8.58,-7.527
2023-01-04,nr,N,upper,-11.865833333333333,0.381806696969697,-12.658,-10.916
2023-01-04,nr,S,east,-4.944916666666667,0.3507706884057972,-6.373,-4.393
2023-01-04,nr,S,upper,-11.02075,0.7891610652173909,-12.068,-9.388
2023-01-04,nr,T,east,-8.678833333333333,2.817894151515151,-10.774,-5.87
2023-01-04,nr,T,upper,-12.82475,0.4279383863636362,-13.562,-11.487
2023-01-05,gp,N,upper,-7.82,0.015854363636363646,-7.918,-7.527
2023-01-05,gp,S,lower,-7.209333333333333,0.5938853333333336,-8.05,-5.995
2023-01-05,gp,T,lower,-7.6226666666666665,0.8512980606060604,-8.713,-6.246
2023-01-05,gp,T,upper,-11.087583333333333,6.878037992753623,-15.124,-6.373
2023-01-05,jp,N,east,-10.651166666666667,1.447012151515152,-12.361,-9.252
2023-01-05,jp,N,west,-11.059833333333334,7.788938515151515,-15.285,-7.267
2023-01-05,jp,S,east,-8.938666666666666,15.74288387878788,-14.178,-2.377
2023-01-05,jp,S,west,-9.2295,10.647196636363633,-13.258,-3.792
2023-01-05,jp,T,east,-8.39025,0.886596386363636,-9.525,-7.138
2023-01-05,nr,N,upper,-9.848833333333333,5.165844515151515,-12.658,-6.12
2023-01-05,nr,S,east,-6.086333333333333,0.7173099710144925,-7.01,-4.514
2023-01-05,nr,S,upper,-9.33425,6.710290630434782,-12.361,-4.636
2023-01-05,nr,T,east,-8.159666666666666,10.884683515151515,-11.487,-2.145
2023-01-05,nr,T,upper,-9.776083333333332,7.717731901515152,-13.715,-5.745
2023-01-06,gp,N,upper,-7.776166666666667,0.0014083333333333313,-7.787,-7.657
2023-01-06,gp,S,lower,-7.495916666666667,0.1634844469696972,-8.182,-6.882
2023-01-06,gp,T,lower,-7.658416666666667,0.1488200833333334,-8.314,-7.138
2023-01-06,gp,T,upper,-11.144083333333333,1.162570514492754,-12.509,-8.713
2023-01-06,jp,N,east,-9.1895,1.3663742727272725,-10.634,-7.527
2023-01-06,jp,N,west,-9.120833333333334,3.2482126969696963,-11.2,-6.12
2023-01-06,jp,S,east,-7.866916666666667,3.2289240833333337,-10.075,-4.88
2023-01-06,jp,S,west,-8.161583333333333,2.130955901515151,-10.075,-6.373
2023-01-06,jp,T,east,-7.584083333333334,0.29070826515151543,-8.182,-6.882
2023-01-06,nr,N,upper,-8.339666666666666,1.3086378787878785,-10.075,-6.246
2023-01-06,nr,S,east,-5.674375,0.22454972282608707,-6.373,-4.88
2023-01-06,nr,S,upper,-7.8045,1.481291739130434,-9.388,-5.496
2023-01-06,nr,T,east,-7.1018333333333334,2.589408333333333,-9.117,-4.272
2023-01-06,nr,T,upper,-8.56075,1.2502882045454546,-9.799,-6.882
2023-01-07,gp,N,upper,-7.776166666666667,0.0014083333333333315,-7.787,-7.657
2023-01-07,gp,S,lower,-7.476083333333333,0.340671537878788,-8.182,-6.373
2023-01-07,gp,T,lower,-7.434833333333334,0.5307625151515153,-8.314,-6.12
2023-01-07,gp,T,upper,-11.486916666666668,2.72245381884058,-13.409,-8.05
2023-01-07,jp,N,east,-8.501583333333333,0.9212135378787878,-10.075,-6.754
2023-01-07,jp,N,west,-9.440083333333334,2.4709289924242417,-12.068,-7.267
2023-01-07,jp,S,east,-6.903416666666667,3.0175624469696967,-10.075,-3.792
2023-01-07,jp,S,west,-6.64,0.288128909090909,-7.267,-5.745
2023-01-07,jp,T,east,-7.366333333333333,0.16141660606060618,-8.05,-6.626
2023-01-07,nr,N,upper,-8.6455,0.8795630000000002,-10.075,-6.754
2023-01-07,nr,S,east,-5.110083333333334,0.4919629492753626,-5.745,-3.672
2023-01-07,nr,S,upper,-7.716166666666666,2.324339971014492,-9.252,-4.393
2023-01-07,nr,T,east,-6.521833333333333,5.201313787878788,-8.847,-2.377
2023-01-07,nr,T,upper,-9.223,1.3475889090909088,-10.774,-7.01
2023-01-08,gp,N,upper,-8.006,0.004224000000000036,-8.05,-7.918
2023-01-08,gp,S,lower,-7.979916666666666,0.6197908106060601,-8.847,-6.626
2023-01-08,gp,T,lower,-8.146083333333333,0.7505288106060607,-9.117,-6.499
2023-01-08,gp,T,upper,-11.391666666666666,2.7565051014492745,-13.258,-8.58
2023-01-08,jp,N,east,-10.26375,0.2843662045454543,-10.774,-9.388
2023-01-08,jp,N,west,-10.788083333333333,3.027613174242424,-12.658,-7.787
2023-01-08,jp,S,east,-8.598416666666667,5.573016446969697,-10.774,-3.553
2023-01-08,jp,S,west,-7.350750000000001,3.7155732954545453,-9.525,-3.672
2023-01-08,jp,T,east,-8.097833333333334,0.3880619696969692,-8.847,-7.138
2023-01-08,nr,N,upper,-7.985416666666667,5.0380020833333345,-10.214,-3.792
2023-01-08,nr,S,east,-5.496541666666666,1.0501059112318842,-6.626,-3.672
2023-01-08,nr,S,upper,-7.3145,6.062244608695651,-9.799,-2.494
2023-01-08,nr,T,east,-6.556,10.531682727272726,-9.525,-0.102
2023-01-08,nr,T,upper,-7.872416666666667,5.699000992424241,-10.634,-3.792
2023-01-09,gp,N,upper,-8.05,0,-8.05,-8.05
2023-01-09,gp,S,lower,-7.2988333333333335,0.8999228787878786,-8.58,-5.995
2023-01-09,gp,T,lower,-7.520333333333333,1.3938669696969688,-8.982,-5.995
2023-01-09,gp,T,upper,-10.1935,3.895618347826088,-13.107,-7.01
2023-01-09,jp,N,east,-9.392416666666666,1.317079174242423,-10.774,-8.05
2023-01-09,jp,N,west,-9.047416666666667,3.702042083333333,-12.068,-6.754
2023-01-09,jp,S,east,-7.528666666666667,5.097600606060606,-10.493,-4.152
2023-01-09,jp,S,west,-7.583833333333333,3.2235728787878783,-10.075,-5.249
2023-01-09,jp,T,east,-7.520416666666667,0.42094499242424277,-8.314,-6.626
2023-01-09,nr,N,upper,-7.2763333333333335,2.798458060606061,-9.388,-4.393
2023-01-09,nr,S,east,-5.071291666666667,0.7123847373188406,-6.12,-3.911
2023-01-09,nr,S,upper,-6.4055,2.9737103478260867,-8.447,-3.672
2023-01-09,nr,T,east,-5.516583333333333,6.132680992424241,-8.314,-1.799
2023-01-09,nr,T,upper,-7.182,3.0274898181818175,-9.525,-4.514
2023-01-10,gp,N,upper,-7.668083333333334,0.05070808333333329,-7.918,-7.267
2023-01-10,gp,S,lower,-5.91575,0.4445674772727272,-6.626,-4.758
2023-01-10,gp,T,lower,-6.011833333333334,0.6399117878787877,-6.754,-4.636
2023-01-10,gp,T,upper,-8.108,1.2192998260869563,-9.252,-5.995
2023-01-10,jp,N,east,-7.163333333333333,0.3149558787878788,-7.918,-6.246
2023-01-10,jp,N,west,-6.5520000000000005,0.9758445454545455,-7.918,-5.003
2023-01-10,jp,S,east,-6.074,0.5773614545454546,-7.138,-4.88
2023-01-10,jp,S,west,-5.978,0.4128698181818182,-6.626,-4.88
2023-01-10,jp,T,east,-6.142333333333333,0.09446296969696967,-6.626,-5.745
2023-01-10,nr,N,upper,-5.523166666666667,0.6541726969696972,-6.373,-3.911
2023-01-10,nr,S,east,-4.138791666666667,0.2263324329710146,-4.636,-3.316
2023-01-10,nr,S,upper,-4.999,0.6366043478260872,-5.87,-3.316
2023-01-10,nr,T,east,-4.605083333333333,0.9918171742424241,-5.62,-2.494
2023-01-10,nr,T,upper,-5.6193333333333335,0.9345656969696972,-6.882,-3.911
2023-01-11,gp,N,upper,-7.332000000000001,0.010754545454545437,-7.527,-7.267
2023-01-11,gp,S,lower,-6.659166666666667,0.09212706060606056,-7.267,-6.246
2023-01-11,gp,T,lower,-7.021166666666667,0.06723960606060618,-7.397,-6.626
2023-01-11,gp,T,upper,-11.062166666666666,1.2305999710144924,-12.807,-9.662
2023-01-11,jp,N,east,-7.9190000000000005,0.05968963636363642,-8.314,-7.657
2023-01-11,jp,N,west,-8.294583333333334,0.2438039015151512,-8.982,-7.397
2023-01-11,jp,S,east,-7.424666666666667,0.5861940606060603,-8.713,-6.499
2023-01-11,jp,S,west,-6.8005,0.38763390909090917,-8.05,-6.12
2023-01-11,jp,T,east,-6.658416666666667,0.023873356060605973,-6.754,-6.246
2023-01-11,nr,N,upper,-7.35325,0.9534409318181819,-9.252,-6.12
2023-01-11,nr,S,east,-4.871333333333333,0.1413671884057971,-5.745,-4.272
2023-01-11,nr,S,upper,-6.9239999999999995,0.9236165217391299,-8.847,-5.62
2023-01-11,nr,T,east,-6.41725,1.2306392954545455,-8.314,-4.393
2023-01-11,nr,T,upper,-8.176083333333333,1.4593268106060606,-10.214,-7.01
2023-01-12,gp,N,upper,-7.8860833333333336,0.037796810606060736,-8.05,-7.527
2023-01-12,gp,S,lower,-7.831333333333333,1.0104506060606058,-9.252,-6.12
2023-01-12,gp,T,lower,-7.894,0.768916181818182,-9.117,-6.499
2023-01-12,gp,T,upper,-11.008083333333333,8.048354514492752,-14.334,-6.499
2023-01-12,jp,N,east,-8.9665,0.6034455454545454,-9.799,-7.787
2023-01-12,jp,N,west,-10.863333333333333,0.516595515151515,-12.214,-9.662
2023-01-12,jp,S,east,-6.206333333333333,0.18459333333333328,-6.882,-5.372
2023-01-12,jp,S,west,-5.838916666666667,0.05420753787878783,-6.12,-5.496
2023-01-12,jp,T,east,-6.510916666666667,0.1076960833333333,-7.267,-6.12
2023-01-12,nr,N,upper,-9.301499999999999,1.2909164545454546,-10.774,-7.527
2023-01-12,nr,S,east,-5.680958333333333,0.839101954710145,-6.882,-4.031
2023-01-12,nr,S,upper,-8.459333333333333,2.929925971014493,-10.634,-5.62
2023-01-12,nr,T,east,-6.8453333333333335,10.68401824242424,-10.353,-1.001
2023-01-12,nr,T,upper,-9.8265,2.3184893636363637,-11.776,-7.527
2023-01-13,gp,N,upper,-7.8095,0.03362790909090915,-8.05,-7.527
2023-01-13,gp,S,lower,-6.64175,1.4394534772727274,-8.182,-4.758
2023-01-13,gp,T,lower,-6.577583333333333,1.3932944469696975,-8.05,-4.636
2023-01-13,gp,T,upper,-7.417,3.6666321739130434,-9.937,-4.031
2023-01-13,jp,N,east,-8.25775,0.8899771136363643,-9.252,-6.882
2023-01-13,jp,N,west,-8.130416666666667,3.2696437196969685,-10.075,-5.249
2023-01-13,jp,S,east,-6.04875,3.2108665681818183,-7.787,-2.494
2023-01-13,jp,S,west,-5.477416666666667,0.18872062878787885,-5.87,-4.758
2023-01-13,jp,T,east,-6.587916666666667,0.38948899242424234,-7.138,-5.62
2023-01-13,nr,N,upper,-4.9969166666666665,6.660325174242425,-8.847,-0.549
2023-01-13,nr,S,east,-4.318791666666667,1.6109070416666669,-5.87,-2.61
2023-01-13,nr,S,upper,-4.458333333333333,8.507833797101448,-8.314,0.784
2023-01-13,nr,T,east,-3.5140833333333332,13.030065901515151,-7.787,2.943
2023-01-13,nr,T,upper,-4.694416666666666,6.995493719696969,-9.117,-0.662
2023-01-14,gp,N,upper,-7.288666666666667,0.002560606060606058,-7.397,-7.267
2023-01-14,gp,S,lower,-5.940666666666667,0.8372682424242422,-6.882,-4.393
2023-01-14,gp,T,lower,-5.941166666666667,0.8798023333333334,-6.882,-4.393
2023-01-14,gp,T,upper,-7.339583333333333,3.520173644927535,-8.982,-3.434
2023-01-14,jp,N,east,-7.605583333333334,0.2744553560606064,-8.182,-6.754
2023-01-14,jp,N,west,-6.906416666666667,2.3237439015151513,-8.58,-4.272
2023-01-14,jp,S,east,-4.861,5.360516181818181,-7.01,-0.774
2023-01-14,jp,S,west,-4.40325,3.1463358409090905,-6.12,-1.114
2023-01-14,jp,T,east,-5.95525,0.1973505681818183,-6.373,-5.249
2023-01-14,nr,N,upper,-3.6458333333333335,2.5038210606060605,-5.745,-0.774
2023-01-14,nr,S,east,-3.0212083333333335,1.102533998188406,-4.272,-1.456
2023-01-14,nr,S,upper,-2.9400833333333334,2.9281376449275363,-4.393,0.453
2023-01-14,nr,T,east,-2.16975,5.07461984090909,-4.393,2.088
2023-01-14,nr,T,upper,-3.752083333333333,3.215934992424243,-6.373,-0.662
2023-01-15,gp,N,upper,-7.23475,0.0034038409090909327,-7.267,-7.138
2023-01-15,gp,S,lower,-6.21225,0.7483265681818182,-7.527,-5.249
2023-01-15,gp,T,lower,-6.329583333333333,0.9194919015151514,-7.787,-5.125
2023-01-15,gp,T,upper,-8.488666666666667,2.595543362318841,-10.353,-5.995
2023-01-15,jp,N,east,-7.66125,1.3979220227272726,-9.252,-5.62
2023-01-15,jp,N,west,-7.392666666666667,5.5828475151515145,-9.799,-3.197
2023-01-15,jp,S,east,-6.332916666666667,4.262505537878789,-8.314,-2.494
2023-01-15,jp,S,west,-5.8135,1.6342386363636365,-7.527,-3.672
2023-01-15,jp,T,east,-6.2268333333333334,0.13831942424242413,-6.754,-5.745
2023-01-15,nr,N,upper,-5.411666666666667,2.8977491515151517,-7.527,-2.727
2023-01-15,nr,S,east,-3.8738333333333332,0.2554107536231883,-4.636,-3.316
2023-01-15,nr,S,upper,-4.55325,1.8258850652173912,-6.373,-2.61
2023-01-15,nr,T,east,-3.8820833333333336,2.152714992424243,-5.745,-2.03
2023-01-15,nr,T,upper,-5.577083333333333,2.895095537878788,-7.657,-3.197
2023-01-16,gp,N,upper,-7.4295,0.02189318181818178,-7.657,-7.267
2023-01-16,gp,S,lower,-6.374333333333333,0.1588562424242423,-6.882,-5.496
2023-01-16,gp,T,lower,-6.939416666666667,0.4194460833333334,-7.787,-5.745
2023-01-16,gp,T,upper,-10.563666666666666,1.8766348405797109,-12.068,-7.787
2023-01-16,jp,N,east,-8.004166666666666,0.8318536060606054,-8.982,-6.373
2023-01-16,jp,N,west,-8.278333333333332,4.699093151515151,-10.493,-4.152
2023-01-16,jp,S,east,-7.383166666666667,5.738124878787878,-9.799,-2.377
2023-01-16,jp,S,west,-6.633583333333333,1.6893488106060603,-8.314,-4.514
2023-01-16,jp,T,east,-6.734083333333333,0.14982517424242425,-7.267,-5.995
2023-01-16,nr,N,upper,-7.871333333333333,1.6784907878787882,-9.117,-5.125
2023-01-16,nr,S,east,-3.915,0.37279034782608705,-5.003,-2.727
2023-01-16,nr,S,upper,-6.7348333333333334,3.0881942318840574,-8.314,-2.494
2023-01-16,nr,T,east,-5.206666666666667,6.22788206060606,-7.267,0.893
2023-01-16,nr,T,upper,-8.55875,2.0529674772727264,-9.937,-5.249
2023-01-17,gp,N,upper,-7.78725,0.009289295454545462,-7.918,-7.657
2023-01-17,gp,S,lower,-6.543833333333334,0.20575124242424228,-7.138,-5.87
2023-01-17,gp,T,lower,-7.1258333333333335,0.8244097878787877,-8.447,-6.12
2023-01-17,gp,T,upper,-10.354000000000001,2.805277217391304,-12.807,-8.182
2023-01-17,jp,N,east,-8.116333333333333,1.0473009696969697,-9.388,-6.626
2023-01-17,jp,N,west,-8.15675,5.626750386363636,-10.916,-4.514
2023-01-17,jp,S,east,-7.550416666666667,5.152316446969697,-10.075,-3.553
2023-01-17,jp,S,west,-6.298416666666666,0.941898446969697,-7.527,-5.125
2023-01-17,jp,T,east,-7.1410833333333334,0.24996190151515155,-7.787,-6.373
2023-01-17,nr,N,upper,-7.2325,5.677465909090909,-9.937,-4.152
2023-01-17,nr,S,east,-4.888333333333334,1.2926726666666666,-6.499,-3.553
2023-01-17,nr,S,upper,-6.412416666666667,6.511476949275363,-9.252,-2.377
2023-01-17,nr,T,east,-4.871083333333333,11.51280771969697,-8.847,0.674
2023-01-17,nr,T,upper,-7.181916666666666,7.951896446969697,-10.493,-3.553
2023-01-18,gp,N,upper,-7.732833333333334,0.004481060606060598,-7.787,-7.657
2023-01-18,gp,S,lower,-5.651583333333334,0.0201280833333333,-5.87,-5.496
2023-01-18,gp,T,lower,-6.353083333333333,0.1611162651515151,-7.267,-5.87
2023-01-18,gp,T,upper,-10.784916666666666,6.281136079710144,-15.285,-8.847
2023-01-18,jp,N,east,-7.472833333333334,0.007553787878787866,-7.657,-7.397
2023-01-18,jp,N,west,-7.486,0.2644923636363635,-8.847,-7.138
2023-01-18,jp,S,east,-6.574,0.060217090909090776,-7.01,-6.246
2023-01-18,jp,S,west,-5.45475,0.014872568181818228,-5.62,-5.249
2023-01-18,jp,T,east,-7.246,0.026914727272727316,-7.527,-7.01
2023-01-18,nr,N,upper,-6.798583333333333,2.1751580833333333,-10.353,-5.995
2023-01-18,nr,S,east,-4.0815,0.006229826086956544,-4.152,-3.911
2023-01-18,nr,S,upper,-6.389083333333334,0.5360134710144927,-8.182,-5.62
2023-01-18,nr,T,east,-4.497416666666667,1.363013901515152,-7.527,-3.672
2023-01-18,nr,T,upper,-7.8261666666666665,4.4352810606060595,-12.509,-6.246
2023-01-19,gp,N,upper,-8.38125,0.09099765909090886,-8.713,-7.918
2023-01-19,gp,S,lower,-7.615583333333333,0.21444153787878806,-8.182,-6.499
2023-01-19,gp,T,lower,-8.26075,0.1697365681818179,-8.847,-7.657
2023-01-19,gp,T,upper,-14.145083333333334,4.971989471014491,-16.765,-9.937
2023-01-19,jp,N,east,-10.881333333333334,1.0269836969696975,-12.068,-8.982
2023-01-19,jp,N,west,-12.560083333333333,1.0551660833333336,-13.868,-10.634
2023-01-19,jp,S,east,-8.937166666666666,3.8887166969696976,-11.058,-5.87
2023-01-19,jp,S,west,-5.600333333333333,0.0837649696969697,-5.995,-5.125
2023-01-19,jp,T,east,-9.021083333333333,0.4592928106060606,-9.937,-7.918
2023-01-19,nr,N,upper,-11.002416666666667,3.1778115378787875,-13.107,-7.657
2023-01-19,nr,S,east,-4.389333333333333,0.13706284057971022,-5.125,-3.792
2023-01-19,nr,S,upper,-10.018,1.8746493913043474,-12.068,-7.527
2023-01-19,nr,T,east,-8.475916666666667,2.571152810606061,-10.916,-5.87
2023-01-19,nr,T,upper,-11.5695,4.635112636363637,-14.178,-7.918
2023-01-20,gp,N,upper,-8.78,0.0048970909090909325,-8.847,-8.713
2023-01-20,gp,S,lower,-8.017833333333334,0.06948251515151511,-8.447,-7.527
2023-01-20,gp,T,lower,-8.40375,0.12566729545454527,-8.847,-7.787
2023-01-20,gp,T,upper,-13.16625,3.3946172391304352,-15.446,-9.799
2023-01-20,jp,N,east,-10.856583333333333,0.9446682651515151,-12.214,-9.252
2023-01-20,jp,N,west,-11.731416666666666,1.2116075378787876,-13.258,-10.075
2023-01-20,jp,S,east,-9.525916666666667,2.0400195378787878,-11.2,-6.499
2023-01-20,jp,S,west,-6.01625,0.04525838636363639,-6.373,-5.745
2023-01-20,jp,T,east,-9.219583333333333,0.10682117424242438,-9.662,-8.58
2023-01-20,nr,N,upper,-9.298416666666666,3.9314973560606052,-11.922,-6.373
2023-01-20,nr,S,east,-5.327041666666666,0.11414299818840586,-5.995,-4.88
2023-01-20,nr,S,upper,-9.222416666666666,2.1868543405797096,-11.2,-7.01
2023-01-20,nr,T,east,-7.7485,4.354294090909092,-10.493,-4.758
2023-01-20,nr,T,upper,-9.695,3.789333818181817,-12.214,-6.754
2023-01-21,gp,N,upper,-9.0945,0.025956818181818365,-9.252,-8.847
2023-01-21,gp,S,lower,-8.62625,0.16624638636363645,-9.117,-8.05
2023-01-21,gp,T,lower,-9.0635,0.23558681818181854,-9.662,-8.182
2023-01-21,gp,T,upper,-14.747416666666666,2.351811557971014,-16.597,-11.922
2023-01-21,jp,N,east,-10.934416666666667,0.5328717196969697,-11.487,-9.525
2023-01-21,jp,N,west,-12.128583333333333,0.9477259015151513,-13.409,-10.214
2023-01-21,jp,S,east,-10.666916666666667,0.8193489924242416,-11.631,-9.117
2023-01-21,jp,S,west,-6.2675833333333335,0.028426628787878747,-6.499,-5.995
2023-01-21,jp,T,east,-9.86925,0.1258460227272726,-10.353,-9.252
2023-01-21,nr,N,upper,-10.512916666666667,1.6367908106060605,-12.214,-8.05
2023-01-21,nr,S,east,-5.400166666666666,0.21121353623188413,-6.12,-4.636
2023-01-21,nr,S,upper,-10.422666666666666,2.700152405797101,-12.068,-7.527
2023-01-21,nr,T,east,-8.351083333333333,4.262190628787879,-10.634,-5.003
2023-01-21,nr,T,upper,-11.566083333333333,2.4488093560606057,-13.562,-8.713
2023-01-22,gp,N,upper,-9.422416666666667,0.01060208333333333,-9.525,-9.252
2023-01-22,gp,S,lower,-7.946583333333333,0.5658040833333333,-8.713,-6.499
2023-01-22,gp,T,lower,-8.26975,2.9265585681818194,-9.662,-5.125
2023-01-22,gp,T,upper,-10.75525,16.09124680434783,-15.608,-2.61
2023-01-22,jp,N,east,-11.232166666666666,0.6253492424242421,-12.068,-9.525
2023-01-22,jp,N,west,-12.4195,1.6384773636363632,-14.023,-10.493
2023-01-22,jp,S,east,-9.23675,7.42143275,-11.922,-3.672
