plantID,pop,site,elv_pt,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25
2741,TopLower,niwot,-2.606501340866089,0.09869185512087904,-0.05780933963688357,-0.00602594449701688,0.01415086050896047,0.03058006518745264,-0.03459921117924128
2742,TopLower,niwot,-2.6089658737182617,-0.09410226789202988,-0.01517998612802419,-0.00168148342201022,0.00861489216247003,-0.00791390781877072,-0.15104241738995575
2745,TopLower,niwot,-2.643372058868408,0.2669849695695002,0.1959814305509121,-0.00670796808164034,0.0304976247872656,-0.3565320215800633,-0.5816868176444105
2907,TopLower,niwot,-2.666171073913574,0.1934326139340848,0.02272344622436473,-0.00341154265283164,0.0149067908280161,-0.2381764978625046,-0.20279834484589165
2747,TopLower,niwot,-2.6655445098876953,0.18429354801225073,0.04349347268892558,-0.00377560099261873,0.01447087590916738,-0.01633847607108481,-0.2989104671611581
2748,TopLower,niwot,-2.6729023456573486,0.06745196442727054,-0.01034894372381239,-0.00125437328395026,0.01153637978589607,0.03337061783224977,0.03730129438530581
2908,TopLower,niwot,-2.6792123317718506,0.04124539515887848,0.01145929667389696,-0.00590946300222552,0.0135991540142373,-0.1772664713858466,-0.01813052943831703
2608,TopLower,niwot,-0.6584033370018005,0.17239496003064597,0.253605050302852,-0.00629671482338721,0.02363454289522541,-0.35358364047247354,0.07930236108817373
2611,TopLower,niwot,-0.6893907785415649,0.01343111142716315,0.13294689625625916,-0.01126495084698007,0.01861696393930892,0.38195342607650967,0.03060965381299913
2614,TopLower,niwot,-0.7165582776069641,0.25267119809283073,0.25446718024155107,-0.00317043135802247,0.02662216140361844,-0.20601709014598032,0.01079628422607734
2626,TopLower,niwot,-0.805466890335083,0.2705927838247498,0.178865623242046,0.00131057624236569,0.02195064933311841,-0.4815755006135324,-0.15428961832022764
2627,TopLower,niwot,-0.764223575592041,0.3187198291065702,0.10061058945433024,-0.00444557363196808,0.02973832465629475,-0.2840953725908951,0.19425801809274976
2545,TopLower,niwot,-0.7965477108955383,0.0639560057116704,-0.05254285463156386,-0.00721875970728048,0.02038335483230449,-0.24534163432694975,0.08343978403326706
2656,TopLower,niwot,-0.8797842264175415,0.00995720524659499,0.17369554472382762,-0.00433348163664327,0.01689864537210032,0.02405418350386987,0.25160985518887125
2675,TopLower,niwot,-0.8325119614601135,0.2308368158998696,0.14518499191723486,0.0266179778953332,0.03730631620527545,0.20554670549941637,0.19962251876758547
2684,TopLower,niwot,-0.9436864852905272,0.30046019340811775,0.33636839503898763,0.003399339147525,0.03628561896560875,0.0239867861831177,-0.0786315266554195
2629,TopLower,niwot,-1.0657504796981812,0.18608036502621345,0.1181547981284318,0.00194294720802287,0.02357233277021004,-0.07376728312020425,-0.1991443668026525
2724,TopLower,niwot,-2.522402763366699,0.20770727259737984,-0.07369868217832747,-0.02418171219101565,0.03414189373655198,-0.33167851697221834,-0.8067376048711785
2737,TopLower,niwot,-2.581704378128052,0.07610213092641854,-0.1508019560689225,0.00269487978593806,0.01971370684969924,0.4643437720926892,0.29164061347460285
2743,TopLower,niwot,-2.6146154403686523,0.11684930562908796,0.21420635870887705,-0.01297558556030082,0.04071367415479112,0.4568756850331871,-0.7376562278685495
2746,TopLower,niwot,-2.6483006477355957,0.2471609710429677,0.09963687652864182,-0.00320887685673317,0.02060295570851248,-0.3253195098253846,-0.3153473173402048
2170,NorthUpper,niwot,-0.4649424552917481,-0.6459596913221569,0.502050927350036,-0.00812912619154847,0.05549781007829452,-0.11942449942386126,0.10801020182012391
2140,NorthUpper,niwot,-0.3769327104091644,-0.6632509310436152,0.39845389691391175,0.00414148337971965,0.05657889451543363,-0.00106375864216457,0.13249225116254798
2142,NorthUpper,niwot,-0.344144731760025,-0.6162970971356928,0.39932650106953094,9.693515653506214e-4,0.05657455931883183,0.02943262931356892,-0.01136920327021343
2143,NorthUpper,niwot,-0.4578537046909332,-0.6027349474402214,0.4421970856603816,-0.00162553198300924,0.05762991379062543,-0.2521096330198976,0.00869574509965966
2900,NorthUpper,niwot,-0.4653108417987823,-0.6034015459493777,0.4772343149728681,-0.01354907127976472,0.05760823189501799,-0.2468890879268287,0.09392237885379844
