plantID,pop,site,elv_pt,slpT_25,estT_25,nrtT_25,slp_25,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,hli_25,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50
1882,TopWest,jones,0.32386738061904907,8.868814760322053,0.3945604597647246,-0.9179234095234761,17.923207842043755,0.17772771295330328,-0.3844938114617286,-0.0015312414681978854,0.02619058680191309,0.16515720736297346,0.007177483327226317,0.7624292366670765,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1883,TopWest,jones,0.3286696672439575,8.526298490337279,0.43536232130679176,-0.8992877260608731,18.31648401834739,0.2636217938848636,-0.2895885006599081,-0.00347122589526403,0.025229660502993984,-0.10820623050967777,-0.025506079042306985,0.7376457569846203,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1884,TopWest,jones,0.3078213632106781,8.599252559724803,0.42756493055118977,-0.903121625798382,17.809835946434873,0.1104064940871258,-0.30751832711401333,-0.006854202072798837,0.023863048060153484,-0.44206796377970614,-0.041412662660422185,0.7564996089971889,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1886,TopWest,jones,0.287055104970932,8.730431620814473,0.4035718229231538,-0.9142023433875743,15.705771515284155,0.14773053206646536,-0.2717803602330424,-0.0037892713888013282,0.021341101215020575,0.047503898617495585,0.020279595431100406,0.7491775812078789,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1885,TopWest,jones,0.2719065248966217,9.122675713235154,0.3664097977115123,-0.92974563270721855,16.04234283861004,0.1116596131990974,-0.21843164107430504,-0.013244705219149952,0.022394559081420247,0.00808254937816394,-0.13784385578578362,0.7445949677754629,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1887,TopWest,jones,0.2445860207080841,9.025651722801436,0.3509355532995331,-0.9357687401823905,20.4040226218493,0.10073565847775208,-0.18074324840712405,-0.018260872928413368,0.026571770750333734,-0.11515882917491937,0.039927900786655056,0.7289758498993804,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1888,TopWest,jones,0.24254998564720154,8.845870970028743,0.35873218088974534,-0.9327873505659131,20.595378079048626,0.1349285962570958,-0.24905514867690517,-0.01899928618264982,0.02849211683009887,-0.12952178559770255,0.068693749989186,0.7342038536429814,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1893,TopWest,jones,0.2274295687675476,8.858076233372806,0.3147721539014237,-0.9485477133906358,20.106849568608975,0.16655572297581253,-0.21577776756098507,-0.004827914031167319,0.025526931142638903,-0.07904496070886911,0.15430245114196822,0.7352949807949595,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1891,TopWest,jones,0.2474261373281479,8.441894106193043,0.3416121174587393,-0.9391300243825298,21.25304947061351,0.11399394363957252,-0.21152345164208,0.008535934101199677,0.027575446107008433,-0.02573642270664098,-0.014454836788112565,0.7444858160124243,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1890,TopWest,jones,0.24601872265338898,8.13163482238096,0.36644434656942204,-0.9296615397491947,22.134699501497977,0.11790273058145266,-0.1967172089437754,-0.002871346043626845,0.027019163287225083,0.35272651697891433,0.17816263055683493,0.7420594324516603,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
