plantID,pop,site,elv_pt,slpT_30,aspT_30,estT_30,nrtT_30,pop_est,pop_nrt,pop_slp,slp_10,est_10,nrt_10,tpi_10,tri_10,plcv_10,prcv_10,hli_10,pins_10,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,hli_30,pins_30,slp_50,est_50,nrt_50,tpi_50,tri_50,plcv_50,prcv_50,hli_50,pins_50,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
103,LowerNorth,Guanella,-0.1575198471546173,11.443312415519292,42.21466281915835,0.6718920671717985,0.7406127367467262,0.43465234520830853,0.8900037162307737,11.706829303180495,25.649496516444522,0.25848368277550576,0.5465385539235275,-0.0172425394167736,0.032606261711506254,-1.7317969550260484,-3.4858580749266017,0.5436455665452788,0.77334728506802,18.186073522906366,0.2749397701068089,0.45173718604690494,-0.02833807458720198,0.05203050726131046,-0.17805918331737314,-0.21781556684381906,0.6039968480856505,0.8261984116317145,18.633989334858004,0.3074068493954681,0.4228625705626839,-0.03549179354913126,0.07348166112934704,-0.056961245994953,-0.044932769932062876,0.6034269715079416,0.8252235172370342,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
29,LowerNorth,Guanella,-0.515215277671814,12.030205703479082,26.30550174564828,0.4431201850144418,0.896368858051498,0.43465234520830853,0.8900037162307737,11.706829303180495,25.070115013636574,0.3047418804700139,0.5479769992558512,0.006826006104554581,0.02500960306717461,2.356280520504553,1.200335397565968,0.5349064269930756,0.7878723446581063,23.703233130178926,0.2636857558947306,0.42292662129852127,0.004083573284146318,0.054409698352629224,0.15590745091380925,-0.24118649978884046,0.570538047819806,0.790990990119706,22.83134161835842,0.24343898084723647,0.4380602762390934,0.003124395916689573,0.08109543274078042,0.09921884851392258,0.022447732420000362,0.5810771368740716,0.7972200377561981,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
39,LowerNorth,Guanella,-0.44747018814086914,11.01714248492691,26.054943549169437,0.43919029519241354,0.898286241217543,0.43465234520830853,0.8900037162307737,11.706829303180495,28.223726158717664,0.11256782632283978,0.05713636783028459,-0.009315149932544968,0.018034206170095123,0.8775195749839431,-1.5935136039571236,0.6736538863290371,0.7638576480926127,24.513879190408474,0.03056834877483543,0.32428310422045414,-6.970312288927526e-4,0.03881209329671177,-0.07566276628564629,0.03239991795742166,0.6416435305215289,0.7854832613880048,23.435890252162846,0.1109433609708802,0.3236638559186815,-9.47438454134439e-4,0.06154632498740297,-0.14993291295702185,0.16144045358094625,0.6278429116801871,0.7937672746358788,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
43,LowerNorth,Guanella,-0.4566028118133545,10.023383387444179,21.390727741732796,0.3647001040985188,0.9310484729289512,0.43465234520830853,0.8900037162307737,11.706829303180495,17.92813991569193,0.13033106290115357,0.20972904432230857,-0.010358094373302899,0.01972043056839339,-1.8471192428142102,-4.049241694021794,0.6410845607185889,0.8208989229253983,22.620855364137054,0.06459018456494607,0.3218598715824951,-0.027594871162691284,0.04800168151840518,-0.15283449072115626,0.30385251514618306,0.634964457569663,0.7969091232586609,22.741435138160025,0.10347213062064578,0.33698359593638655,-0.02567459006903767,0.0663417075006338,-0.08189937555032417,0.22034961014250434,0.6289382735855717,0.7946506238685453,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
45,LowerNorth,Guanella,-0.4640945494174957,10.095846733480194,20.146486074635234,0.3444204449284978,0.9388122399528115,0.43465234520830853,0.8900037162307737,11.706829303180495,21.72097358862852,-0.31475224644860933,0.3988875586703716,0.00950222246401221,0.01782909720538876,-2.0713352560209417,-1.5019730310351396,0.7082406028000722,0.8082579945910651,23.986121243193903,-0.033044276790465066,0.26354894792184363,-0.006016001978400652,0.03463798023200917,0.3354186989253355,-0.4802614610179133,0.6651120033650524,0.7889164996577174,23.205425304692454,0.03743964044704228,0.3998013926385554,-9.171312250010567e-4,0.05828438315266273,0.15086264377179856,0.007780331340696625,0.6330920933189678,0.7940004356484757,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
46,LowerNorth,Guanella,-0.43526431918144226,9.755385643593604,20.333896166497617,0.34748644371363063,0.9376727244664551,0.43465234520830853,0.8900037162307737,11.706829303180495,20.018657433265602,-0.02201638916787518,0.5012913828720117,0.0065817167943038645,0.017994088032074182,1.300550512484378,1.4796375207753536,0.6449880826356484,0.8203726693567389,22.713538724570274,-0.016783019653596517,0.37467323359004284,0.006106833961568768,0.0349356525551025,-0.6024677195030386,-0.06649758135993908,0.6460722111254678,0.7999444755982644,22.262383774410903,0.023830260861082905,0.3917768430708336,-0.005951104545243173,0.057722301131841035,-0.008664717812975039,-0.14397557360774327,0.640192028403385,0.8012267750695581,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
48,LowerNorth,Guanella,-0.4608811140060425,9.934469251998985,21.723522817247364,0.3700996053104042,0.9289089690388047,0.43465234520830853,0.8900037162307737,11.706829303180495,21.998610877865396,0.4703913903464974,0.37395803319754367,-1.8648989750591984e-4,0.019762149778033873,-1.5535754923515896,-1.2202990514716967,0.5459724784073816,0.8061613364054375,20.356214027806395,0.12914385119714974,0.3422238982083665,-0.002010711720052001,0.0362882256585253,-0.19713560678653835,0.018720315472338482,0.6332522089660862,0.8130665327584906,20.718797457102422,0.1641731871315244,0.3668990567906475,-0.008250019153150814,0.05855465464915036,-0.12264980116787307,-0.07420420285880362,0.6253250384725982,0.8121869306496782,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
51,LowerNorth,Guanella,-0.477768212556839,10.665668662019343,24.200668085763706,0.40989900445851474,0.9120382056887559,0.43465234520830853,0.8900037162307737,11.706829303180495,20.90976504049849,0.238313737795045,0.5148827377107213,-0.003982923251838491,0.017272161573686034,1.2999877805847242,0.0862265368755506,0.5977632390553239,0.8159593503959108,23.061315609463133,0.16616609851868994,0.44840557259275315,0.006032520743930354,0.049050563880193056,0.11842081788083086,0.12291239129911266,0.6006690004050521,0.7952445548471615,21.005364770782897,0.16134581871251247,0.3664099600687997,0.006423779985450855,0.06705456435331604,0.021828468958144276,-0.024333378452986405,0.6213653804078999,0.8083047732035676,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
58,LowerNorth,Guanella,-0.4316476583480835,10.222722181758867,26.087494657195904,0.43973928517147937,0.8981156686764568,0.43465234520830853,0.8900037162307737,11.706829303180495,18.74102460520245,0.09931671521968799,0.532727409242944,0.001877592056924704,0.016144645852284725,-1.5944658694281466,-1.866603893036635,0.5941113061937038,0.8268782097871955,20.27219002146615,0.16354612703844293,0.39148171359774997,-0.0074768086503764816,0.041479808881056825,-0.07145946683525425,0.05219599733670958,0.6096103991969932,0.8146005225874774,20.399462041189864,0.10823290223537839,0.39813066267043995,-0.0073837912291127945,0.062208942536848076,-0.01633196158932729,0.015673617238832156,0.624880265810296,0.8136312603074171,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
59,LowerNorth,Guanella,-0.4298022389411926,10.216902067685991,26.011479092669248,0.43854536069239736,0.8986942156645082,0.43465234520830853,0.8900037162307737,11.706829303180495,19.168459359862094,0.31266569297900965,0.4739846847376514,0.0024174735990779347,0.016512754066134637,-0.12850552560149536,-0.6490316199044736,0.5666992678475016,0.8234984078361223,20.3464788191478,0.1683515673799301,0.38946737338123943,-0.005828311541788222,0.04135524909248659,0.028295468386837302,0.01230332487770891,0.6108574073989632,0.8146718326363411,20.109126567182386,0.11718134508644995,0.3946327904601576,-0.0044971445423064495,0.061746723349343974,-0.008953869131112893,-0.0019522875413436477,0.6257910872355446,0.815538561088002,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
68,LowerNorth,Guanella,-0.4486463665962219,10.128617793796778,24.059220993649316,0.4076224829121607,0.9129942442957477,0.43465234520830853,0.8900037162307737,11.706829303180495,23.924089974783026,0.519020544090216,0.16028787282000553,-0.0033252066151425856,0.021868036166712852,-3.27474241280086,1.1003200991678639,0.5786716736890142,0.7906188525035657,19.661564745710244,0.1512170142675014,0.37557063554142717,-0.00875125097115602,0.04039866017130653,-0.10323241957517719,-0.23484425256088487,0.6329949378824792,0.8155557683031949,19.890088545549293,0.17249111165470696,0.41432262206584936,-0.013107154166070296,0.0635935720643137,-0.04352467422025463,-0.07595191486120517,0.6174690152297575,0.8160178326874957,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
72,LowerNorth,Guanella,-0.48208895325660706,10.240465073189558,21.667828755483423,0.36911044643075624,0.9290517128973939,0.43465234520830853,0.8900037162307737,11.706829303180495,17.66972734747754,0.21735945655000855,0.5304078352777014,-0.006526538551555628,0.019254761032849444,-1.087902576066416,-0.7053236943359324,0.5970734969085159,0.8294575961589914,17.16300187375166,0.1073303530567561,0.45179627144020684,-0.010530212066204518,0.03650560206863376,-0.14293423124109322,0.05574427199968846,0.6394780253805976,0.8332031135200261,17.862180676641337,0.16268880087213322,0.4323146566066567,-0.010355971386895755,0.05732491499998746,0.07129942597706282,-0.06546221367062999,0.6257083907093266,0.8285021661713974,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.0013077752601944133,0.3767484374993728,0.8584324511093655,38.124020131077486
