plantID,pop,site,elv_pt,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
72,LowerNorth,Guanella,-0.48208895325660706,17.16300187375166,0.1073303530567561,0.4517962714402069,-0.01053021206620451,0.03650560206863376,-0.14293423124109322,0.05574427199968846,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
73,LowerNorth,Guanella,-0.4072844088077545,19.293166268200988,0.2236891130919748,0.44448025541988634,0.00396296409125952,0.04273415332823154,-0.23827963395196747,-0.2633646440245191,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
74,LowerNorth,Guanella,-0.4764658212661743,16.570866097157985,0.1553714140600318,0.539633000626322,-0.0060249458775261,0.03670636492719945,-0.08730565362846436,-0.38712665626868387,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
75,LowerNorth,Guanella,-0.4300701022148132,23.6145320764713,0.2738897428354103,0.48299036410773366,-0.01747033496416014,0.05702713683004234,-0.2247091389799429,-0.13152922372330686,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
81,LowerNorth,Guanella,-0.5136854648590088,21.65382446401993,0.1258582939928963,0.42126377920943914,-0.02238033030774592,0.05348926476753406,0.05865094907146927,-0.4285218558235685,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
80,LowerNorth,Guanella,-0.49795544147491455,22.272462147002116,0.13907826301858098,0.4049634311287442,-0.0134179424879149,0.05036782796415176,0.1147616070393276,-0.3423930975052068,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
91,LowerNorth,Guanella,-0.2770228087902069,22.42283678770357,0.2780227042758457,0.4349183694971734,-0.00863193065515803,0.04787422046451412,-0.1074829718043288,-0.1605949259408336,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
94,LowerNorth,Guanella,-0.1777961552143097,21.38825961743804,0.30506585648130263,0.3647920906867193,0.01153889647166968,0.04234277577533729,0.01139062090663245,-0.10981899167464136,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
95,LowerNorth,Guanella,-0.14186075329780579,18.884856721430484,0.29682484642659324,0.3560057778928024,0.0011209834834211,0.03877784887995207,0.11414980176107632,0.14984568072332274,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
96,LowerNorth,Guanella,-0.17474360764026642,20.1932699944312,0.2901587406568096,0.43906034918909814,0.00529082387468093,0.04223272001171893,0.28031053549328794,0.15540684609321434,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
100,LowerNorth,Guanella,-0.175480455160141,18.223242730480553,0.26083944771585993,0.4510686011859813,-0.00604243346076487,0.03841908763990655,-0.1030811303323488,-0.06632413534563997,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
99,LowerNorth,Guanella,-0.21390601992607117,18.319707565562503,0.29180271442712113,0.45712138343873415,-0.00615742055781983,0.0369764835379055,-0.1810171319421485,-0.01427628715894117,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
98,LowerNorth,Guanella,-0.21946802735328672,18.470995367429406,0.31150000380414566,0.4468305287419966,-0.00270080912014244,0.03699572566701027,-0.09087194641423096,-0.112012548852177,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
101,LowerNorth,Guanella,-0.1855040043592453,17.64950481685548,0.26494927548393954,0.49429266729726534,-0.00282676880933743,0.0367415040649143,-0.21898461285065815,-0.02370914658879186,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
104,LowerNorth,Guanella,-0.1711805909872055,17.11654991844051,0.2456388237522091,0.46477309983445936,0.00132967218205334,0.03569974476248754,-0.14442003166490253,-0.2137282411298529,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
108,LowerNorth,Guanella,-0.09768814593553544,20.24103231277343,0.3440895474216124,0.3927258061476066,-2.855754401092133e-4,0.04539585266244048,-0.1915707107361211,-0.07656107332858071,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
106,LowerNorth,Guanella,-0.16774870455265045,18.4459394536918,0.303693159563521,0.4113133122677931,-0.00404120565897106,0.03642040583109417,-0.3005173775854274,-0.3560265290966005,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
107,LowerNorth,Guanella,-0.17005634307861328,18.75119630026556,0.2964905094345588,0.40087532499723927,-0.01100118228720987,0.03872598785437495,-0.28996488740149856,-0.4167980827850834,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
