"Plot Title: nr.fu.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365629, SEN S/N: 20365629)","Coupler Detached (LGR S/N: 20365629)","Bad Battery (LGR S/N: 20365629)","Coupler Attached (LGR S/N: 20365629)","Host Connected (LGR S/N: 20365629)","End Of File (LGR S/N: 20365629)"
3036,05/07/25 11:48:41 AM,0.343,,,,,
3037,05/07/25 01:48:41 PM,0.343,,,,,
3038,05/07/25 03:48:41 PM,0.343,,,,,
3039,05/07/25 05:48:41 PM,0.343,,,,,
3040,05/07/25 07:48:41 PM,0.343,,,,,
3041,05/07/25 09:48:41 PM,0.343,,,,,
3042,05/07/25 11:48:41 PM,0.343,,,,,
3043,05/08/25 01:48:41 AM,0.232,,,,,
3044,05/08/25 03:48:41 AM,0.121,,,,,
3045,05/08/25 05:48:41 AM,0.010,,,,,
3046,05/08/25 07:48:41 AM,0.010,,,,,
3047,05/08/25 09:48:41 AM,0.010,,,,,
3048,05/08/25 11:48:41 AM,0.121,,,,,
3049,05/08/25 01:48:41 PM,0.121,,,,,
3050,05/08/25 03:48:41 PM,0.232,,,,,
3051,05/08/25 05:48:41 PM,0.121,,,,,
3052,05/08/25 07:48:41 PM,0.232,,,,,
3053,05/08/25 09:48:41 PM,0.232,,,,,
3054,05/08/25 11:48:41 PM,0.232,,,,,
3055,05/09/25 01:48:41 AM,0.232,,,,,
3056,05/09/25 03:48:41 AM,0.232,,,,,
3057,05/09/25 05:48:41 AM,0.232,,,,,
3058,05/09/25 07:48:41 AM,0.232,,,,,
3059,05/09/25 09:48:41 AM,0.232,,,,,
3060,05/09/25 11:48:41 AM,0.232,,,,,
3061,05/09/25 01:48:41 PM,0.232,,,,,
3062,05/09/25 03:48:41 PM,0.232,,,,,
3063,05/09/25 05:48:41 PM,0.232,,,,,
3064,05/09/25 07:48:41 PM,0.232,,,,,
3065,05/09/25 09:48:41 PM,0.232,,,,,
3066,05/09/25 11:48:41 PM,0.232,,,,,
3067,05/10/25 01:48:41 AM,0.121,,,,,
3068,05/10/25 03:48:41 AM,0.010,,,,,
3069,05/10/25 05:48:41 AM,-0.102,,,,,
3070,05/10/25 07:48:41 AM,-0.102,,,,,
3071,05/10/25 09:48:41 AM,0.010,,,,,
3072,05/10/25 11:48:41 AM,0.121,,,,,
3073,05/10/25 01:48:41 PM,0.121,,,,,
3074,05/10/25 03:48:41 PM,0.232,,,,,
3075,05/10/25 05:48:41 PM,0.232,,,,,
3076,05/10/25 07:48:41 PM,0.232,,,,,
3077,05/10/25 09:48:41 PM,0.121,,,,,
3078,05/10/25 11:48:41 PM,0.121,,,,,
3079,05/11/25 01:48:41 AM,0.121,,,,,
3080,05/11/25 03:48:41 AM,0.121,,,,,
3081,05/11/25 05:48:41 AM,0.121,,,,,
3082,05/11/25 07:48:41 AM,0.121,,,,,
3083,05/11/25 09:48:41 AM,0.232,,,,,
3084,05/11/25 11:48:41 AM,0.784,,,,,
3085,05/11/25 01:48:41 PM,6.064,,,,,
3086,05/11/25 03:48:41 PM,8.581,,,,,
3087,05/11/25 05:48:41 PM,8.082,,,,,
3088,05/11/25 07:48:41 PM,5.962,,,,,
3089,05/11/25 09:48:41 PM,3.683,,,,,
3090,05/11/25 11:48:41 PM,2.624,,,,,
3091,05/12/25 01:48:41 AM,1.764,,,,,
3092,05/12/25 03:48:41 AM,1.439,,,,,
3093,05/12/25 05:48:41 AM,1.112,,,,,
3094,05/12/25 07:48:41 AM,1.656,,,,,
3095,05/12/25 09:48:41 AM,4.415,,,,,
3096,05/12/25 11:48:41 AM,8.779,,,,,
3097,05/12/25 01:48:41 PM,14.038,,,,,
3098,05/12/25 03:48:41 PM,15.569,,,,,
3099,05/12/25 05:48:41 PM,14.709,,,,,
3100,05/12/25 07:48:41 PM,10.553,,,,,
3101,05/12/25 09:48:41 PM,7.481,,,,,
3102,05/12/25 11:48:41 PM,5.552,,,,,
3103,05/13/25 01:48:41 AM,4.415,,,,,
3104,05/13/25 03:48:41 AM,3.578,,,,,
3105,05/13/25 05:48:41 AM,2.837,,,,,
3106,05/13/25 07:48:41 AM,2.837,,,,,
3107,05/13/25 09:48:41 AM,4.934,,,,,
3108,05/13/25 11:48:41 AM,9.669,,,,,
3109,05/13/25 01:48:41 PM,14.613,,,,,
3110,05/13/25 03:48:41 PM,14.038,,,,,
3111,05/13/25 05:48:41 PM,13.654,,,,,
3112,05/13/25 07:48:41 PM,10.357,,,,,
3113,05/13/25 09:48:41 PM,7.381,,,,,
3114,05/13/25 11:48:41 PM,5.347,,,,,
3115,05/14/25 01:48:41 AM,3.998,,,,,
3116,05/14/25 03:48:41 AM,2.837,,,,,
3117,05/14/25 05:48:41 AM,2.088,,,,,
3118,05/14/25 07:48:41 AM,1.764,,,,,
3119,05/14/25 09:48:41 AM,5.962,,,,,
3120,05/14/25 11:48:41 AM,11.041,,,,,
3121,05/14/25 01:48:41 PM,9.275,,,,,
3122,05/14/25 03:48:41 PM,5.655,,,,,
3123,05/14/25 05:48:41 PM,3.788,,,,,
3124,05/14/25 07:48:41 PM,2.517,,,,,
3125,05/14/25 09:48:41 PM,1.764,,,,,
3126,05/14/25 11:48:41 PM,1.112,,,,,
3127,05/15/25 01:48:41 AM,0.563,,,,,
3128,05/15/25 03:48:41 AM,0.232,,,,,
3129,05/15/25 05:48:41 AM,0.121,,,,,
3130,05/15/25 07:48:41 AM,0.121,,,,,
3131,05/15/25 09:48:41 AM,0.343,,,,,
3132,05/15/25 11:48:41 AM,0.453,,,,,
3133,05/15/25 01:48:41 PM,0.784,,,,,
3134,05/15/25 03:48:41 PM,0.893,,,,,
3135,05/15/25 05:48:41 PM,0.674,,,,,
3136,05/15/25 07:48:41 PM,0.453,,,,,
3137,05/15/25 09:48:41 PM,0.121,,,,,
3138,05/15/25 11:48:41 PM,0.010,,,,,
3139,05/16/25 01:48:41 AM,-0.325,,,,,
3140,05/16/25 03:48:41 AM,-0.549,,,,,
3141,05/16/25 05:48:41 AM,-0.887,,,,,
3142,05/16/25 07:48:41 AM,-0.549,,,,,
3143,05/16/25 09:48:41 AM,0.010,,,,,
3144,05/16/25 11:48:41 AM,0.121,,,,,
3145,05/16/25 01:48:41 PM,0.784,,,,,
3146,05/16/25 03:48:41 PM,2.088,,,,,
3147,05/16/25 05:48:41 PM,3.472,,,,,
3148,05/16/25 07:48:41 PM,2.195,,,,,
3149,05/16/25 09:48:41 PM,1.003,,,,,
3150,05/16/25 11:48:41 PM,0.563,,,,,
3151,05/17/25 01:48:41 AM,0.232,,,,,
3152,05/17/25 03:48:41 AM,0.232,,,,,
3153,05/17/25 05:48:41 AM,0.121,,,,,
3154,05/17/25 07:48:41 AM,0.232,,,,,
3155,05/17/25 09:48:41 AM,2.088,,,,,
3156,05/17/25 11:48:41 AM,6.471,,,,,
3157,05/17/25 01:48:41 PM,8.282,,,,,
3158,05/17/25 03:48:41 PM,8.978,,,,,
3159,05/17/25 05:48:41 PM,7.882,,,,,
3160,05/17/25 07:48:41 PM,5.757,,,,,
3161,05/17/25 09:48:41 PM,3.578,,,,,
3162,05/17/25 11:48:41 PM,2.410,,,,,
3163,05/18/25 01:48:41 AM,1.656,,,,,
3164,05/18/25 03:48:41 AM,1.112,,,,,
3165,05/18/25 05:48:41 AM,0.784,,,,,
3166,05/18/25 07:48:41 AM,0.784,,,,,
3167,05/18/25 09:48:41 AM,5.347,,,,,
3168,05/18/25 11:48:41 AM,9.275,,,,,
3169,05/18/25 01:48:41 PM,7.983,,,,,
3170,05/18/25 03:48:41 PM,6.268,,,,,
3171,05/18/25 05:48:41 PM,4.207,,,,,
3172,05/18/25 07:48:41 PM,3.261,,,,,
3173,05/18/25 09:48:41 PM,2.517,,,,,
3174,05/18/25 11:48:41 PM,1.872,,,,,
3175,05/19/25 01:48:41 AM,1.439,,,,,
3176,05/19/25 03:48:41 AM,1.221,,,,,
3177,05/19/25 05:48:41 AM,0.784,,,,,
3178,05/19/25 07:48:41 AM,0.563,,,,,
3179,05/19/25 09:48:41 AM,0.674,,,,,
3180,05/19/25 11:48:41 AM,0.893,,,,,
3181,05/19/25 01:48:41 PM,3.998,,,,,
3182,05/19/25 03:48:41 PM,5.347,,,,,
3183,05/19/25 05:48:41 PM,4.727,,,,,
3184,05/19/25 07:48:41 PM,3.367,,,,,
3185,05/19/25 09:48:41 PM,1.439,,,,,
3186,05/19/25 11:48:41 PM,0.563,,,,,
3187,05/20/25 01:48:41 AM,0.010,,,,,
3188,05/20/25 03:48:41 AM,-0.325,,,,,
3189,05/20/25 05:48:41 AM,-0.774,,,,,
3190,05/20/25 07:48:41 AM,-0.549,,,,,
3191,05/20/25 09:48:41 AM,0.010,,,,,
3192,05/20/25 11:48:41 AM,0.674,,,,,
3193,05/20/25 01:48:41 PM,1.764,,,,,
3194,05/20/25 03:48:41 PM,0.563,,,,,
3195,05/20/25 05:48:41 PM,0.343,,,,,
3196,05/20/25 07:48:41 PM,0.232,,,,,
3197,05/20/25 09:48:41 PM,0.232,,,,,
3198,05/20/25 11:48:41 PM,0.121,,,,,
3199,05/21/25 01:48:41 AM,0.010,,,,,
3200,05/21/25 03:48:41 AM,-0.102,,,,,
3201,05/21/25 05:48:41 AM,-0.102,,,,,
3202,05/21/25 07:48:41 AM,0.010,,,,,
3203,05/21/25 09:48:41 AM,0.343,,,,,
3204,05/21/25 11:48:41 AM,1.221,,,,,
3205,05/21/25 01:48:41 PM,1.872,,,,,
3206,05/21/25 03:48:41 PM,3.049,,,,,
3207,05/21/25 05:48:41 PM,3.155,,,,,
3208,05/21/25 07:48:41 PM,2.088,,,,,
3209,05/21/25 09:48:41 PM,1.003,,,,,
3210,05/21/25 11:48:41 PM,0.563,,,,,
3211,05/22/25 01:48:41 AM,0.343,,,,,
3212,05/22/25 03:48:41 AM,0.232,,,,,
3213,05/22/25 05:48:41 AM,0.121,,,,,
3214,05/22/25 07:48:41 AM,0.232,,,,,
3215,05/22/25 09:48:41 AM,2.410,,,,,
3216,05/22/25 11:48:41 AM,8.978,,,,,
3217,05/22/25 01:48:41 PM,13.269,,,,,
3218,05/22/25 03:48:41 PM,13.750,,,,,
3219,05/22/25 05:48:41 PM,10.357,,,,,
3220,05/22/25 07:48:41 PM,8.082,,,,,
3221,05/22/25 09:48:41 PM,6.471,,,,,
3222,05/22/25 11:48:41 PM,5.244,,,,,
3223,05/23/25 01:48:41 AM,4.102,,,,,
3224,05/23/25 03:48:41 AM,3.155,,,,,
3225,05/23/25 05:48:41 AM,2.517,,,,,
3226,05/23/25 07:48:41 AM,3.683,,,,,
3227,05/23/25 09:48:41 AM,8.481,,,,,
3228,05/23/25 11:48:41 AM,12.980,,,,,
3229,05/23/25 01:48:41 PM,15.664,,,,,
3230,05/23/25 03:48:41 PM,16.618,,,,,
3231,05/23/25 05:48:41 PM,14.517,,,,,
3232,05/23/25 07:48:41 PM,11.722,,,,,
3233,05/23/25 09:48:41 PM,9.176,,,,,
3234,05/23/25 11:48:41 PM,8.282,,,,,
3235,05/24/25 01:48:41 AM,6.573,,,,,
3236,05/24/25 03:48:41 AM,5.141,,,,,
3237,05/24/25 05:48:41 AM,3.788,,,,,
3238,05/24/25 07:48:41 AM,5.552,,,,,
3239,05/24/25 09:48:41 AM,10.553,,,,,
3240,05/24/25 11:48:41 AM,12.594,,,,,
3241,05/24/25 01:48:41 PM,13.365,,,,,
3242,05/24/25 03:48:41 PM,14.325,,,,,
3243,05/24/25 05:48:41 PM,11.431,,,,,
3244,05/24/25 07:48:41 PM,9.472,,,,,
3245,05/24/25 09:48:41 PM,7.882,,,,,
3246,05/24/25 11:48:41 PM,6.877,,,,,
3247,05/25/25 01:48:41 AM,5.655,,,,,
3248,05/25/25 03:48:41 AM,5.141,,,,,
3249,05/25/25 05:48:41 AM,4.519,,,,,
3250,05/25/25 07:48:41 AM,5.037,,,,,
3251,05/25/25 09:48:41 AM,6.674,,,,,
3252,05/25/25 11:48:41 AM,8.082,,,,,
3253,05/25/25 01:48:41 PM,8.082,,,,,
3254,05/25/25 03:48:41 PM,7.179,,,,,
3255,05/25/25 05:48:41 PM,6.166,,,,,
3256,05/25/25 07:48:41 PM,5.141,,,,,
3257,05/25/25 09:48:41 PM,3.998,,,,,
3258,05/25/25 11:48:41 PM,3.261,,,,,
3259,05/26/25 01:48:41 AM,2.943,,,,,
3260,05/26/25 03:48:41 AM,2.410,,,,,
3261,05/26/25 05:48:41 AM,1.872,,,,,
3262,05/26/25 07:48:41 AM,1.764,,,,,
3263,05/26/25 09:48:41 AM,6.573,,,,,
3264,05/26/25 11:48:41 AM,11.722,,,,,
3265,05/26/25 01:48:41 PM,11.528,,,,,
3266,05/26/25 03:48:41 PM,10.846,,,,,
3267,05/26/25 05:48:41 PM,10.357,,,,,
3268,05/26/25 07:48:41 PM,7.782,,,,,
3269,05/26/25 09:48:41 PM,5.655,,,,,
3270,05/26/25 11:48:41 PM,3.998,,,,,
3271,05/27/25 01:48:41 AM,2.943,,,,,
3272,05/27/25 03:48:41 AM,2.195,,,,,
3273,05/27/25 05:48:41 AM,1.764,,,,,
3274,05/27/25 07:48:41 AM,2.195,,,,,
3275,05/27/25 09:48:41 AM,5.860,,,,,
3276,05/27/25 11:48:41 AM,10.944,,,,,
3277,05/27/25 01:48:41 PM,13.365,,,,,
3278,05/27/25 03:48:41 PM,12.013,,,,,
3279,05/27/25 05:48:41 PM,11.041,,,,,
3280,05/27/25 07:48:41 PM,7.682,,,,,
3281,05/27/25 09:48:41 PM,5.962,,,,,
3282,05/27/25 11:48:41 PM,5.141,,,,,
3283,05/28/25 01:48:41 AM,3.998,,,,,
3284,05/28/25 03:48:41 AM,3.261,,,,,
3285,05/28/25 05:48:41 AM,2.624,,,,,
3286,05/28/25 07:48:41 AM,3.261,,,,,
3287,05/28/25 09:48:41 AM,6.674,,,,,
3288,05/28/25 11:48:41 AM,8.779,,,,,
3289,05/28/25 01:48:41 PM,7.882,,,,,
3290,05/28/25 03:48:41 PM,8.282,,,,,
3291,05/28/25 05:48:41 PM,9.077,,,,,
3292,05/28/25 07:48:41 PM,6.978,,,,,
3293,05/28/25 09:48:41 PM,5.244,,,,,
3294,05/28/25 11:48:41 PM,3.998,,,,,
3295,05/29/25 01:48:41 AM,3.367,,,,,
3296,05/29/25 03:48:41 AM,2.943,,,,,
3297,05/29/25 05:48:41 AM,2.410,,,,,
3298,05/29/25 07:48:41 AM,2.837,,,,,
3299,05/29/25 09:48:41 AM,6.471,,,,,
3300,05/29/25 11:48:41 AM,10.748,,,,,
3301,05/29/25 01:48:41 PM,13.942,,,,,
3302,05/29/25 03:48:41 PM,12.497,,,,,
3303,05/29/25 05:48:41 PM,11.139,,,,,
3304,05/29/25 07:48:41 PM,8.879,,,,,
3305,05/29/25 09:48:41 PM,6.268,,,,,
3306,05/29/25 11:48:41 PM,4.727,,,,,
3307,05/30/25 01:48:41 AM,3.893,,,,,
3308,05/30/25 03:48:41 AM,3.472,,,,,
3309,05/30/25 05:48:41 AM,3.155,,,,,
3310,05/30/25 07:48:41 AM,4.102,,,,,
3311,05/30/25 09:48:41 AM,7.179,,,,,
3312,05/30/25 11:48:41 AM,11.139,,,,,
3313,05/30/25 01:48:41 PM,15.282,,,,,
3314,05/30/25 03:48:41 PM,14.804,,,,,
3315,05/30/25 05:48:41 PM,11.041,,,,,
3316,05/30/25 07:48:41 PM,8.978,,,,,
3317,05/30/25 09:48:41 PM,7.280,,,,,
3318,05/30/25 11:48:41 PM,5.860,,,,,
3319,05/31/25 01:48:41 AM,4.623,,,,,
3320,05/31/25 03:48:41 AM,3.998,,,,,
3321,05/31/25 05:48:41 AM,3.472,,,,,
3322,05/31/25 07:48:41 AM,5.141,,,,,
3323,05/31/25 09:48:41 AM,9.571,,,,,
3324,05/31/25 11:48:41 AM,14.325,,,,,
3325,05/31/25 01:48:41 PM,14.421,,,,,
3326,05/31/25 03:48:41 PM,15.760,,,,,
3327,05/31/25 05:48:41 PM,15.760,,,,,
3328,05/31/25 07:48:41 PM,12.690,,,,,
3329,05/31/25 09:48:41 PM,10.455,,,,,
3330,05/31/25 11:48:41 PM,9.472,,,,,
3331,06/01/25 01:48:41 AM,8.680,,,,,
3332,06/01/25 03:48:41 AM,7.079,,,,,
3333,06/01/25 05:48:41 AM,6.064,,,,,
3334,06/01/25 07:48:41 AM,7.481,,,,,
3335,06/01/25 09:48:41 AM,11.528,,,,,
3336,06/01/25 11:48:41 AM,15.378,,,,,
3337,06/01/25 01:48:41 PM,19.758,,,,,
3338,06/01/25 03:48:41 PM,15.187,,,,,
3339,06/01/25 05:48:41 PM,13.461,,,,,
3340,06/01/25 07:48:41 PM,12.594,,,,,
3341,06/01/25 09:48:41 PM,10.063,,,,,
3342,06/01/25 11:48:41 PM,8.382,,,,,
3343,06/02/25 01:48:41 AM,7.381,,,,,
3344,06/02/25 03:48:41 AM,6.775,,,,,
3345,06/02/25 05:48:41 AM,6.268,,,,,
3346,06/02/25 07:48:41 AM,7.481,,,,,
3347,06/02/25 08:24:36 AM,,,,Logged,Logged,Logged
