Plot Title: 21397973,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)",Coupler Detached (LGR S/N: 21397973),Bad Battery (LGR S/N: 21397973),End Of File (LGR S/N: 21397973)
1,8/18/22 14:59,18.236,,,
2,8/18/22 14:59,,Logged,,
3,8/18/22 16:59,12.787,,,
4,8/18/22 18:59,9.275,,,
5,8/18/22 20:59,6.978,,,
6,8/18/22 22:59,5.45,,,
7,8/19/22 0:59,4.415,,,
8,8/19/22 2:59,3.998,,,
9,8/19/22 4:59,3.261,,,
10,8/19/22 6:59,2.837,,,
11,8/19/22 8:59,7.882,,,
12,8/19/22 10:59,13.173,,,
13,8/19/22 12:59,12.787,,,
14,8/19/22 14:59,10.259,,,
15,8/19/22 16:59,14.23,,,
16,8/19/22 18:59,10.161,,,
17,8/19/22 20:59,6.775,,,
18,8/19/22 22:59,5.552,,,
19,8/20/22 0:59,4.727,,,
20,8/20/22 2:59,4.207,,,
21,8/20/22 4:59,3.788,,,
22,8/20/22 6:59,4.102,,,
23,8/20/22 8:59,4.831,,,
24,8/20/22 10:59,8.581,,,
25,8/20/22 12:59,13.461,,,
26,8/20/22 14:59,6.064,,,
27,8/20/22 16:59,10.161,,,
28,8/20/22 18:59,8.481,,,
29,8/20/22 20:59,6.268,,,
30,8/20/22 22:59,5.244,,,
31,8/21/22 0:59,4.102,,,
32,8/21/22 2:59,3.578,,,
33,8/21/22 4:59,3.049,,,
34,8/21/22 6:59,3.683,,,
35,8/21/22 8:59,5.86,,,
36,8/21/22 10:59,8.68,,,
37,8/21/22 12:59,11.722,,,
38,8/21/22 14:59,7.079,,,
39,8/21/22 16:59,8.581,,,
40,8/21/22 18:59,6.268,,,
41,8/21/22 20:59,4.934,,,
42,8/21/22 22:59,3.788,,,
43,8/22/22 0:59,2.73,,,
44,8/22/22 2:59,2.624,,,
45,8/22/22 4:59,2.837,,,
46,8/22/22 6:59,2.943,,,
47,8/22/22 8:59,7.582,,,
48,8/22/22 10:59,13.365,,,
49,8/22/22 12:59,15.664,,,
50,8/22/22 14:59,9.965,,,
51,8/22/22 16:59,8.779,,,
52,8/22/22 18:59,9.077,,,
53,8/22/22 20:59,5.962,,,
54,8/22/22 22:59,3.893,,,
55,8/23/22 0:59,2.73,,,
56,8/23/22 2:59,2.088,,,
57,8/23/22 4:59,1.548,,,
58,8/23/22 6:59,1.112,,,
59,8/23/22 8:59,5.347,,,
60,8/23/22 10:59,10.846,,,
61,8/23/22 12:59,14.804,,,
62,8/23/22 14:59,13.75,,,
63,8/23/22 16:59,6.064,,,
64,8/23/22 18:59,5.757,,,
65,8/23/22 20:59,4.102,,,
66,8/23/22 22:59,3.155,,,
67,8/24/22 0:59,2.624,,,
68,8/24/22 2:59,1.98,,,
69,8/24/22 4:59,1.764,,,
70,8/24/22 6:59,1.872,,,
71,8/24/22 8:59,5.86,,,
72,8/24/22 10:59,11.625,,,
73,8/24/22 12:59,13.076,,,
74,8/24/22 14:59,11.041,,,
75,8/24/22 16:59,8.282,,,
76,8/24/22 18:59,8.879,,,
77,8/24/22 20:59,5.552,,,
78,8/24/22 22:59,3.893,,,
79,8/25/22 0:59,3.367,,,
80,8/25/22 2:59,2.73,,,
81,8/25/22 4:59,2.195,,,
82,8/25/22 6:59,2.195,,,
83,8/25/22 8:59,6.573,,,
84,8/25/22 10:59,12.304,,,
85,8/25/22 12:59,13.558,,,
86,8/25/22 14:59,9.373,,,
87,8/25/22 16:59,8.182,,,
88,8/25/22 18:59,5.757,,,
89,8/25/22 20:59,5.347,,,
90,8/25/22 22:59,4.623,,,
91,8/26/22 0:59,4.207,,,
92,8/26/22 2:59,3.367,,,
93,8/26/22 4:59,3.049,,,
94,8/26/22 6:59,3.472,,,
95,8/26/22 8:59,5.347,,,
96,8/26/22 10:59,8.382,,,
97,8/26/22 12:59,11.819,,,
98,8/26/22 14:59,8.282,,,
99,8/26/22 16:59,12.401,,,
100,8/26/22 18:59,6.978,,,
101,8/26/22 20:59,5.037,,,
102,8/26/22 22:59,4.519,,,
103,8/27/22 0:59,3.998,,,
104,8/27/22 2:59,3.261,,,
105,8/27/22 4:59,2.624,,,
106,8/27/22 6:59,2.088,,,
107,8/27/22 8:59,4.623,,,
108,8/27/22 10:59,7.882,,,
109,8/27/22 12:59,10.455,,,
110,8/27/22 14:59,13.75,,,
111,8/27/22 16:59,8.382,,,
112,8/27/22 18:59,8.382,,,
113,8/27/22 20:59,4.519,,,
114,8/27/22 22:59,3.578,,,
115,8/28/22 0:59,2.837,,,
116,8/28/22 2:59,2.624,,,
117,8/28/22 4:59,2.303,,,
118,8/28/22 6:59,1.764,,,
119,8/28/22 8:59,5.86,,,
120,8/28/22 10:59,10.651,,,
121,8/28/22 12:59,12.497,,,
122,8/28/22 14:59,15.664,,,
123,8/28/22 16:59,7.481,,,
124,8/28/22 18:59,7.381,,,
125,8/28/22 20:59,4.623,,,
126,8/28/22 22:59,3.578,,,
127,8/29/22 0:59,3.261,,,
128,8/29/22 2:59,2.943,,,
129,8/29/22 4:59,2.195,,,
130,8/29/22 6:59,1.98,,,
131,8/29/22 8:59,6.064,,,
132,8/29/22 10:59,11.236,,,
133,8/29/22 12:59,16.808,,,
134,8/29/22 14:59,15.187,,,
135,8/29/22 16:59,12.98,,,
136,8/29/22 18:59,10.063,,,
137,8/29/22 20:59,6.573,,,
138,8/29/22 22:59,4.831,,,
139,8/30/22 0:59,4.415,,,
140,8/30/22 2:59,3.788,,,
141,8/30/22 4:59,3.472,,,
142,8/30/22 6:59,2.517,,,
143,8/30/22 8:59,7.079,,,
144,8/30/22 10:59,12.497,,,
145,8/30/22 12:59,16.713,,,
146,8/30/22 14:59,15.187,,,
147,8/30/22 16:59,14.134,,,
148,8/30/22 18:59,12.69,,,
149,8/30/22 20:59,8.382,,,
150,8/30/22 22:59,6.573,,,
151,8/31/22 0:59,5.552,,,
152,8/31/22 2:59,4.623,,,
153,8/31/22 4:59,4.519,,,
154,8/31/22 6:59,4.519,,,
155,8/31/22 8:59,8.182,,,
156,8/31/22 10:59,11.431,,,
157,8/31/22 12:59,12.883,,,
158,8/31/22 14:59,15.664,,,
159,8/31/22 16:59,12.594,,,
160,8/31/22 18:59,10.063,,,
161,8/31/22 20:59,6.573,,,
162,8/31/22 22:59,4.934,,,
163,9/1/22 0:59,3.998,,,
164,9/1/22 2:59,3.049,,,
165,9/1/22 4:59,3.472,,,
166,9/1/22 6:59,4.102,,,
167,9/1/22 8:59,7.381,,,
168,9/1/22 10:59,10.553,,,
169,9/1/22 12:59,12.883,,,
170,9/1/22 14:59,15.664,,,
171,9/1/22 16:59,12.98,,,
172,9/1/22 18:59,11.334,,,
173,9/1/22 20:59,7.28,,,
174,9/1/22 22:59,6.471,,,
175,9/2/22 0:59,5.655,,,
176,9/2/22 2:59,5.655,,,
177,9/2/22 4:59,5.244,,,
178,9/2/22 6:59,5.037,,,
179,9/2/22 8:59,7.682,,,
180,9/2/22 10:59,10.846,,,
181,9/2/22 12:59,15.76,,,
182,9/2/22 14:59,16.999,,,
183,9/2/22 16:59,13.75,,,
184,9/2/22 18:59,10.553,,,
185,9/2/22 20:59,7.381,,,
186,9/2/22 22:59,6.471,,,
187,9/3/22 0:59,5.347,,,
188,9/3/22 2:59,4.207,,,
189,9/3/22 4:59,3.893,,,
190,9/3/22 6:59,3.367,,,
191,9/3/22 8:59,7.782,,,
192,9/3/22 10:59,13.75,,,
193,9/3/22 12:59,20.519,,,
194,9/3/22 14:59,5.757,,,
195,9/3/22 16:59,5.86,,,
196,9/3/22 18:59,5.757,,,
197,9/3/22 20:59,3.578,,,
198,9/3/22 22:59,3.367,,,
199,9/4/22 0:59,3.049,,,
200,9/4/22 2:59,2.73,,,
201,9/4/22 4:59,3.049,,,
202,9/4/22 6:59,3.261,,,
203,9/4/22 8:59,5.86,,,
204,9/4/22 10:59,9.077,,,
205,9/4/22 12:59,13.076,,,
206,9/4/22 14:59,14.9,,,
207,9/4/22 16:59,14.325,,,
208,9/4/22 18:59,10.357,,,
209,9/4/22 20:59,6.573,,,
210,9/4/22 22:59,5.86,,,
211,9/5/22 0:59,5.552,,,
212,9/5/22 2:59,5.347,,,
213,9/5/22 4:59,5.141,,,
214,9/5/22 6:59,5.037,,,
215,9/5/22 8:59,7.882,,,
216,9/5/22 10:59,11.722,,,
217,9/5/22 12:59,15.664,,,
218,9/5/22 14:59,15.282,,,
219,9/5/22 16:59,12.98,,,
220,9/5/22 18:59,10.357,,,
221,9/5/22 20:59,6.978,,,
222,9/5/22 22:59,6.37,,,
223,9/6/22 0:59,5.655,,,
224,9/6/22 2:59,4.623,,,
225,9/6/22 4:59,3.998,,,
226,9/6/22 6:59,4.102,,,
227,9/6/22 8:59,7.983,,,
228,9/6/22 10:59,12.787,,,
229,9/6/22 12:59,17.094,,,
230,9/6/22 14:59,18.331,,,
231,9/6/22 16:59,17.95,,,
232,9/6/22 18:59,13.942,,,
233,9/6/22 20:59,8.581,,,
234,9/6/22 22:59,6.775,,,
235,9/7/22 0:59,6.268,,,
236,9/7/22 2:59,5.552,,,
237,9/7/22 4:59,4.727,,,
238,9/7/22 6:59,4.311,,,
239,9/7/22 8:59,8.978,,,
240,9/7/22 10:59,14.709,,,
241,9/7/22 12:59,15.473,,,
242,9/7/22 14:59,17.665,,,
243,9/7/22 16:59,13.076,,,
244,9/7/22 18:59,10.846,,,
245,9/7/22 20:59,8.282,,,
246,9/7/22 22:59,7.079,,,
247,9/8/22 0:59,6.37,,,
248,9/8/22 2:59,5.45,,,
249,9/8/22 4:59,4.727,,,
250,9/8/22 6:59,4.727,,,
251,9/8/22 8:59,8.581,,,
252,9/8/22 10:59,13.846,,,
253,9/8/22 12:59,14.517,,,
254,9/8/22 14:59,17.76,,,
255,9/8/22 16:59,17.57,,,
256,9/8/22 18:59,13.461,,,
257,9/8/22 20:59,9.669,,,
258,9/8/22 22:59,7.079,,,
259,9/9/22 0:59,6.37,,,
260,9/9/22 2:59,6.166,,,
261,9/9/22 4:59,5.037,,,
262,9/9/22 6:59,4.415,,,
263,9/9/22 8:59,8.68,,,
264,9/9/22 10:59,12.013,,,
265,9/9/22 12:59,15.378,,,
266,9/9/22 14:59,16.618,,,
267,9/9/22 16:59,13.846,,,
268,9/9/22 18:59,10.161,,,
269,9/9/22 20:59,7.381,,,
270,9/9/22 22:59,6.471,,,
271,9/10/22 0:59,5.757,,,
272,9/10/22 2:59,5.347,,,
273,9/10/22 4:59,4.831,,,
274,9/10/22 6:59,4.207,,,
275,9/10/22 8:59,5.45,,,
276,9/10/22 10:59,9.176,,,
277,9/10/22 12:59,11.236,,,
278,9/10/22 14:59,13.269,,,
279,9/10/22 16:59,12.594,,,
280,9/10/22 18:59,8.282,,,
281,9/10/22 20:59,4.415,,,
282,9/10/22 22:59,3.788,,,
283,9/11/22 0:59,2.517,,,
284,9/11/22 2:59,2.195,,,
285,9/11/22 4:59,2.088,,,
286,9/11/22 6:59,1.656,,,
287,9/11/22 8:59,6.166,,,
288,9/11/22 10:59,11.041,,,
289,9/11/22 12:59,14.23,,,
290,9/11/22 14:59,14.996,,,
291,9/11/22 16:59,12.787,,,
292,9/11/22 18:59,8.779,,,
293,9/11/22 20:59,5.037,,,
294,9/11/22 22:59,3.998,,,
295,9/12/22 0:59,3.261,,,
296,9/12/22 2:59,3.155,,,
297,9/12/22 4:59,3.049,,,
298,9/12/22 6:59,2.837,,,
299,9/12/22 8:59,5.962,,,
300,9/12/22 10:59,10.259,,,
301,9/12/22 12:59,14.613,,,
302,9/12/22 14:59,15.855,,,
303,9/12/22 16:59,14.23,,,
304,9/12/22 18:59,9.472,,,
305,9/12/22 20:59,4.831,,,
306,9/12/22 22:59,3.578,,,
307,9/13/22 0:59,2.303,,,
308,9/13/22 2:59,1.439,,,
309,9/13/22 4:59,0.674,,,
310,9/13/22 6:59,0.343,,,
311,9/13/22 8:59,5.347,,,
312,9/13/22 10:59,11.431,,,
313,9/13/22 12:59,15.76,,,
314,9/13/22 14:59,12.787,,,
315,9/13/22 16:59,11.139,,,
316,9/13/22 18:59,8.68,,,
317,9/13/22 20:59,6.471,,,
318,9/13/22 22:59,5.037,,,
319,9/14/22 0:59,4.102,,,
320,9/14/22 2:59,4.207,,,
321,9/14/22 4:59,3.683,,,
322,9/14/22 6:59,3.578,,,
323,9/14/22 8:59,4.519,,,
324,9/14/22 10:59,8.779,,,
325,9/14/22 12:59,10.063,,,
326,9/14/22 14:59,6.268,,,
327,9/14/22 16:59,6.268,,,
328,9/14/22 18:59,6.064,,,
329,9/14/22 20:59,3.155,,,
330,9/14/22 22:59,2.837,,,
331,9/15/22 0:59,2.517,,,
332,9/15/22 2:59,1.764,,,
333,9/15/22 4:59,1.33,,,
334,9/15/22 6:59,1.33,,,
335,9/15/22 8:59,2.41,,,
336,9/15/22 10:59,3.683,,,
337,9/15/22 12:59,7.079,,,
338,9/15/22 14:59,9.571,,,
339,9/15/22 16:59,7.983,,,
340,9/15/22 18:59,4.519,,,
341,9/15/22 20:59,2.088,,,
342,9/15/22 22:59,1.548,,,
343,9/16/22 0:59,1.221,,,
344,9/16/22 2:59,0.784,,,
345,9/16/22 4:59,0.563,,,
346,9/16/22 6:59,0.121,,,
347,9/16/22 8:59,2.837,,,
348,9/16/22 10:59,7.381,,,
349,9/16/22 12:59,9.669,,,
350,9/16/22 14:59,6.37,,,
351,9/16/22 16:59,9.866,,,
352,9/16/22 18:59,5.244,,,
353,9/16/22 20:59,3.155,,,
354,9/16/22 22:59,1.98,,,
355,9/17/22 0:59,1.548,,,
356,9/17/22 2:59,1.221,,,
357,9/17/22 4:59,0.563,,,
358,9/17/22 6:59,0.453,,,
359,9/17/22 8:59,3.998,,,
360,9/17/22 10:59,6.978,,,
361,9/17/22 12:59,9.176,,,
362,9/17/22 14:59,12.594,,,
363,9/17/22 16:59,10.357,,,
364,9/17/22 18:59,6.877,,,
365,9/17/22 20:59,4.519,,,
366,9/17/22 22:59,2.624,,,
367,9/18/22 0:59,1.764,,,
368,9/18/22 2:59,1.33,,,
369,9/18/22 4:59,0.893,,,
370,9/18/22 6:59,0.563,,,
371,9/18/22 8:59,3.893,,,
372,9/18/22 10:59,9.176,,,
373,9/18/22 12:59,14.038,,,
374,9/18/22 14:59,16.046,,,
375,9/18/22 16:59,14.325,,,
376,9/18/22 18:59,8.879,,,
377,9/18/22 20:59,4.519,,,
378,9/18/22 22:59,2.943,,,
379,9/19/22 0:59,2.303,,,
380,9/19/22 2:59,2.303,,,
381,9/19/22 4:59,2.195,,,
382,9/19/22 6:59,1.98,,,
383,9/19/22 8:59,5.45,,,
384,9/19/22 10:59,9.472,,,
385,9/19/22 12:59,13.461,,,
386,9/19/22 14:59,13.076,,,
387,9/19/22 16:59,11.334,,,
388,9/19/22 18:59,8.182,,,
389,9/19/22 20:59,5.037,,,
390,9/19/22 22:59,3.893,,,
391,9/20/22 0:59,3.367,,,
392,9/20/22 2:59,2.73,,,
393,9/20/22 4:59,1.764,,,
394,9/20/22 6:59,1.439,,,
395,9/20/22 8:59,5.962,,,
396,9/20/22 10:59,12.11,,,
397,9/20/22 12:59,14.23,,,
398,9/20/22 14:59,14.421,,,
399,9/20/22 16:59,11.236,,,
400,9/20/22 18:59,8.282,,,
401,9/20/22 20:59,6.674,,,
402,9/20/22 22:59,5.86,,,
403,9/21/22 0:59,5.037,,,
404,9/21/22 2:59,4.727,,,
405,9/21/22 4:59,4.415,,,
406,9/21/22 6:59,4.207,,,
407,9/21/22 8:59,6.268,,,
408,9/21/22 10:59,10.748,,,
409,9/21/22 12:59,13.076,,,
410,9/21/22 14:59,9.077,,,
411,9/21/22 16:59,7.782,,,
412,9/21/22 18:59,6.471,,,
413,9/21/22 20:59,5.655,,,
414,9/21/22 22:59,5.141,,,
415,9/22/22 0:59,4.623,,,
416,9/22/22 2:59,3.998,,,
417,9/22/22 4:59,3.683,,,
418,9/22/22 6:59,3.155,,,
419,9/22/22 8:59,3.998,,,
420,9/22/22 10:59,5.962,,,
421,9/22/22 12:59,6.674,,,
422,9/22/22 14:59,9.768,,,
423,9/22/22 16:59,5.655,,,
424,9/22/22 18:59,4.415,,,
425,9/22/22 20:59,2.943,,,
426,9/22/22 22:59,2.195,,,
427,9/23/22 0:59,1.656,,,
428,9/23/22 2:59,1.439,,,
429,9/23/22 4:59,1.33,,,
430,9/23/22 6:59,1.112,,,
431,9/23/22 8:59,1.872,,,
432,9/23/22 10:59,3.472,,,
433,9/23/22 12:59,4.831,,,
434,9/23/22 14:59,7.179,,,
435,9/23/22 16:59,5.962,,,
436,9/23/22 18:59,2.41,,,
437,9/23/22 20:59,1.003,,,
438,9/23/22 22:59,0.674,,,
439,9/24/22 0:59,0.232,,,
440,9/24/22 2:59,0.121,,,
441,9/24/22 4:59,-0.213,,,
442,9/24/22 6:59,-0.549,,,
443,9/24/22 8:59,1.33,,,
444,9/24/22 10:59,3.998,,,
445,9/24/22 12:59,7.179,,,
446,9/24/22 14:59,9.275,,,
447,9/24/22 16:59,7.582,,,
448,9/24/22 18:59,3.155,,,
449,9/24/22 20:59,1.003,,,
450,9/24/22 22:59,0.343,,,
451,9/25/22 0:59,-0.102,,,
452,9/25/22 2:59,-0.437,,,
453,9/25/22 4:59,-0.437,,,
454,9/25/22 6:59,-0.662,,,
455,9/25/22 8:59,1.548,,,
456,9/25/22 10:59,4.934,,,
457,9/25/22 12:59,8.879,,,
458,9/25/22 14:59,11.236,,,
459,9/25/22 16:59,10.161,,,
460,9/25/22 18:59,4.831,,,
461,9/25/22 20:59,1.548,,,
462,9/25/22 22:59,1.003,,,
463,9/26/22 0:59,0.784,,,
464,9/26/22 2:59,0.784,,,
465,9/26/22 4:59,0.784,,,
466,9/26/22 6:59,0.232,,,
467,9/26/22 8:59,3.049,,,
468,9/26/22 10:59,7.882,,,
469,9/26/22 12:59,11.625,,,
470,9/26/22 14:59,13.365,,,
471,9/26/22 16:59,12.304,,,
472,9/26/22 18:59,7.582,,,
473,9/26/22 20:59,3.683,,,
474,9/26/22 22:59,2.624,,,
475,9/27/22 0:59,1.439,,,
476,9/27/22 2:59,1.33,,,
477,9/27/22 4:59,1.003,,,
478,9/27/22 6:59,1.439,,,
479,9/27/22 8:59,2.73,,,
480,9/27/22 10:59,6.064,,,
481,9/27/22 12:59,7.179,,,
482,9/27/22 14:59,7.079,,,
483,9/27/22 16:59,7.682,,,
484,9/27/22 18:59,3.261,,,
485,9/27/22 20:59,1.764,,,
486,9/27/22 22:59,1.33,,,
487,9/28/22 0:59,0.893,,,
488,9/28/22 2:59,0.563,,,
489,9/28/22 4:59,0.343,,,
490,9/28/22 6:59,0.121,,,
491,9/28/22 8:59,2.195,,,
492,9/28/22 10:59,7.28,,,
493,9/28/22 12:59,8.978,,,
494,9/28/22 14:59,9.669,,,
495,9/28/22 16:59,9.965,,,
496,9/28/22 18:59,7.179,,,
497,9/28/22 20:59,3.155,,,
498,9/28/22 22:59,1.872,,,
499,9/29/22 0:59,1.548,,,
500,9/29/22 2:59,2.088,,,
501,9/29/22 4:59,1.656,,,
502,9/29/22 6:59,1.003,,,
503,9/29/22 8:59,1.764,,,
504,9/29/22 10:59,6.674,,,
505,9/29/22 12:59,8.581,,,
506,9/29/22 14:59,8.182,,,
507,9/29/22 16:59,7.682,,,
508,9/29/22 18:59,5.141,,,
509,9/29/22 20:59,2.41,,,
510,9/29/22 22:59,1.439,,,
511,9/30/22 0:59,1.003,,,
512,9/30/22 2:59,0.674,,,
513,9/30/22 4:59,0.343,,,
514,9/30/22 6:59,0.232,,,
515,9/30/22 8:59,1.548,,,
516,9/30/22 10:59,2.303,,,
517,9/30/22 12:59,9.373,,,
518,9/30/22 14:59,4.207,,,
519,9/30/22 16:59,1.98,,,
520,9/30/22 18:59,1.656,,,
521,9/30/22 20:59,1.221,,,
522,9/30/22 22:59,1.112,,,
523,10/1/22 0:59,1.003,,,
524,10/1/22 2:59,0.893,,,
525,10/1/22 4:59,0.784,,,
526,10/1/22 6:59,0.563,,,
527,10/1/22 8:59,0.453,,,
528,10/1/22 10:59,0.563,,,
529,10/1/22 12:59,0.563,,,
530,10/1/22 14:59,0.784,,,
531,10/1/22 16:59,0.563,,,
532,10/1/22 18:59,0.563,,,
533,10/1/22 20:59,0.453,,,
534,10/1/22 22:59,0.343,,,
535,10/2/22 0:59,0.232,,,
536,10/2/22 2:59,0.232,,,
537,10/2/22 4:59,0.232,,,
538,10/2/22 6:59,0.232,,,
539,10/2/22 8:59,0.232,,,
540,10/2/22 10:59,0.343,,,
541,10/2/22 12:59,0.343,,,
542,10/2/22 14:59,0.343,,,
543,10/2/22 16:59,0.343,,,
544,10/2/22 18:59,0.343,,,
545,10/2/22 20:59,0.232,,,
546,10/2/22 22:59,0.232,,,
547,10/3/22 0:59,0.121,,,
548,10/3/22 2:59,0.01,,,
549,10/3/22 4:59,0.01,,,
550,10/3/22 6:59,-0.102,,,
551,10/3/22 8:59,-0.102,,,
552,10/3/22 10:59,0.121,,,
553,10/3/22 12:59,0.453,,,
554,10/3/22 14:59,0.674,,,
555,10/3/22 16:59,0.674,,,
556,10/3/22 18:59,0.232,,,
557,10/3/22 20:59,0.121,,,
558,10/3/22 22:59,0.121,,,
559,10/4/22 0:59,0.01,,,
560,10/4/22 2:59,-0.102,,,
561,10/4/22 4:59,-0.213,,,
562,10/4/22 6:59,-0.325,,,
563,10/4/22 8:59,-0.325,,,
564,10/4/22 10:59,0.01,,,
565,10/4/22 12:59,0.343,,,
566,10/4/22 14:59,0.563,,,
567,10/4/22 16:59,0.453,,,
568,10/4/22 18:59,-0.102,,,
569,10/4/22 20:59,-0.213,,,
570,10/4/22 22:59,-0.437,,,
571,10/5/22 0:59,-0.549,,,
572,10/5/22 2:59,-0.549,,,
573,10/5/22 4:59,-0.774,,,
574,10/5/22 6:59,-1.001,,,
575,10/5/22 8:59,-0.774,,,
576,10/5/22 10:59,-0.102,,,
577,10/5/22 12:59,0.893,,,
578,10/5/22 14:59,1.548,,,
579,10/5/22 16:59,0.453,,,
580,10/5/22 18:59,0.01,,,
581,10/5/22 20:59,-0.102,,,
582,10/5/22 22:59,-0.102,,,
583,10/6/22 0:59,-0.549,,,
584,10/6/22 2:59,-0.774,,,
585,10/6/22 4:59,-1.001,,,
586,10/6/22 6:59,-1.228,,,
587,10/6/22 8:59,-0.662,,,
588,10/6/22 10:59,0.453,,,
589,10/6/22 12:59,0.674,,,
590,10/6/22 14:59,1.221,,,
591,10/6/22 16:59,0.453,,,
592,10/6/22 18:59,-0.213,,,
593,10/6/22 20:59,-0.213,,,
594,10/6/22 22:59,-0.213,,,
595,10/7/22 0:59,-0.213,,,
596,10/7/22 2:59,-0.549,,,
597,10/7/22 4:59,-0.887,,,
598,10/7/22 6:59,-1.001,,,
599,10/7/22 8:59,-0.662,,,
600,10/7/22 10:59,0.121,,,
601,10/7/22 12:59,0.563,,,
602,10/7/22 14:59,1.33,,,
603,10/7/22 16:59,0.453,,,
604,10/7/22 18:59,-0.102,,,
605,10/7/22 20:59,-0.213,,,
606,10/7/22 22:59,-0.213,,,
607,10/8/22 0:59,-0.437,,,
608,10/8/22 2:59,-0.887,,,
609,10/8/22 4:59,-1.228,,,
610,10/8/22 6:59,-1.456,,,
611,10/8/22 8:59,-1.114,,,
612,10/8/22 10:59,0.121,,,
613,10/8/22 12:59,1.439,,,
614,10/8/22 14:59,1.548,,,
615,10/8/22 16:59,0.232,,,
616,10/8/22 18:59,-0.213,,,
617,10/8/22 20:59,-0.549,,,
618,10/8/22 22:59,-0.774,,,
619,10/9/22 0:59,-1.228,,,
620,10/9/22 2:59,-1.684,,,
621,10/9/22 4:59,-1.914,,,
622,10/9/22 6:59,-2.145,,,
623,10/9/22 8:59,-1.57,,,
624,10/9/22 10:59,-0.102,,,
625,10/9/22 12:59,1.003,,,
626,10/9/22 14:59,1.112,,,
627,10/9/22 16:59,0.453,,,
628,10/9/22 18:59,-0.213,,,
629,10/9/22 20:59,-0.549,,,
630,10/9/22 22:59,-1.114,,,
631,10/10/22 0:59,-1.684,,,
632,10/10/22 2:59,-2.261,,,
633,10/10/22 4:59,-2.61,,,
634,10/10/22 6:59,-2.61,,,
635,10/10/22 8:59,-1.799,,,
636,10/10/22 10:59,0.121,,,
637,10/10/22 12:59,1.221,,,
638,10/10/22 14:59,1.33,,,
639,10/10/22 16:59,0.232,,,
640,10/10/22 18:59,-0.213,,,
641,10/10/22 20:59,-0.662,,,
642,10/10/22 22:59,-1.228,,,
643,10/11/22 0:59,-1.799,,,
644,10/11/22 2:59,-2.145,,,
645,10/11/22 4:59,-2.377,,,
646,10/11/22 6:59,-2.61,,,
647,10/11/22 8:59,-2.261,,,
648,10/11/22 10:59,-0.662,,,
649,10/11/22 12:59,0.232,,,
650,10/11/22 14:59,0.453,,,
651,10/11/22 16:59,0.121,,,
652,10/11/22 18:59,-0.437,,,
653,10/11/22 20:59,-1.114,,,
654,10/11/22 22:59,-1.799,,,
655,10/12/22 0:59,-2.377,,,
656,10/12/22 2:59,-2.727,,,
657,10/12/22 4:59,-2.962,,,
658,10/12/22 6:59,-3.434,,,
659,10/12/22 8:59,-2.145,,,
660,10/12/22 10:59,-0.662,,,
661,10/12/22 12:59,0.674,,,
662,10/12/22 14:59,0.893,,,
663,10/12/22 16:59,0.343,,,
664,10/12/22 18:59,-0.549,,,
665,10/12/22 20:59,-1.799,,,
666,10/12/22 22:59,-2.03,,,
667,10/13/22 0:59,-2.261,,,
668,10/13/22 2:59,-2.61,,,
669,10/13/22 4:59,-2.844,,,
670,10/13/22 6:59,-3.079,,,
671,10/13/22 8:59,-1.914,,,
672,10/13/22 10:59,0.784,,,
673,10/13/22 12:59,1.439,,,
674,10/13/22 14:59,1.439,,,
675,10/13/22 16:59,0.453,,,
676,10/13/22 18:59,-0.662,,,
677,10/13/22 20:59,-1.914,,,
678,10/13/22 22:59,-2.377,,,
679,10/14/22 0:59,-2.727,,,
680,10/14/22 2:59,-3.316,,,
681,10/14/22 4:59,-3.434,,,
682,10/14/22 6:59,-3.792,,,
683,10/14/22 8:59,-3.079,,,
684,10/14/22 10:59,0.343,,,
685,10/14/22 12:59,2.195,,,
686,10/14/22 14:59,1.872,,,
687,10/14/22 16:59,0.784,,,
688,10/14/22 18:59,-0.437,,,
689,10/14/22 20:59,-1.799,,,
690,10/14/22 22:59,-2.727,,,
691,10/15/22 0:59,-3.197,,,
692,10/15/22 2:59,-3.197,,,
693,10/15/22 4:59,-3.553,,,
694,10/15/22 6:59,-3.672,,,
695,10/15/22 8:59,-2.494,,,
696,10/15/22 10:59,1.33,,,
697,10/15/22 12:59,2.837,,,
698,10/15/22 14:59,3.367,,,
699,10/15/22 16:59,1.656,,,
700,10/15/22 18:59,-0.213,,,
701,10/15/22 20:59,-0.549,,,
702,10/15/22 22:59,-0.662,,,
703,10/16/22 0:59,-1.57,,,
704,10/16/22 2:59,-2.03,,,
705,10/16/22 4:59,-2.61,,,
706,10/16/22 6:59,-2.962,,,
707,10/16/22 8:59,-2.377,,,
708,10/16/22 10:59,1.439,,,
709,10/16/22 12:59,2.41,,,
710,10/16/22 14:59,1.872,,,
711,10/16/22 16:59,-0.102,,,
712,10/16/22 18:59,-0.887,,,
713,10/16/22 20:59,-2.03,,,
714,10/16/22 22:59,-3.197,,,
715,10/17/22 0:59,-4.031,,,
716,10/17/22 2:59,-4.514,,,
717,10/17/22 4:59,-4.393,,,
718,10/17/22 6:59,-4.514,,,
719,10/17/22 8:59,-3.792,,,
720,10/17/22 10:59,0.453,,,
721,10/17/22 12:59,2.73,,,
722,10/17/22 14:59,2.624,,,
723,10/17/22 16:59,0.453,,,
724,10/17/22 18:59,-0.774,,,
