"Plot Title: 20365576"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365576, SEN S/N: 20365576)","Coupler Detached (LGR S/N: 20365576)","Bad Battery (LGR S/N: 20365576)","Good Battery (LGR S/N: 20365576)","Coupler Attached (LGR S/N: 20365576)","Host Connected (LGR S/N: 20365576)","End Of File (LGR S/N: 20365576)"
2493,03/15/25 06:53:53 AM,-10.916,,,,,,
2494,03/15/25 08:53:53 AM,-10.493,,,,,,
2495,03/15/25 10:53:53 AM,-8.182,,,,,,
2496,03/15/25 12:53:53 PM,-6.626,,,,,,
2497,03/15/25 02:53:53 PM,-6.373,,,,,,
2498,03/15/25 04:53:53 PM,-6.754,,,,,,
2499,03/15/25 06:53:53 PM,-7.787,,,,,,
2500,03/15/25 08:53:53 PM,-9.117,,,,,,
2501,03/15/25 10:53:53 PM,-9.117,,,,,,
2502,03/16/25 12:53:53 AM,-9.799,,,,,,
2503,03/16/25 02:53:53 AM,-10.493,,,,,,
2504,03/16/25 04:53:53 AM,-10.916,,,,,,
2505,03/16/25 06:53:53 AM,-11.200,,,,,,
2506,03/16/25 08:53:53 AM,-10.075,,,,,,
2507,03/16/25 10:53:53 AM,-7.657,,,,,,
2508,03/16/25 12:53:53 PM,-4.514,,,,,,
2509,03/16/25 02:53:53 PM,-3.079,,,,,,
2510,03/16/25 04:53:53 PM,-5.125,,,,,,
2511,03/16/25 06:53:53 PM,-7.397,,,,,,
2512,03/16/25 08:53:53 PM,-8.847,,,,,,
2513,03/16/25 10:53:53 PM,-9.117,,,,,,
2514,03/17/25 12:53:53 AM,-9.252,,,,,,
2515,03/17/25 02:53:53 AM,-8.580,,,,,,
2516,03/17/25 04:53:53 AM,-8.447,,,,,,
2517,03/17/25 06:53:53 AM,-8.447,,,,,,
2518,03/17/25 08:53:53 AM,-7.397,,,,,,
2519,03/17/25 10:53:53 AM,-3.079,,,,,,
2520,03/17/25 12:53:53 PM,-0.774,,,,,,
2521,03/17/25 02:53:53 PM,-0.887,,,,,,
2522,03/17/25 04:53:53 PM,-1.456,,,,,,
2523,03/17/25 06:53:53 PM,-3.911,,,,,,
2524,03/17/25 08:53:53 PM,-5.003,,,,,,
2525,03/17/25 10:53:53 PM,-6.499,,,,,,
2526,03/18/25 12:53:53 AM,-6.754,,,,,,
2527,03/18/25 02:53:53 AM,-7.010,,,,,,
2528,03/18/25 04:53:53 AM,-7.267,,,,,,
2529,03/18/25 06:53:53 AM,-8.447,,,,,,
2530,03/18/25 08:53:53 AM,-7.010,,,,,,
2531,03/18/25 10:53:53 AM,-2.844,,,,,,
2532,03/18/25 12:53:53 PM,-2.962,,,,,,
2533,03/18/25 02:53:53 PM,-4.514,,,,,,
2534,03/18/25 04:53:53 PM,-4.880,,,,,,
2535,03/18/25 06:53:53 PM,-5.620,,,,,,
2536,03/18/25 08:53:53 PM,-8.182,,,,,,
2537,03/18/25 10:53:53 PM,-8.847,,,,,,
2538,03/19/25 12:53:53 AM,-9.662,,,,,,
2539,03/19/25 02:53:53 AM,-10.493,,,,,,
2540,03/19/25 04:53:53 AM,-11.344,,,,,,
2541,03/19/25 06:53:53 AM,-11.776,,,,,,
2542,03/19/25 08:53:53 AM,-11.631,,,,,,
2543,03/19/25 10:53:53 AM,-8.713,,,,,,
2544,03/19/25 12:53:53 PM,-6.882,,,,,,
2545,03/19/25 02:53:53 PM,-6.246,,,,,,
2546,03/19/25 04:53:53 PM,-7.397,,,,,,
2547,03/19/25 06:53:53 PM,-9.799,,,,,,
2548,03/19/25 08:53:53 PM,-11.631,,,,,,
2549,03/19/25 10:53:53 PM,-12.361,,,,,,
2550,03/20/25 12:53:53 AM,-12.956,,,,,,
2551,03/20/25 02:53:53 AM,-13.409,,,,,,
2552,03/20/25 04:53:53 AM,-13.715,,,,,,
2553,03/20/25 06:53:53 AM,-13.562,,,,,,
2554,03/20/25 08:53:53 AM,-12.214,,,,,,
2555,03/20/25 10:53:53 AM,-8.847,,,,,,
2556,03/20/25 12:53:53 PM,-5.620,,,,,,
2557,03/20/25 02:53:53 PM,-6.120,,,,,,
2558,03/20/25 04:53:53 PM,-6.626,,,,,,
2559,03/20/25 06:53:53 PM,-8.982,,,,,,
2560,03/20/25 08:53:53 PM,-10.214,,,,,,
2561,03/20/25 10:53:53 PM,-10.493,,,,,,
2562,03/21/25 12:53:53 AM,-10.214,,,,,,
2563,03/21/25 02:53:53 AM,-9.937,,,,,,
2564,03/21/25 04:53:53 AM,-10.214,,,,,,
2565,03/21/25 06:53:53 AM,-10.774,,,,,,
2566,03/21/25 08:53:53 AM,-10.214,,,,,,
2567,03/21/25 10:53:53 AM,-6.373,,,,,,
2568,03/21/25 12:53:53 PM,-5.870,,,,,,
2569,03/21/25 02:53:53 PM,-2.844,,,,,,
2570,03/21/25 04:53:53 PM,-4.152,,,,,,
2571,03/21/25 06:53:53 PM,-6.754,,,,,,
2572,03/21/25 08:53:53 PM,-8.580,,,,,,
2573,03/21/25 10:53:53 PM,-8.713,,,,,,
2574,03/22/25 12:53:53 AM,-8.713,,,,,,
2575,03/22/25 02:53:53 AM,-8.314,,,,,,
2576,03/22/25 04:53:53 AM,-8.050,,,,,,
2577,03/22/25 06:53:53 AM,-7.918,,,,,,
2578,03/22/25 08:53:53 AM,-7.527,,,,,,
2579,03/22/25 10:53:53 AM,-6.246,,,,,,
2580,03/22/25 12:53:53 PM,-4.514,,,,,,
2581,03/22/25 02:53:53 PM,-4.758,,,,,,
2582,03/22/25 04:53:53 PM,-5.496,,,,,,
2583,03/22/25 06:53:53 PM,-6.373,,,,,,
2584,03/22/25 08:53:53 PM,-6.754,,,,,,
2585,03/22/25 10:53:53 PM,-7.010,,,,,,
2586,03/23/25 12:53:53 AM,-7.657,,,,,,
2587,03/23/25 02:53:53 AM,-8.050,,,,,,
2588,03/23/25 04:53:53 AM,-8.050,,,,,,
2589,03/23/25 06:53:53 AM,-8.447,,,,,,
2590,03/23/25 08:53:53 AM,-8.182,,,,,,
2591,03/23/25 10:53:53 AM,-4.758,,,,,,
2592,03/23/25 12:53:53 PM,-3.079,,,,,,
2593,03/23/25 02:53:53 PM,-2.844,,,,,,
2594,03/23/25 04:53:53 PM,-3.792,,,,,,
2595,03/23/25 06:53:53 PM,-5.496,,,,,,
2596,03/23/25 08:53:53 PM,-6.373,,,,,,
2597,03/23/25 10:53:53 PM,-6.626,,,,,,
2598,03/24/25 12:53:53 AM,-6.246,,,,,,
2599,03/24/25 02:53:53 AM,-6.246,,,,,,
2600,03/24/25 04:53:53 AM,-6.373,,,,,,
2601,03/24/25 06:53:53 AM,-6.246,,,,,,
2602,03/24/25 08:53:53 AM,-5.995,,,,,,
2603,03/24/25 10:53:53 AM,-4.152,,,,,,
2604,03/24/25 12:53:53 PM,0.121,,,,,,
2605,03/24/25 02:53:53 PM,2.195,,,,,,
2606,03/24/25 04:53:53 PM,-0.102,,,,,,
2607,03/24/25 06:53:53 PM,-1.799,,,,,,
2608,03/24/25 08:53:53 PM,-2.844,,,,,,
2609,03/24/25 10:53:53 PM,-3.316,,,,,,
2610,03/25/25 12:53:53 AM,-3.792,,,,,,
2611,03/25/25 02:53:53 AM,-4.152,,,,,,
2612,03/25/25 04:53:53 AM,-4.514,,,,,,
2613,03/25/25 06:53:53 AM,-4.636,,,,,,
2614,03/25/25 08:53:53 AM,-2.610,,,,,,
2615,03/25/25 10:53:53 AM,1.003,,,,,,
2616,03/25/25 12:53:53 PM,5.037,,,,,,
2617,03/25/25 02:53:53 PM,5.962,,,,,,
2618,03/25/25 04:53:53 PM,4.727,,,,,,
2619,03/25/25 06:53:53 PM,-0.549,,,,,,
2620,03/25/25 08:53:53 PM,-2.494,,,,,,
2621,03/25/25 10:53:53 PM,-3.792,,,,,,
2622,03/26/25 12:53:53 AM,-4.514,,,,,,
2623,03/26/25 02:53:53 AM,-4.636,,,,,,
2624,03/26/25 04:53:53 AM,-4.880,,,,,,
2625,03/26/25 06:53:53 AM,-5.125,,,,,,
2626,03/26/25 08:53:53 AM,-3.079,,,,,,
2627,03/26/25 10:53:53 AM,2.410,,,,,,
2628,03/26/25 12:53:53 PM,7.280,,,,,,
2629,03/26/25 02:53:53 PM,8.382,,,,,,
2630,03/26/25 04:53:53 PM,5.757,,,,,,
2631,03/26/25 06:53:53 PM,0.563,,,,,,
2632,03/26/25 08:53:53 PM,-1.341,,,,,,
2633,03/26/25 10:53:53 PM,-1.684,,,,,,
2634,03/27/25 12:53:53 AM,-2.261,,,,,,
2635,03/27/25 02:53:53 AM,-2.844,,,,,,
2636,03/27/25 04:53:53 AM,-3.434,,,,,,
2637,03/27/25 06:53:53 AM,-3.672,,,,,,
2638,03/27/25 08:53:53 AM,-1.914,,,,,,
2639,03/27/25 10:53:53 AM,3.367,,,,,,
2640,03/27/25 12:53:53 PM,5.655,,,,,,
2641,03/27/25 02:53:53 PM,6.268,,,,,,
2642,03/27/25 04:53:53 PM,4.415,,,,,,
2643,03/27/25 06:53:53 PM,1.439,,,,,,
2644,03/27/25 08:53:53 PM,-0.774,,,,,,
2645,03/27/25 10:53:53 PM,-1.228,,,,,,
2646,03/28/25 12:53:53 AM,-1.456,,,,,,
2647,03/28/25 02:53:53 AM,-1.456,,,,,,
2648,03/28/25 04:53:53 AM,-1.684,,,,,,
2649,03/28/25 06:53:53 AM,-2.030,,,,,,
2650,03/28/25 08:53:53 AM,-0.662,,,,,,
2651,03/28/25 10:53:53 AM,3.472,,,,,,
2652,03/28/25 12:53:53 PM,5.450,,,,,,
2653,03/28/25 02:53:53 PM,4.207,,,,,,
2654,03/28/25 04:53:53 PM,4.623,,,,,,
2655,03/28/25 06:53:53 PM,1.656,,,,,,
2656,03/28/25 08:53:53 PM,-0.662,,,,,,
2657,03/28/25 10:53:53 PM,-0.437,,,,,,
2658,03/29/25 12:53:53 AM,-0.325,,,,,,
2659,03/29/25 02:53:53 AM,-0.325,,,,,,
2660,03/29/25 04:53:53 AM,-0.437,,,,,,
2661,03/29/25 06:53:53 AM,-0.549,,,,,,
2662,03/29/25 08:53:53 AM,-0.549,,,,,,
2663,03/29/25 10:53:53 AM,-0.213,,,,,,
2664,03/29/25 12:53:53 PM,-0.213,,,,,,
2665,03/29/25 02:53:53 PM,0.010,,,,,,
2666,03/29/25 04:53:53 PM,0.121,,,,,,
2667,03/29/25 06:53:53 PM,-0.102,,,,,,
2668,03/29/25 08:53:53 PM,-0.437,,,,,,
2669,03/29/25 10:53:53 PM,-1.341,,,,,,
2670,03/30/25 12:53:53 AM,-1.570,,,,,,
2671,03/30/25 02:53:53 AM,-1.914,,,,,,
2672,03/30/25 04:53:53 AM,-2.377,,,,,,
2673,03/30/25 06:53:53 AM,-2.727,,,,,,
2674,03/30/25 08:53:53 AM,-2.494,,,,,,
2675,03/30/25 10:53:53 AM,-1.570,,,,,,
2676,03/30/25 12:53:53 PM,-0.887,,,,,,
2677,03/30/25 02:53:53 PM,-0.774,,,,,,
2678,03/30/25 04:53:53 PM,-0.887,,,,,,
2679,03/30/25 06:53:53 PM,-2.030,,,,,,
2680,03/30/25 08:53:53 PM,-2.962,,,,,,
2681,03/30/25 10:53:53 PM,-3.434,,,,,,
2682,03/31/25 12:53:53 AM,-3.792,,,,,,
2683,03/31/25 02:53:53 AM,-4.272,,,,,,
2684,03/31/25 04:53:53 AM,-4.272,,,,,,
2685,03/31/25 06:53:53 AM,-4.393,,,,,,
2686,03/31/25 08:53:53 AM,-3.553,,,,,,
2687,03/31/25 10:53:53 AM,-2.494,,,,,,
2688,03/31/25 12:53:53 PM,-1.570,,,,,,
2689,03/31/25 02:53:53 PM,-0.887,,,,,,
2690,03/31/25 04:53:53 PM,-1.228,,,,,,
2691,03/31/25 06:53:53 PM,-2.377,,,,,,
2692,03/31/25 08:53:53 PM,-2.727,,,,,,
2693,03/31/25 10:53:53 PM,-2.727,,,,,,
2694,04/01/25 12:53:53 AM,-2.727,,,,,,
2695,04/01/25 02:53:53 AM,-2.844,,,,,,
2696,04/01/25 04:53:53 AM,-2.844,,,,,,
2697,04/01/25 06:53:53 AM,-2.844,,,,,,
2698,04/01/25 08:53:53 AM,-2.962,,,,,,
2699,04/01/25 10:53:53 AM,-2.962,,,,,,
2700,04/01/25 12:53:53 PM,-2.494,,,,,,
2701,04/01/25 02:53:53 PM,-2.494,,,,,,
2702,04/01/25 04:53:53 PM,-2.494,,,,,,
2703,04/01/25 06:53:53 PM,-2.727,,,,,,
2704,04/01/25 08:53:53 PM,-2.844,,,,,,
2705,04/01/25 10:53:53 PM,-3.079,,,,,,
2706,04/02/25 12:53:53 AM,-3.197,,,,,,
2707,04/02/25 02:53:53 AM,-3.316,,,,,,
2708,04/02/25 04:53:53 AM,-3.434,,,,,,
2709,04/02/25 06:53:53 AM,-3.792,,,,,,
2710,04/02/25 08:53:53 AM,-3.911,,,,,,
2711,04/02/25 10:53:53 AM,-3.911,,,,,,
2712,04/02/25 12:53:53 PM,-3.911,,,,,,
2713,04/02/25 02:53:53 PM,-3.911,,,,,,
2714,04/02/25 04:53:53 PM,-3.792,,,,,,
2715,04/02/25 06:53:53 PM,-3.792,,,,,,
2716,04/02/25 08:53:53 PM,-3.911,,,,,,
2717,04/02/25 10:53:53 PM,-4.031,,,,,,
2718,04/03/25 12:53:53 AM,-4.272,,,,,,
2719,04/03/25 02:53:53 AM,-4.393,,,,,,
2720,04/03/25 04:53:53 AM,-4.636,,,,,,
2721,04/03/25 06:53:53 AM,-4.758,,,,,,
2722,04/03/25 08:53:53 AM,-4.880,,,,,,
2723,04/03/25 10:53:53 AM,-4.880,,,,,,
2724,04/03/25 12:53:53 PM,-4.758,,,,,,
2725,04/03/25 02:53:53 PM,-4.514,,,,,,
2726,04/03/25 04:53:53 PM,-4.393,,,,,,
2727,04/03/25 06:53:53 PM,-4.393,,,,,,
2728,04/03/25 08:53:53 PM,-4.272,,,,,,
2729,04/03/25 10:53:53 PM,-4.272,,,,,,
2730,04/04/25 12:53:53 AM,-4.272,,,,,,
2731,04/04/25 02:53:53 AM,-4.272,,,,,,
2732,04/04/25 04:53:53 AM,-4.272,,,,,,
2733,04/04/25 06:53:53 AM,-4.272,,,,,,
2734,04/04/25 08:53:53 AM,-4.272,,,,,,
2735,04/04/25 10:53:53 AM,-4.272,,,,,,
2736,04/04/25 12:53:53 PM,-4.272,,,,,,
2737,04/04/25 02:53:53 PM,-4.272,,,,,,
2738,04/04/25 04:53:53 PM,-4.152,,,,,,
2739,04/04/25 06:53:53 PM,-4.152,,,,,,
2740,04/04/25 08:53:53 PM,-4.031,,,,,,
2741,04/04/25 10:53:53 PM,-4.031,,,,,,
2742,04/05/25 12:53:53 AM,-4.031,,,,,,
2743,04/05/25 02:53:53 AM,-4.031,,,,,,
2744,04/05/25 04:53:53 AM,-4.031,,,,,,
2745,04/05/25 06:53:53 AM,-4.031,,,,,,
2746,04/05/25 08:53:53 AM,-4.152,,,,,,
2747,04/05/25 10:53:53 AM,-4.152,,,,,,
2748,04/05/25 12:53:53 PM,-4.152,,,,,,
2749,04/05/25 02:53:53 PM,-4.152,,,,,,
2750,04/05/25 04:53:53 PM,-4.031,,,,,,
2751,04/05/25 06:53:53 PM,-3.911,,,,,,
2752,04/05/25 08:53:53 PM,-3.911,,,,,,
2753,04/05/25 10:53:53 PM,-3.792,,,,,,
2754,04/06/25 12:53:53 AM,-3.911,,,,,,
2755,04/06/25 02:53:53 AM,-3.911,,,,,,
2756,04/06/25 04:53:53 AM,-3.911,,,,,,
2757,04/06/25 06:53:53 AM,-4.031,,,,,,
2758,04/06/25 08:53:53 AM,-4.031,,,,,,
2759,04/06/25 10:53:53 AM,-4.152,,,,,,
2760,04/06/25 12:53:53 PM,-4.152,,,,,,
2761,04/06/25 02:53:53 PM,-4.152,,,,,,
2762,04/06/25 04:53:53 PM,-4.152,,,,,,
2763,04/06/25 06:53:53 PM,-4.031,,,,,,
2764,04/06/25 08:53:53 PM,-4.152,,,,,,
2765,04/06/25 10:53:53 PM,-4.514,,,,,,
2766,04/07/25 12:53:53 AM,-4.758,,,,,,
2767,04/07/25 02:53:53 AM,-4.880,,,,,,
2768,04/07/25 04:53:53 AM,-5.003,,,,,,
2769,04/07/25 06:53:53 AM,-5.125,,,,,,
2770,04/07/25 08:53:53 AM,-5.249,,,,,,
2771,04/07/25 10:53:53 AM,-5.125,,,,,,
2772,04/07/25 12:53:53 PM,-4.758,,,,,,
2773,04/07/25 02:53:53 PM,-4.393,,,,,,
2774,04/07/25 04:53:53 PM,-4.031,,,,,,
2775,04/07/25 06:53:53 PM,-4.031,,,,,,
2776,04/07/25 08:53:53 PM,-4.272,,,,,,
2777,04/07/25 10:53:53 PM,-4.393,,,,,,
2778,04/08/25 12:53:53 AM,-4.636,,,,,,
2779,04/08/25 02:53:53 AM,-4.880,,,,,,
2780,04/08/25 04:53:53 AM,-5.003,,,,,,
2781,04/08/25 06:53:53 AM,-5.125,,,,,,
2782,04/08/25 08:53:53 AM,-5.125,,,,,,
2783,04/08/25 10:53:53 AM,-4.880,,,,,,
2784,04/08/25 12:53:53 PM,-4.393,,,,,,
2785,04/08/25 02:53:53 PM,-3.911,,,,,,
2786,04/08/25 04:53:53 PM,-3.672,,,,,,
2787,04/08/25 06:53:53 PM,-3.672,,,,,,
2788,04/08/25 08:53:53 PM,-3.911,,,,,,
2789,04/08/25 10:53:53 PM,-4.152,,,,,,
2790,04/09/25 12:53:53 AM,-4.393,,,,,,
2791,04/09/25 02:53:53 AM,-4.514,,,,,,
2792,04/09/25 04:53:53 AM,-4.758,,,,,,
2793,04/09/25 06:53:53 AM,-5.003,,,,,,
2794,04/09/25 08:53:53 AM,-5.003,,,,,,
2795,04/09/25 10:53:53 AM,-4.636,,,,,,
2796,04/09/25 12:53:53 PM,-3.911,,,,,,
2797,04/09/25 02:53:53 PM,-3.434,,,,,,
2798,04/09/25 04:53:53 PM,-3.316,,,,,,
2799,04/09/25 06:53:53 PM,-3.553,,,,,,
2800,04/09/25 08:53:53 PM,-3.911,,,,,,
2801,04/09/25 10:53:53 PM,-4.272,,,,,,
2802,04/10/25 12:53:53 AM,-4.636,,,,,,
2803,04/10/25 02:53:53 AM,-5.003,,,,,,
2804,04/10/25 04:53:53 AM,-5.372,,,,,,
2805,04/10/25 06:53:53 AM,-5.620,,,,,,
2806,04/10/25 08:53:53 AM,-5.620,,,,,,
2807,04/10/25 10:53:53 AM,-5.003,,,,,,
2808,04/10/25 12:53:53 PM,-4.031,,,,,,
2809,04/10/25 02:53:53 PM,-3.316,,,,,,
2810,04/10/25 04:53:53 PM,-3.079,,,,,,
2811,04/10/25 06:53:53 PM,-3.316,,,,,,
2812,04/10/25 08:53:53 PM,-4.031,,,,,,
2813,04/10/25 10:53:53 PM,-4.514,,,,,,
2814,04/11/25 12:53:53 AM,-4.880,,,,,,
2815,04/11/25 02:53:53 AM,-4.880,,,,,,
2816,04/11/25 04:53:53 AM,-5.003,,,,,,
2817,04/11/25 06:53:53 AM,-5.125,,,,,,
2818,04/11/25 08:53:53 AM,-5.249,,,,,,
2819,04/11/25 10:53:53 AM,-4.393,,,,,,
2820,04/11/25 12:53:53 PM,-3.316,,,,,,
2821,04/11/25 02:53:53 PM,-2.610,,,,,,
2822,04/11/25 04:53:53 PM,-2.145,,,,,,
2823,04/11/25 06:53:53 PM,-1.914,,,,,,
2824,04/11/25 08:53:53 PM,-2.261,,,,,,
2825,04/11/25 10:53:53 PM,-2.727,,,,,,
2826,04/12/25 12:53:53 AM,-3.079,,,,,,
2827,04/12/25 02:53:53 AM,-3.197,,,,,,
2828,04/12/25 04:53:53 AM,-3.316,,,,,,
2829,04/12/25 06:53:53 AM,-3.553,,,,,,
2830,04/12/25 08:53:53 AM,-3.434,,,,,,
2831,04/12/25 10:53:53 AM,-2.494,,,,,,
2832,04/12/25 12:53:53 PM,-1.799,,,,,,
2833,04/12/25 02:53:53 PM,-1.341,,,,,,
2834,04/12/25 04:53:53 PM,-1.114,,,,,,
2835,04/12/25 06:53:53 PM,-1.114,,,,,,
2836,04/12/25 08:53:53 PM,-1.570,,,,,,
2837,04/12/25 10:53:53 PM,-2.145,,,,,,
2838,04/13/25 12:53:53 AM,-2.727,,,,,,
2839,04/13/25 02:53:53 AM,-3.079,,,,,,
2840,04/13/25 04:53:53 AM,-3.316,,,,,,
2841,04/13/25 06:53:53 AM,-3.672,,,,,,
2842,04/13/25 08:53:53 AM,-3.316,,,,,,
2843,04/13/25 10:53:53 AM,-2.030,,,,,,
2844,04/13/25 12:53:53 PM,-1.228,,,,,,
2845,04/13/25 02:53:53 PM,-0.887,,,,,,
2846,04/13/25 04:53:53 PM,-0.774,,,,,,
2847,04/13/25 06:53:53 PM,-0.774,,,,,,
2848,04/13/25 08:53:53 PM,-0.887,,,,,,
2849,04/13/25 10:53:53 PM,-1.228,,,,,,
2850,04/14/25 12:53:53 AM,-1.456,,,,,,
2851,04/14/25 02:53:53 AM,-1.684,,,,,,
2852,04/14/25 04:53:53 AM,-2.145,,,,,,
2853,04/14/25 06:53:53 AM,-2.727,,,,,,
2854,04/14/25 08:53:53 AM,-2.494,,,,,,
2855,04/14/25 10:53:53 AM,-1.684,,,,,,
2856,04/14/25 12:53:53 PM,-0.662,,,,,,
2857,04/14/25 02:53:53 PM,-0.213,,,,,,
2858,04/14/25 04:53:53 PM,-0.102,,,,,,
2859,04/14/25 06:53:53 PM,-0.662,,,,,,
2860,04/14/25 08:53:53 PM,-1.456,,,,,,
2861,04/14/25 10:53:53 PM,-2.494,,,,,,
2862,04/15/25 12:53:53 AM,-3.553,,,,,,
2863,04/15/25 02:53:53 AM,-4.152,,,,,,
2864,04/15/25 04:53:53 AM,-4.393,,,,,,
2865,04/15/25 06:53:53 AM,-4.758,,,,,,
2866,04/15/25 08:53:53 AM,-3.672,,,,,,
2867,04/15/25 10:53:53 AM,-1.799,,,,,,
2868,04/15/25 12:53:53 PM,-0.437,,,,,,
2869,04/15/25 02:53:53 PM,1.003,,,,,,
2870,04/15/25 04:53:53 PM,2.943,,,,,,
2871,04/15/25 06:53:53 PM,0.563,,,,,,
2872,04/15/25 08:53:53 PM,-0.437,,,,,,
2873,04/15/25 10:53:53 PM,-0.887,,,,,,
2874,04/16/25 12:53:53 AM,-1.341,,,,,,
2875,04/16/25 02:53:53 AM,-1.914,,,,,,
2876,04/16/25 04:53:53 AM,-2.494,,,,,,
2877,04/16/25 06:53:53 AM,-3.079,,,,,,
2878,04/16/25 08:53:53 AM,-0.437,,,,,,
2879,04/16/25 10:53:53 AM,3.578,,,,,,
2880,04/16/25 12:53:53 PM,2.943,,,,,,
2881,04/16/25 02:53:53 PM,3.261,,,,,,
2882,04/16/25 04:53:53 PM,1.872,,,,,,
2883,04/16/25 06:53:53 PM,0.010,,,,,,
2884,04/16/25 08:53:53 PM,-0.325,,,,,,
2885,04/16/25 10:53:53 PM,-0.325,,,,,,
2886,04/17/25 12:53:53 AM,-0.549,,,,,,
2887,04/17/25 02:53:53 AM,-0.662,,,,,,
2888,04/17/25 04:53:53 AM,-1.001,,,,,,
2889,04/17/25 06:53:53 AM,-1.456,,,,,,
2890,04/17/25 08:53:53 AM,-0.662,,,,,,
2891,04/17/25 10:53:53 AM,1.439,,,,,,
2892,04/17/25 12:53:53 PM,6.471,,,,,,
2893,04/17/25 02:53:53 PM,8.082,,,,,,
2894,04/17/25 04:53:53 PM,5.450,,,,,,
2895,04/17/25 06:53:53 PM,0.784,,,,,,
2896,04/17/25 08:53:53 PM,-0.549,,,,,,
2897,04/17/25 10:53:53 PM,-0.662,,,,,,
2898,04/18/25 12:53:53 AM,-1.114,,,,,,
2899,04/18/25 02:53:53 AM,-1.341,,,,,,
2900,04/18/25 04:53:53 AM,-0.662,,,,,,
2901,04/18/25 06:53:53 AM,-0.437,,,,,,
2902,04/18/25 08:53:53 AM,-0.325,,,,,,
2903,04/18/25 10:53:53 AM,-0.213,,,,,,
2904,04/18/25 12:53:53 PM,-0.102,,,,,,
2905,04/18/25 02:53:53 PM,0.010,,,,,,
2906,04/18/25 04:53:53 PM,-0.102,,,,,,
2907,04/18/25 06:53:53 PM,-0.102,,,,,,
2908,04/18/25 08:53:53 PM,-0.102,,,,,,
2909,04/18/25 10:53:53 PM,-0.102,,,,,,
2910,04/19/25 12:53:53 AM,-0.102,,,,,,
2911,04/19/25 02:53:53 AM,-0.213,,,,,,
2912,04/19/25 04:53:53 AM,-0.213,,,,,,
2913,04/19/25 06:53:53 AM,-0.213,,,,,,
2914,04/19/25 08:53:53 AM,-0.325,,,,,,
2915,04/19/25 10:53:53 AM,-0.325,,,,,,
2916,04/19/25 12:53:53 PM,-0.213,,,,,,
2917,04/19/25 02:53:53 PM,-0.213,,,,,,
2918,04/19/25 04:53:53 PM,-0.213,,,,,,
2919,04/19/25 06:53:53 PM,-0.213,,,,,,
2920,04/19/25 08:53:53 PM,-0.213,,,,,,
2921,04/19/25 10:53:53 PM,-0.325,,,,,,
2922,04/20/25 12:53:53 AM,-0.437,,,,,,
2923,04/20/25 02:53:53 AM,-0.549,,,,,,
2924,04/20/25 04:53:53 AM,-0.549,,,,,,
2925,04/20/25 06:53:53 AM,-0.662,,,,,,
2926,04/20/25 08:53:53 AM,-0.662,,,,,,
2927,04/20/25 10:53:53 AM,-0.662,,,,,,
2928,04/20/25 12:53:53 PM,-0.549,,,,,,
2929,04/20/25 02:53:53 PM,-0.437,,,,,,
2930,04/20/25 04:53:53 PM,-0.437,,,,,,
2931,04/20/25 06:53:53 PM,-0.549,,,,,,
2932,04/20/25 08:53:53 PM,-0.662,,,,,,
2933,04/20/25 10:53:53 PM,-0.774,,,,,,
2934,04/21/25 12:53:53 AM,-0.887,,,,,,
2935,04/21/25 02:53:53 AM,-1.001,,,,,,
2936,04/21/25 04:53:53 AM,-1.228,,,,,,
2937,04/21/25 06:53:53 AM,-1.341,,,,,,
2938,04/21/25 08:53:53 AM,-1.228,,,,,,
2939,04/21/25 10:53:53 AM,-0.774,,,,,,
2940,04/21/25 12:53:53 PM,-0.102,,,,,,
2941,04/21/25 02:53:53 PM,0.563,,,,,,
2942,04/21/25 04:53:53 PM,0.563,,,,,,
2943,04/21/25 06:53:53 PM,-0.549,,,,,,
2944,04/21/25 08:53:53 PM,-1.456,,,,,,
2945,04/21/25 10:53:53 PM,-2.261,,,,,,
2946,04/22/25 12:53:53 AM,-2.962,,,,,,
2947,04/22/25 02:53:53 AM,-3.553,,,,,,
2948,04/22/25 04:53:53 AM,-4.272,,,,,,
2949,04/22/25 06:53:53 AM,-4.514,,,,,,
2950,04/22/25 08:53:53 AM,-1.799,,,,,,
2951,04/22/25 10:53:53 AM,0.453,,,,,,
2952,04/22/25 12:53:53 PM,3.683,,,,,,
2953,04/22/25 02:53:53 PM,4.934,,,,,,
2954,04/22/25 04:53:53 PM,3.367,,,,,,
2955,04/22/25 06:53:53 PM,0.784,,,,,,
2956,04/22/25 08:53:53 PM,-0.662,,,,,,
2957,04/22/25 10:53:53 PM,-1.456,,,,,,
2958,04/23/25 12:53:53 AM,-1.914,,,,,,
2959,04/23/25 02:53:53 AM,-2.030,,,,,,
2960,04/23/25 04:53:53 AM,-3.079,,,,,,
2961,04/23/25 06:53:53 AM,-2.962,,,,,,
2962,04/23/25 08:53:53 AM,1.112,,,,,,
2963,04/23/25 10:53:53 AM,5.552,,,,,,
2964,04/23/25 12:53:53 PM,9.768,,,,,,
2965,04/23/25 02:53:53 PM,7.481,,,,,,
2966,04/23/25 04:53:53 PM,4.831,,,,,,
2967,04/23/25 06:53:53 PM,1.112,,,,,,
2968,04/23/25 08:53:53 PM,-0.325,,,,,,
2969,04/23/25 10:53:53 PM,-1.114,,,,,,
2970,04/24/25 12:53:53 AM,-1.570,,,,,,
