1-Wire/iButton Part Number: DS1921G-F5,,,
1-Wire/iButton Registration Number: 2B000000380EFC21,,,
Is Mission Active?  true,,,
Mission Start:  Mon Aug 21 20:50:00 MDT 2023,,,
Sample Rate:  Every 255 minute(s),,,
Number of Mission Samples:  3595,,,
Total Samples:  10276,,,
Roll Over Enabled?  false,,,
Roll Over Occurred?  Roll over has occurred,,,
Active Alarms:  None fired,,,
Next Clock Alarm At:  Disabled,,,
High Temperature Alarm:  85 °C,,,
Low Temperature Alarm:  -40 °C,,,
,,,
Date/Time,Unit,Value,
12/8/23, 1:20:00 PM,C,-3.5
12/8/23, 5:35:00 PM,C,-3.5
12/8/23, 9:50:00 PM,C,-3.5
12/9/23, 2:05:00 AM,C,-3
12/9/23, 6:20:00 AM,C,-3
12/9/23, 10:35:00 AM,C,-3
12/9/23, 2:50:00 PM,C,-2.5
12/9/23, 7:05:00 PM,C,-3
12/9/23, 11:20:00 PM,C,-6
12/10/23, 3:35:00 AM,C,-7
12/10/23, 7:50:00 AM,C,-7
12/10/23, 12:05:00 PM,C,-5.5
12/10/23, 4:20:00 PM,C,-5
12/10/23, 8:35:00 PM,C,-5
12/11/23, 12:50:00 AM,C,-5
12/11/23, 5:05:00 AM,C,-4.5
12/11/23, 9:20:00 AM,C,-4.5
12/11/23, 1:35:00 PM,C,-3
12/11/23, 5:50:00 PM,C,-3
12/11/23, 10:05:00 PM,C,-3
12/12/23, 2:20:00 AM,C,-3.5
12/12/23, 6:35:00 AM,C,-4
12/12/23, 10:50:00 AM,C,-3
12/12/23, 3:05:00 PM,C,-2.5
12/12/23, 7:20:00 PM,C,-3
12/12/23, 11:35:00 PM,C,-3.5
12/13/23, 3:50:00 AM,C,-3.5
12/13/23, 8:05:00 AM,C,-4
12/13/23, 12:20:00 PM,C,-2.5
12/13/23, 4:35:00 PM,C,-2.5
12/13/23, 8:50:00 PM,C,-3
12/14/23, 1:05:00 AM,C,-3
12/14/23, 5:20:00 AM,C,-3.5
12/14/23, 9:35:00 AM,C,-3.5
12/14/23, 1:50:00 PM,C,-2
12/14/23, 6:05:00 PM,C,-3
12/14/23, 10:20:00 PM,C,-3.5
12/15/23, 2:35:00 AM,C,-4
12/15/23, 6:50:00 AM,C,-4.5
12/15/23, 11:05:00 AM,C,-3.5
12/15/23, 3:20:00 PM,C,-4
12/15/23, 7:35:00 PM,C,-5
12/15/23, 11:50:00 PM,C,-5
12/16/23, 4:05:00 AM,C,-5
12/16/23, 8:20:00 AM,C,-5.5
12/16/23, 12:35:00 PM,C,-3.5
12/16/23, 4:50:00 PM,C,-4
12/16/23, 9:05:00 PM,C,-5
12/17/23, 1:20:00 AM,C,-5.5
12/17/23, 5:35:00 AM,C,-5.5
12/17/23, 9:50:00 AM,C,-4
12/17/23, 2:05:00 PM,C,-3
12/17/23, 6:20:00 PM,C,-5
12/17/23, 10:35:00 PM,C,-6
12/18/23, 2:50:00 AM,C,-5.5
12/18/23, 7:05:00 AM,C,-6.5
12/18/23, 11:20:00 AM,C,-3.5
12/18/23, 3:35:00 PM,C,-3
12/18/23, 7:50:00 PM,C,-4.5
12/19/23, 12:05:00 AM,C,-6
12/19/23, 4:20:00 AM,C,-5.5
12/19/23, 8:35:00 AM,C,-5
12/19/23, 12:50:00 PM,C,-2
12/19/23, 5:05:00 PM,C,-2.5
12/19/23, 9:20:00 PM,C,-4
12/20/23, 1:35:00 AM,C,-3.5
12/20/23, 5:50:00 AM,C,-3.5
12/20/23, 10:05:00 AM,C,-2
12/20/23, 2:20:00 PM,C,0
12/20/23, 6:35:00 PM,C,-2.5
12/20/23, 10:50:00 PM,C,-3
12/21/23, 3:05:00 AM,C,-3
12/21/23, 7:20:00 AM,C,-3.5
12/21/23, 11:35:00 AM,C,0.5
12/21/23, 3:50:00 PM,C,-2
12/21/23, 8:05:00 PM,C,-4
12/22/23, 12:20:00 AM,C,-4.5
12/22/23, 4:35:00 AM,C,-5
12/22/23, 8:50:00 AM,C,-4.5
12/22/23, 1:05:00 PM,C,0.5
12/22/23, 5:20:00 PM,C,-3
12/22/23, 9:35:00 PM,C,-4.5
12/23/23, 1:50:00 AM,C,-4.5
12/23/23, 6:05:00 AM,C,-4
12/23/23, 10:20:00 AM,C,-2
12/23/23, 2:35:00 PM,C,-0.5
12/23/23, 6:50:00 PM,C,-2.5
12/23/23, 11:05:00 PM,C,-2.5
12/24/23, 3:20:00 AM,C,-2.5
12/24/23, 7:35:00 AM,C,-3
12/24/23, 11:50:00 AM,C,-2.5
12/24/23, 4:05:00 PM,C,-2.5
12/24/23, 8:20:00 PM,C,-2.5
12/25/23, 12:35:00 AM,C,-3
12/25/23, 4:50:00 AM,C,-4
12/25/23, 9:05:00 AM,C,-5
12/25/23, 1:20:00 PM,C,-5
12/25/23, 5:35:00 PM,C,-6.5
12/25/23, 9:50:00 PM,C,-7.5
12/26/23, 2:05:00 AM,C,-8
12/26/23, 6:20:00 AM,C,-8
12/26/23, 10:35:00 AM,C,-7
12/26/23, 2:50:00 PM,C,-6
12/26/23, 7:05:00 PM,C,-6.5
12/26/23, 11:20:00 PM,C,-6.5
12/27/23, 3:35:00 AM,C,-6.5
12/27/23, 7:50:00 AM,C,-7
12/27/23, 12:05:00 PM,C,-4.5
12/27/23, 4:20:00 PM,C,-6
12/27/23, 8:35:00 PM,C,-7
12/28/23, 12:50:00 AM,C,-7.5
12/28/23, 5:05:00 AM,C,-8
12/28/23, 9:20:00 AM,C,-6
12/28/23, 1:35:00 PM,C,-2
12/28/23, 5:50:00 PM,C,-5.5
12/28/23, 10:05:00 PM,C,-6
12/29/23, 2:20:00 AM,C,-7
12/29/23, 6:35:00 AM,C,-7
12/29/23, 10:50:00 AM,C,-3
12/29/23, 3:05:00 PM,C,-3.5
12/29/23, 7:20:00 PM,C,-5
12/29/23, 11:35:00 PM,C,-5
12/30/23, 3:50:00 AM,C,-6
12/30/23, 8:05:00 AM,C,-6
12/30/23, 12:20:00 PM,C,-0.5
12/30/23, 4:35:00 PM,C,-3.5
12/30/23, 8:50:00 PM,C,-6
12/31/23, 1:05:00 AM,C,-6.5
12/31/23, 5:20:00 AM,C,-6.5
12/31/23, 9:35:00 AM,C,-4
12/31/23, 1:50:00 PM,C,1.5
12/31/23, 6:05:00 PM,C,-3
12/31/23, 10:20:00 PM,C,-5.5
1/1/24, 2:35:00 AM,C,-6
1/1/24, 6:50:00 AM,C,-6.5
1/1/24, 11:05:00 AM,C,-0.5
1/1/24, 3:20:00 PM,C,-1
1/1/24, 7:35:00 PM,C,-4
1/1/24, 11:50:00 PM,C,-5
1/2/24, 4:05:00 AM,C,-6.5
1/2/24, 8:20:00 AM,C,-7
1/2/24, 12:35:00 PM,C,0
1/2/24, 4:50:00 PM,C,-4.5
1/2/24, 9:05:00 PM,C,-6
1/3/24, 1:20:00 AM,C,-6.5
1/3/24, 5:35:00 AM,C,-7.5
1/3/24, 9:50:00 AM,C,-4
1/3/24, 2:05:00 PM,C,0
1/3/24, 6:20:00 PM,C,-5.5
1/3/24, 10:35:00 PM,C,-7
1/4/24, 2:50:00 AM,C,-7
1/4/24, 7:05:00 AM,C,-6.5
1/4/24, 11:20:00 AM,C,-3
1/4/24, 3:35:00 PM,C,-3
1/4/24, 7:50:00 PM,C,-4.5
1/5/24, 12:05:00 AM,C,-5.5
1/5/24, 4:20:00 AM,C,-6
1/5/24, 8:35:00 AM,C,-6
1/5/24, 12:50:00 PM,C,-4.5
1/5/24, 5:05:00 PM,C,-5.5
1/5/24, 9:20:00 PM,C,-6
1/6/24, 1:35:00 AM,C,-7
1/6/24, 5:50:00 AM,C,-7.5
1/6/24, 10:05:00 AM,C,-7
1/6/24, 2:20:00 PM,C,-6.5
1/6/24, 6:35:00 PM,C,-8
1/6/24, 10:50:00 PM,C,-8.5
1/7/24, 3:05:00 AM,C,-9
1/7/24, 7:20:00 AM,C,-9
1/7/24, 11:35:00 AM,C,-7
1/7/24, 3:50:00 PM,C,-6.5
1/7/24, 8:05:00 PM,C,-7.5
1/8/24, 12:20:00 AM,C,-8
1/8/24, 4:35:00 AM,C,-7.5
1/8/24, 8:50:00 AM,C,-7.5
1/8/24, 1:05:00 PM,C,-6
1/8/24, 5:20:00 PM,C,-7
1/8/24, 9:35:00 PM,C,-8.5
1/9/24, 1:50:00 AM,C,-9.5
1/9/24, 6:05:00 AM,C,-10
1/9/24, 10:20:00 AM,C,-9.5
1/9/24, 2:35:00 PM,C,-8.5
1/9/24, 6:50:00 PM,C,-9
1/9/24, 11:05:00 PM,C,-8.5
1/10/24, 3:20:00 AM,C,-8.5
1/10/24, 7:35:00 AM,C,-8.5
1/10/24, 11:50:00 AM,C,-8.5
1/10/24, 4:05:00 PM,C,-8.5
1/10/24, 8:20:00 PM,C,-8
1/11/24, 12:35:00 AM,C,-8
1/11/24, 4:50:00 AM,C,-7.5
1/11/24, 9:05:00 AM,C,-7.5
1/11/24, 1:20:00 PM,C,-7.5
1/11/24, 5:35:00 PM,C,-8
1/11/24, 9:50:00 PM,C,-8.5
1/12/24, 2:05:00 AM,C,-10
1/12/24, 6:20:00 AM,C,-10.5
1/12/24, 10:35:00 AM,C,-10
1/12/24, 2:50:00 PM,C,-10
1/12/24, 7:05:00 PM,C,-10
1/12/24, 11:20:00 PM,C,-9.5
1/13/24, 3:35:00 AM,C,-9.5
1/13/24, 7:50:00 AM,C,-9.5
1/13/24, 12:05:00 PM,C,-9
1/13/24, 4:20:00 PM,C,-10
1/13/24, 8:35:00 PM,C,-10
1/14/24, 12:50:00 AM,C,-9.5
1/14/24, 5:05:00 AM,C,-8.5
1/14/24, 9:20:00 AM,C,-8
1/14/24, 1:35:00 PM,C,-7.5
1/14/24, 5:50:00 PM,C,-8
1/14/24, 10:05:00 PM,C,-8
1/15/24, 2:20:00 AM,C,-8
1/15/24, 6:35:00 AM,C,-8.5
1/15/24, 10:50:00 AM,C,-8
1/15/24, 3:05:00 PM,C,-9
1/15/24, 7:20:00 PM,C,-11.5
1/15/24, 11:35:00 PM,C,-12
1/16/24, 3:50:00 AM,C,-12.5
1/16/24, 8:05:00 AM,C,-13
1/16/24, 12:20:00 PM,C,-11.5
1/16/24, 4:35:00 PM,C,-11
1/16/24, 8:50:00 PM,C,-11
1/17/24, 1:05:00 AM,C,-10.5
1/17/24, 5:20:00 AM,C,-10
1/17/24, 9:35:00 AM,C,-9
1/17/24, 1:50:00 PM,C,-7.5
1/17/24, 6:05:00 PM,C,-7.5
1/17/24, 10:20:00 PM,C,-7.5
1/18/24, 2:35:00 AM,C,-7.5
1/18/24, 6:50:00 AM,C,-7.5
1/18/24, 11:05:00 AM,C,-6.5
1/18/24, 3:20:00 PM,C,-6.5
1/18/24, 7:35:00 PM,C,-7
1/18/24, 11:50:00 PM,C,-7.5
1/19/24, 4:05:00 AM,C,-8
1/19/24, 8:20:00 AM,C,-8
1/19/24, 12:35:00 PM,C,-6
1/19/24, 4:50:00 PM,C,-5.5
1/19/24, 9:05:00 PM,C,-6
1/20/24, 1:20:00 AM,C,-6
1/20/24, 5:35:00 AM,C,-5.5
1/20/24, 9:50:00 AM,C,-5.5
1/20/24, 2:05:00 PM,C,-3.5
1/20/24, 6:20:00 PM,C,-5
1/20/24, 10:35:00 PM,C,-5
1/21/24, 2:50:00 AM,C,-5.5
1/21/24, 7:05:00 AM,C,-5
1/21/24, 11:20:00 AM,C,-4
1/21/24, 3:35:00 PM,C,-3
1/21/24, 7:50:00 PM,C,-4
1/22/24, 12:05:00 AM,C,-5
1/22/24, 4:20:00 AM,C,-5.5
1/22/24, 8:35:00 AM,C,-5.5
1/22/24, 12:50:00 PM,C,-3
1/22/24, 5:05:00 PM,C,-3.5
1/22/24, 9:20:00 PM,C,-4.5
1/23/24, 1:35:00 AM,C,-5
1/23/24, 5:50:00 AM,C,-5.5
1/23/24, 10:05:00 AM,C,-4
1/23/24, 2:20:00 PM,C,-3
1/23/24, 6:35:00 PM,C,-4
1/23/24, 10:50:00 PM,C,-4.5
1/24/24, 3:05:00 AM,C,-5
1/24/24, 7:20:00 AM,C,-5.5
1/24/24, 11:35:00 AM,C,-4
1/24/24, 3:50:00 PM,C,-3.5
1/24/24, 8:05:00 PM,C,-4.5
1/25/24, 12:20:00 AM,C,-4.5
1/25/24, 4:35:00 AM,C,-5
1/25/24, 8:50:00 AM,C,-5
1/25/24, 1:05:00 PM,C,-4.5
1/25/24, 5:20:00 PM,C,-4.5
1/25/24, 9:35:00 PM,C,-5
1/26/24, 1:50:00 AM,C,-5
1/26/24, 6:05:00 AM,C,-5
1/26/24, 10:20:00 AM,C,-5
1/26/24, 2:35:00 PM,C,-4
1/26/24, 6:50:00 PM,C,-4
1/26/24, 11:05:00 PM,C,-4.5
1/27/24, 3:20:00 AM,C,-5
1/27/24, 7:35:00 AM,C,-5.5
1/27/24, 11:50:00 AM,C,-5.5
1/27/24, 4:05:00 PM,C,-5
1/27/24, 8:20:00 PM,C,-5.5
1/28/24, 12:35:00 AM,C,-5
1/28/24, 4:50:00 AM,C,-5
1/28/24, 9:05:00 AM,C,-5
1/28/24, 1:20:00 PM,C,-4.5
1/28/24, 5:35:00 PM,C,-4
1/28/24, 9:50:00 PM,C,-4
1/29/24, 2:05:00 AM,C,-4
1/29/24, 6:20:00 AM,C,-4.5
1/29/24, 10:35:00 AM,C,-4.5
1/29/24, 2:50:00 PM,C,-3.5
1/29/24, 7:05:00 PM,C,-3.5
1/29/24, 11:20:00 PM,C,-4
1/30/24, 3:35:00 AM,C,-4.5
1/30/24, 7:50:00 AM,C,-4.5
1/30/24, 12:05:00 PM,C,-4.5
1/30/24, 4:20:00 PM,C,-3
1/30/24, 8:35:00 PM,C,-3.5
1/31/24, 12:50:00 AM,C,-4
1/31/24, 5:05:00 AM,C,-4.5
1/31/24, 9:20:00 AM,C,-4.5
1/31/24, 1:35:00 PM,C,-3.5
1/31/24, 5:50:00 PM,C,-3
1/31/24, 10:05:00 PM,C,-3.5
2/1/24, 2:20:00 AM,C,-3.5
2/1/24, 6:35:00 AM,C,-4
2/1/24, 10:50:00 AM,C,-3.5
2/1/24, 3:05:00 PM,C,-2.5
2/1/24, 7:20:00 PM,C,-3.5
2/1/24, 11:35:00 PM,C,-4.5
2/2/24, 3:50:00 AM,C,-4.5
2/2/24, 8:05:00 AM,C,-4.5
2/2/24, 12:20:00 PM,C,-3
2/2/24, 4:35:00 PM,C,-2.5
2/2/24, 8:50:00 PM,C,-2.5
2/3/24, 1:05:00 AM,C,-3
2/3/24, 5:20:00 AM,C,-2.5
2/3/24, 9:35:00 AM,C,-3
2/3/24, 1:50:00 PM,C,-2.5
2/3/24, 6:05:00 PM,C,-3
2/3/24, 10:20:00 PM,C,-3
2/4/24, 2:35:00 AM,C,-3.5
2/4/24, 6:50:00 AM,C,-4
2/4/24, 11:05:00 AM,C,-3.5
2/4/24, 3:20:00 PM,C,-3.5
2/4/24, 7:35:00 PM,C,-3.5
2/4/24, 11:50:00 PM,C,-4
2/5/24, 4:05:00 AM,C,-4
2/5/24, 8:20:00 AM,C,-4
2/5/24, 12:35:00 PM,C,-3.5
2/5/24, 4:50:00 PM,C,-3
2/5/24, 9:05:00 PM,C,-3
2/6/24, 1:20:00 AM,C,-3.5
2/6/24, 5:35:00 AM,C,-3.5
2/6/24, 9:50:00 AM,C,-3.5
2/6/24, 2:05:00 PM,C,-2.5
2/6/24, 6:20:00 PM,C,-2.5
2/6/24, 10:35:00 PM,C,-2.5
2/7/24, 2:50:00 AM,C,-3
2/7/24, 7:05:00 AM,C,-3.5
2/7/24, 11:20:00 AM,C,-3.5
2/7/24, 3:35:00 PM,C,-3
2/7/24, 7:50:00 PM,C,-4
2/8/24, 12:05:00 AM,C,-4.5
2/8/24, 4:20:00 AM,C,-4.5
2/8/24, 8:35:00 AM,C,-5
2/8/24, 12:50:00 PM,C,-4.5
2/8/24, 5:05:00 PM,C,-5
2/8/24, 9:20:00 PM,C,-5.5
2/9/24, 1:35:00 AM,C,-6.5
2/9/24, 5:50:00 AM,C,-7
2/9/24, 10:05:00 AM,C,-6.5
2/9/24, 2:20:00 PM,C,-5.5
2/9/24, 6:35:00 PM,C,-6
2/9/24, 10:50:00 PM,C,-6.5
2/10/24, 3:05:00 AM,C,-6.5
2/10/24, 7:20:00 AM,C,-7
2/10/24, 11:35:00 AM,C,-6
2/10/24, 3:50:00 PM,C,-5.5
2/10/24, 8:05:00 PM,C,-5.5
2/11/24, 12:20:00 AM,C,-5.5
2/11/24, 4:35:00 AM,C,-6.5
2/11/24, 8:50:00 AM,C,-6
2/11/24, 1:05:00 PM,C,-5
2/11/24, 5:20:00 PM,C,-5
2/11/24, 9:35:00 PM,C,-5.5
2/12/24, 1:50:00 AM,C,-5
2/12/24, 6:05:00 AM,C,-5.5
2/12/24, 10:20:00 AM,C,-5.5
2/12/24, 2:35:00 PM,C,-5
2/12/24, 6:50:00 PM,C,-5
2/12/24, 11:05:00 PM,C,-5.5
2/13/24, 3:20:00 AM,C,-6.5
2/13/24, 7:35:00 AM,C,-7
2/13/24, 11:50:00 AM,C,-6
2/13/24, 4:05:00 PM,C,-6
2/13/24, 8:20:00 PM,C,-6.5
2/14/24, 12:35:00 AM,C,-7
2/14/24, 4:50:00 AM,C,-7
2/14/24, 9:05:00 AM,C,-6.5
2/14/24, 1:20:00 PM,C,-5.5
2/14/24, 5:35:00 PM,C,-5.5
2/14/24, 9:50:00 PM,C,-6
2/15/24, 2:05:00 AM,C,-6.5
2/15/24, 6:20:00 AM,C,-6.5
2/15/24, 10:35:00 AM,C,-6
2/15/24, 2:50:00 PM,C,-5
2/15/24, 7:05:00 PM,C,-5
2/15/24, 11:20:00 PM,C,-5.5
2/16/24, 3:35:00 AM,C,-5.5
2/16/24, 7:50:00 AM,C,-6
2/16/24, 12:05:00 PM,C,-5.5
2/16/24, 4:20:00 PM,C,-5
2/16/24, 8:35:00 PM,C,-5.5
2/17/24, 12:50:00 AM,C,-5.5
2/17/24, 5:05:00 AM,C,-5
2/17/24, 9:20:00 AM,C,-5
2/17/24, 1:35:00 PM,C,-5
2/17/24, 5:50:00 PM,C,-5
2/17/24, 10:05:00 PM,C,-5
2/18/24, 2:20:00 AM,C,-5.5
2/18/24, 6:35:00 AM,C,-5.5
2/18/24, 10:50:00 AM,C,-5
2/18/24, 3:05:00 PM,C,-4.5
2/18/24, 7:20:00 PM,C,-5
2/18/24, 11:35:00 PM,C,-5.5
2/19/24, 3:50:00 AM,C,-6
2/19/24, 8:05:00 AM,C,-6.5
2/19/24, 12:20:00 PM,C,-5.5
2/19/24, 4:35:00 PM,C,-5
2/19/24, 8:50:00 PM,C,-5.5
2/20/24, 1:05:00 AM,C,-5
2/20/24, 5:20:00 AM,C,-5
2/20/24, 9:35:00 AM,C,-4
2/20/24, 1:50:00 PM,C,-2.5
2/20/24, 6:05:00 PM,C,-2.5
2/20/24, 10:20:00 PM,C,-3
2/21/24, 2:35:00 AM,C,-3.5
2/21/24, 6:50:00 AM,C,-3.5
2/21/24, 11:05:00 AM,C,-2.5
2/21/24, 3:20:00 PM,C,-2.5
2/21/24, 7:35:00 PM,C,-4
2/21/24, 11:50:00 PM,C,-5
2/22/24, 4:05:00 AM,C,-5
2/22/24, 8:20:00 AM,C,-5.5
2/22/24, 12:35:00 PM,C,-4.5
2/22/24, 4:50:00 PM,C,-4
2/22/24, 9:05:00 PM,C,-5.5
2/23/24, 1:20:00 AM,C,-6
2/23/24, 5:35:00 AM,C,-6.5
2/23/24, 9:50:00 AM,C,-6
2/23/24, 2:05:00 PM,C,-5.5
2/23/24, 6:20:00 PM,C,-6.5
2/23/24, 10:35:00 PM,C,-7
2/24/24, 2:50:00 AM,C,-7.5
2/24/24, 7:05:00 AM,C,-8
2/24/24, 11:20:00 AM,C,-6
2/24/24, 3:35:00 PM,C,-5
2/24/24, 7:50:00 PM,C,-6
2/25/24, 12:05:00 AM,C,-6.5
2/25/24, 4:20:00 AM,C,-7
2/25/24, 8:35:00 AM,C,-6.5
2/25/24, 12:50:00 PM,C,-4
2/25/24, 5:05:00 PM,C,-5
2/25/24, 9:20:00 PM,C,-6
2/26/24, 1:35:00 AM,C,-6
2/26/24, 5:50:00 AM,C,-5
2/26/24, 10:05:00 AM,C,-4
2/26/24, 2:20:00 PM,C,-3
2/26/24, 6:35:00 PM,C,-4.5
2/26/24, 10:50:00 PM,C,-4.5
2/27/24, 3:05:00 AM,C,-4.5
2/27/24, 7:20:00 AM,C,-4
2/27/24, 11:35:00 AM,C,-3.5
2/27/24, 3:50:00 PM,C,-4.5
2/27/24, 8:05:00 PM,C,-5.5
2/28/24, 12:20:00 AM,C,-8
2/28/24, 4:35:00 AM,C,-10
2/28/24, 8:50:00 AM,C,-8.5
2/28/24, 1:05:00 PM,C,-4
2/28/24, 5:20:00 PM,C,-6.5
2/28/24, 9:35:00 PM,C,-7
2/29/24, 1:50:00 AM,C,-7
2/29/24, 6:05:00 AM,C,-7
2/29/24, 10:20:00 AM,C,-1.5
2/29/24, 2:35:00 PM,C,-0.5
2/29/24, 6:50:00 PM,C,-4.5
2/29/24, 11:05:00 PM,C,-5
3/1/24, 3:20:00 AM,C,-5.5
3/1/24, 7:35:00 AM,C,-5.5
3/1/24, 11:50:00 AM,C,3
3/1/24, 4:05:00 PM,C,-1
3/1/24, 8:20:00 PM,C,-3.5
3/2/24, 12:35:00 AM,C,-4
3/2/24, 4:50:00 AM,C,-4.5
3/2/24, 9:05:00 AM,C,-2
3/2/24, 1:20:00 PM,C,6.5
3/2/24, 5:35:00 PM,C,0
3/2/24, 9:50:00 PM,C,-1
3/3/24, 2:05:00 AM,C,-1.5
3/3/24, 6:20:00 AM,C,-3
3/3/24, 10:35:00 AM,C,-3
3/3/24, 2:50:00 PM,C,-2.5
3/3/24, 7:05:00 PM,C,-3
3/3/24, 11:20:00 PM,C,-3
3/4/24, 3:35:00 AM,C,-3
3/4/24, 7:50:00 AM,C,-3.5
3/4/24, 12:05:00 PM,C,-3
3/4/24, 4:20:00 PM,C,-3
3/4/24, 8:35:00 PM,C,-3
3/5/24, 12:50:00 AM,C,-3
3/5/24, 5:05:00 AM,C,-3
3/5/24, 9:20:00 AM,C,-3.5
3/5/24, 1:35:00 PM,C,-2.5
3/5/24, 5:50:00 PM,C,-3
3/5/24, 10:05:00 PM,C,-3
3/6/24, 2:20:00 AM,C,-3.5
3/6/24, 6:35:00 AM,C,-4
3/6/24, 10:50:00 AM,C,-3.5
3/6/24, 3:05:00 PM,C,-3
3/6/24, 7:20:00 PM,C,-3
3/6/24, 11:35:00 PM,C,-3.5
3/7/24, 3:50:00 AM,C,-4.5
3/7/24, 8:05:00 AM,C,-4.5
3/7/24, 12:20:00 PM,C,-3.5
3/7/24, 4:35:00 PM,C,-3.5
3/7/24, 8:50:00 PM,C,-3.5
3/8/24, 1:05:00 AM,C,-3.5
3/8/24, 5:20:00 AM,C,-3.5
3/8/24, 9:35:00 AM,C,-3.5
3/8/24, 1:50:00 PM,C,-3
3/8/24, 6:05:00 PM,C,-3
3/8/24, 10:20:00 PM,C,-3
3/9/24, 2:35:00 AM,C,-3.5
3/9/24, 6:50:00 AM,C,-4
3/9/24, 11:05:00 AM,C,-3.5
3/9/24, 3:20:00 PM,C,-3.5
3/9/24, 7:35:00 PM,C,-3.5
3/9/24, 11:50:00 PM,C,-3.5
3/10/24, 5:05:00 AM,C,-4
3/10/24, 9:20:00 AM,C,-4.5
3/10/24, 1:35:00 PM,C,-3.5
3/10/24, 5:50:00 PM,C,-3.5
3/10/24, 10:05:00 PM,C,-3.5
3/11/24, 2:20:00 AM,C,-4
3/11/24, 6:35:00 AM,C,-4.5
3/11/24, 10:50:00 AM,C,-4
3/11/24, 3:05:00 PM,C,-3
3/11/24, 7:20:00 PM,C,-3
3/11/24, 11:35:00 PM,C,-3
3/12/24, 3:50:00 AM,C,-3.5
3/12/24, 8:05:00 AM,C,-4
3/12/24, 12:20:00 PM,C,-4
3/12/24, 4:35:00 PM,C,-2
3/12/24, 8:50:00 PM,C,-2
3/13/24, 1:05:00 AM,C,-2.5
3/13/24, 5:20:00 AM,C,-2.5
3/13/24, 9:35:00 AM,C,-2.5
3/13/24, 1:50:00 PM,C,-2.5
3/13/24, 6:05:00 PM,C,-2.5
3/13/24, 10:20:00 PM,C,-2.5
3/14/24, 2:35:00 AM,C,-2.5
3/14/24, 6:50:00 AM,C,-2.5
3/14/24, 11:05:00 AM,C,-2.5
3/14/24, 3:20:00 PM,C,-2.5
3/14/24, 7:35:00 PM,C,-2.5
3/14/24, 11:50:00 PM,C,-2
3/15/24, 4:05:00 AM,C,-2
3/15/24, 8:20:00 AM,C,-2
3/15/24, 12:35:00 PM,C,-2
3/15/24, 4:50:00 PM,C,-2
3/15/24, 9:05:00 PM,C,-2
3/16/24, 1:20:00 AM,C,-2
3/16/24, 5:35:00 AM,C,-2
3/16/24, 9:50:00 AM,C,-2
3/16/24, 2:05:00 PM,C,-2
3/16/24, 6:20:00 PM,C,-2
3/16/24, 10:35:00 PM,C,-2
3/17/24, 2:50:00 AM,C,-2
3/17/24, 7:05:00 AM,C,-2
3/17/24, 11:20:00 AM,C,-2
3/17/24, 3:35:00 PM,C,-2
3/17/24, 7:50:00 PM,C,-2
3/18/24, 12:05:00 AM,C,-2
3/18/24, 4:20:00 AM,C,-2
3/18/24, 8:35:00 AM,C,-2
3/18/24, 12:50:00 PM,C,-2
3/18/24, 5:05:00 PM,C,-2
3/18/24, 9:20:00 PM,C,-2
3/19/24, 1:35:00 AM,C,-2
3/19/24, 5:50:00 AM,C,-2
3/19/24, 10:05:00 AM,C,-2
3/19/24, 2:20:00 PM,C,-2
3/19/24, 6:35:00 PM,C,-2
3/19/24, 10:50:00 PM,C,-2
3/20/24, 3:05:00 AM,C,-2
3/20/24, 7:20:00 AM,C,-2
3/20/24, 11:35:00 AM,C,-2
3/20/24, 3:50:00 PM,C,-2
3/20/24, 8:05:00 PM,C,-1.5
3/21/24, 12:20:00 AM,C,-2
3/21/24, 4:35:00 AM,C,-1.5
3/21/24, 8:50:00 AM,C,-1.5
3/21/24, 1:05:00 PM,C,-1.5
3/21/24, 5:20:00 PM,C,-1.5
3/21/24, 9:35:00 PM,C,-1.5
3/22/24, 1:50:00 AM,C,-1.5
3/22/24, 6:05:00 AM,C,-1.5
3/22/24, 10:20:00 AM,C,-1.5
3/22/24, 2:35:00 PM,C,-1.5
3/22/24, 6:50:00 PM,C,-1.5
3/22/24, 11:05:00 PM,C,-1.5
3/23/24, 3:20:00 AM,C,-1.5
3/23/24, 7:35:00 AM,C,-1.5
3/23/24, 11:50:00 AM,C,-1.5
3/23/24, 4:05:00 PM,C,-1.5
3/23/24, 8:20:00 PM,C,-1.5
3/24/24, 12:35:00 AM,C,-1.5
3/24/24, 4:50:00 AM,C,-1.5
3/24/24, 9:05:00 AM,C,-1.5
3/24/24, 1:20:00 PM,C,-1.5
3/24/24, 5:35:00 PM,C,-1.5
3/24/24, 9:50:00 PM,C,-1.5
3/25/24, 2:05:00 AM,C,-1.5
3/25/24, 6:20:00 AM,C,-1.5
3/25/24, 10:35:00 AM,C,-1.5
3/25/24, 2:50:00 PM,C,-1.5
3/25/24, 7:05:00 PM,C,-1.5
3/25/24, 11:20:00 PM,C,-1.5
3/26/24, 3:35:00 AM,C,-1.5
3/26/24, 7:50:00 AM,C,-1.5
3/26/24, 12:05:00 PM,C,-1.5
3/26/24, 4:20:00 PM,C,-1.5
3/26/24, 8:35:00 PM,C,-1.5
3/27/24, 12:50:00 AM,C,-1.5
3/27/24, 5:05:00 AM,C,-1.5
3/27/24, 9:20:00 AM,C,-1.5
3/27/24, 1:35:00 PM,C,-1.5
3/27/24, 5:50:00 PM,C,-1.5
