"Plot Title: jp_SouthWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397968, SEN S/N: 21397968)","Coupler Detached (LGR S/N: 21397968)","Coupler Attached (LGR S/N: 21397968)","Host Connected (LGR S/N: 21397968)","Stopped (LGR S/N: 21397968)","End Of File (LGR S/N: 21397968)"
329,09/29/23 02:49:09 PM,16.046,,,,,
330,09/29/23 04:49:09 PM,17.855,,,,,
331,09/29/23 06:49:09 PM,14.325,,,,,
332,09/29/23 08:49:09 PM,11.819,,,,,
333,09/29/23 10:49:09 PM,9.965,,,,,
334,09/30/23 12:49:09 AM,8.978,,,,,
335,09/30/23 02:49:09 AM,7.782,,,,,
336,09/30/23 04:49:09 AM,6.978,,,,,
337,09/30/23 06:49:09 AM,6.166,,,,,
338,09/30/23 08:49:09 AM,5.757,,,,,
339,09/30/23 10:49:09 AM,9.077,,,,,
340,09/30/23 12:49:09 PM,13.076,,,,,
341,09/30/23 02:49:09 PM,14.421,,,,,
342,09/30/23 04:49:09 PM,13.076,,,,,
343,09/30/23 06:49:09 PM,10.944,,,,,
344,09/30/23 08:49:09 PM,9.275,,,,,
345,09/30/23 10:49:09 PM,8.182,,,,,
346,10/01/23 12:49:09 AM,7.381,,,,,
347,10/01/23 02:49:09 AM,6.573,,,,,
348,10/01/23 04:49:09 AM,6.064,,,,,
349,10/01/23 06:49:09 AM,5.757,,,,,
350,10/01/23 08:49:09 AM,5.860,,,,,
351,10/01/23 10:49:09 AM,8.182,,,,,
352,10/01/23 12:49:09 PM,11.431,,,,,
353,10/01/23 02:49:09 PM,14.230,,,,,
354,10/01/23 04:49:09 PM,15.091,,,,,
355,10/01/23 06:49:09 PM,13.365,,,,,
356,10/01/23 08:49:09 PM,10.748,,,,,
357,10/01/23 10:49:09 PM,9.275,,,,,
358,10/02/23 12:49:09 AM,8.082,,,,,
359,10/02/23 02:49:09 AM,7.280,,,,,
360,10/02/23 04:49:09 AM,6.573,,,,,
361,10/02/23 06:49:09 AM,6.471,,,,,
362,10/02/23 08:49:09 AM,6.166,,,,,
363,10/02/23 10:49:09 AM,7.983,,,,,
364,10/02/23 12:49:09 PM,10.357,,,,,
365,10/02/23 02:49:09 PM,11.625,,,,,
366,10/02/23 04:49:09 PM,9.669,,,,,
367,10/02/23 06:49:09 PM,7.582,,,,,
368,10/02/23 08:49:09 PM,6.370,,,,,
369,10/02/23 10:49:09 PM,5.655,,,,,
370,10/03/23 12:49:09 AM,4.831,,,,,
371,10/03/23 02:49:09 AM,3.998,,,,,
372,10/03/23 04:49:09 AM,3.683,,,,,
373,10/03/23 06:49:09 AM,3.472,,,,,
374,10/03/23 08:49:09 AM,3.261,,,,,
375,10/03/23 10:49:09 AM,3.998,,,,,
376,10/03/23 12:49:09 PM,4.102,,,,,
377,10/03/23 02:49:09 PM,6.370,,,,,
378,10/03/23 04:49:09 PM,7.280,,,,,
379,10/03/23 06:49:09 PM,5.037,,,,,
380,10/03/23 08:49:09 PM,3.788,,,,,
381,10/03/23 10:49:09 PM,3.049,,,,,
382,10/04/23 12:49:09 AM,2.410,,,,,
383,10/04/23 02:49:09 AM,1.872,,,,,
384,10/04/23 04:49:09 AM,1.439,,,,,
385,10/04/23 06:49:09 AM,1.112,,,,,
386,10/04/23 08:49:09 AM,1.003,,,,,
387,10/04/23 10:49:09 AM,2.837,,,,,
388,10/04/23 12:49:09 PM,4.934,,,,,
389,10/04/23 02:49:09 PM,6.166,,,,,
