"Plot Title: 21397973"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)","Coupler Detached (LGR S/N: 21397973)","Bad Battery (LGR S/N: 21397973)","Good Battery (LGR S/N: 21397973)","End Of File (LGR S/N: 21397973)"
3304,05/20/23 06:59:43 PM,-1.570,,,,
3305,05/20/23 08:59:43 PM,-1.570,,,,
3306,05/20/23 10:59:43 PM,-1.570,,,,
3307,05/21/23 12:59:43 AM,-1.684,,,,
3308,05/21/23 02:59:43 AM,-1.684,,,,
3309,05/21/23 04:59:43 AM,-1.684,,,,
3310,05/21/23 06:59:43 AM,-1.799,,,,
3311,05/21/23 08:59:43 AM,-1.799,,,,
3312,05/21/23 10:59:43 AM,-1.799,,,,
3313,05/21/23 12:59:43 PM,-1.799,,,,
3314,05/21/23 02:59:43 PM,-1.799,,,,
3315,05/21/23 04:59:43 PM,-1.799,,,,
3316,05/21/23 06:59:43 PM,-1.799,,,,
3317,05/21/23 08:59:43 PM,-1.684,,,,
3318,05/21/23 10:59:43 PM,-1.684,,,,
3319,05/22/23 12:59:43 AM,-1.570,,,,
3320,05/22/23 02:59:43 AM,-1.570,,,,
3321,05/22/23 04:59:43 AM,-1.570,,,,
3322,05/22/23 06:59:43 AM,-1.570,,,,
3323,05/22/23 08:59:43 AM,-1.570,,,,
3324,05/22/23 10:59:43 AM,-1.684,,,,
3325,05/22/23 12:59:43 PM,-1.684,,,,
3326,05/22/23 02:59:43 PM,-1.684,,,,
3327,05/22/23 04:59:43 PM,-1.341,,,,
3328,05/22/23 06:59:43 PM,-0.437,,,,
3329,05/22/23 08:59:43 PM,-0.213,,,,
3330,05/22/23 10:59:43 PM,-0.325,,,,
3331,05/23/23 12:59:43 AM,-0.325,,,,
3332,05/23/23 02:59:43 AM,-0.437,,,,
3333,05/23/23 04:59:43 AM,-0.549,,,,
3334,05/23/23 06:59:43 AM,-0.549,,,,
3335,05/23/23 08:59:43 AM,-0.662,,,,
3336,05/23/23 10:59:43 AM,-0.662,,,,
3337,05/23/23 12:59:43 PM,-0.662,,,,
3338,05/23/23 02:59:43 PM,-0.549,,,,
3339,05/23/23 04:59:43 PM,-0.213,,,,
3340,05/23/23 06:59:43 PM,-0.102,,,,
3341,05/23/23 08:59:43 PM,-0.102,,,,
3342,05/23/23 10:59:43 PM,-0.102,,,,
3343,05/24/23 12:59:43 AM,-0.102,,,,
3344,05/24/23 02:59:43 AM,-0.102,,,,
3345,05/24/23 04:59:43 AM,-0.213,,,,
3346,05/24/23 06:59:43 AM,-0.213,,,,
3347,05/24/23 08:59:43 AM,-0.325,,,,
3348,05/24/23 10:59:43 AM,-0.325,,,,
3349,05/24/23 12:59:43 PM,-0.325,,,,
3350,05/24/23 02:59:43 PM,-0.437,,,,
3351,05/24/23 04:59:43 PM,-0.437,,,,
3352,05/24/23 06:59:43 PM,-0.437,,,,
3353,05/24/23 08:59:43 PM,-0.437,,,,
3354,05/24/23 10:59:43 PM,-0.437,,,,
3355,05/25/23 12:59:43 AM,-0.437,,,,
3356,05/25/23 02:59:43 AM,-0.437,,,,
3357,05/25/23 04:59:43 AM,-0.437,,,,
3358,05/25/23 06:59:43 AM,-0.549,,,,
3359,05/25/23 08:59:43 AM,-0.549,,,,
3360,05/25/23 10:59:43 AM,-0.549,,,,
3361,05/25/23 12:59:43 PM,-0.549,,,,
3362,05/25/23 02:59:43 PM,-0.437,,,,
3363,05/25/23 04:59:43 PM,-0.437,,,,
3364,05/25/23 06:59:43 PM,-0.325,,,,
3365,05/25/23 08:59:43 PM,-0.325,,,,
3366,05/25/23 10:59:43 PM,-0.213,,,,
3367,05/26/23 12:59:43 AM,-0.213,,,,
3368,05/26/23 02:59:43 AM,-0.213,,,,
3369,05/26/23 04:59:43 AM,-0.213,,,,
3370,05/26/23 06:59:43 AM,-0.213,,,,
3371,05/26/23 08:59:43 AM,-0.213,,,,
3372,05/26/23 10:59:43 AM,-0.213,,,,
3373,05/26/23 12:59:43 PM,-0.213,,,,
3374,05/26/23 02:59:43 PM,-0.213,,,,
3375,05/26/23 04:59:43 PM,-0.213,,,,
3376,05/26/23 06:59:43 PM,-0.213,,,,
3377,05/26/23 08:59:43 PM,-0.213,,,,
3378,05/26/23 10:59:43 PM,-0.213,,,,
3379,05/27/23 12:59:43 AM,-0.213,,,,
3380,05/27/23 02:59:43 AM,-0.213,,,,
3381,05/27/23 04:59:43 AM,-0.213,,,,
3382,05/27/23 06:59:43 AM,-0.213,,,,
3383,05/27/23 08:59:43 AM,-0.213,,,,
3384,05/27/23 10:59:43 AM,-0.213,,,,
3385,05/27/23 12:59:43 PM,-0.213,,,,
3386,05/27/23 02:59:43 PM,-0.213,,,,
3387,05/27/23 04:59:43 PM,-0.213,,,,
3388,05/27/23 06:59:43 PM,-0.213,,,,
3389,05/27/23 08:59:43 PM,-0.213,,,,
3390,05/27/23 10:59:43 PM,-0.213,,,,
3391,05/28/23 12:59:43 AM,-0.213,,,,
3392,05/28/23 02:59:43 AM,-0.213,,,,
3393,05/28/23 04:59:43 AM,-0.213,,,,
3394,05/28/23 06:59:43 AM,-0.213,,,,
3395,05/28/23 08:59:43 AM,-0.213,,,,
3396,05/28/23 10:59:43 AM,-0.213,,,,
3397,05/28/23 12:59:43 PM,-0.213,,,,
3398,05/28/23 02:59:43 PM,-0.213,,,,
3399,05/28/23 04:59:43 PM,-0.213,,,,
3400,05/28/23 06:59:43 PM,-0.213,,,,
3401,05/28/23 08:59:43 PM,-0.213,,,,
3402,05/28/23 10:59:43 PM,-0.213,,,,
3403,05/29/23 12:59:43 AM,-0.213,,,,
3404,05/29/23 02:59:43 AM,-0.213,,,,
3405,05/29/23 04:59:43 AM,-0.213,,,,
3406,05/29/23 06:59:43 AM,-0.213,,,,
3407,05/29/23 08:59:43 AM,-0.213,,,,
3408,05/29/23 10:59:43 AM,-0.213,,,,
3409,05/29/23 12:59:43 PM,-0.213,,,,
3410,05/29/23 02:59:43 PM,-0.213,,,,
3411,05/29/23 04:59:43 PM,-0.213,,,,
3412,05/29/23 06:59:43 PM,-0.213,,,,
3413,05/29/23 08:59:43 PM,-0.213,,,,
3414,05/29/23 10:59:43 PM,-0.213,,,,
3415,05/30/23 12:59:43 AM,-0.213,,,,
3416,05/30/23 02:59:43 AM,-0.213,,,,
3417,05/30/23 04:59:43 AM,-0.213,,,,
3418,05/30/23 06:59:43 AM,-0.102,,,,
3419,05/30/23 08:59:43 AM,-0.213,,,,
3420,05/30/23 10:59:43 AM,-0.102,,,,
3421,05/30/23 12:59:43 PM,-0.213,,,,
3422,05/30/23 02:59:43 PM,-0.102,,,,
3423,05/30/23 04:59:43 PM,-0.102,,,,
3424,05/30/23 06:59:43 PM,-0.102,,,,
3425,05/30/23 08:59:43 PM,-0.102,,,,
3426,05/30/23 10:59:43 PM,-0.102,,,,
3427,05/31/23 12:59:43 AM,-0.102,,,,
3428,05/31/23 02:59:43 AM,-0.102,,,,
3429,05/31/23 04:59:43 AM,-0.102,,,,
3430,05/31/23 06:59:43 AM,-0.102,,,,
3431,05/31/23 08:59:43 AM,-0.102,,,,
3432,05/31/23 10:59:43 AM,-0.102,,,,
3433,05/31/23 12:59:43 PM,-0.102,,,,
3434,05/31/23 02:59:43 PM,-0.102,,,,
3435,05/31/23 04:59:43 PM,-0.102,,,,
3436,05/31/23 06:59:43 PM,-0.102,,,,
3437,05/31/23 08:59:43 PM,-0.102,,,,
3438,05/31/23 10:59:43 PM,-0.102,,,,
3439,06/01/23 12:59:43 AM,-0.102,,,,
3440,06/01/23 02:59:43 AM,-0.102,,,,
3441,06/01/23 04:59:43 AM,-0.102,,,,
3442,06/01/23 06:59:43 AM,-0.102,,,,
3443,06/01/23 08:59:43 AM,-0.102,,,,
3444,06/01/23 10:59:43 AM,-0.102,,,,
3445,06/01/23 12:59:43 PM,-0.102,,,,
3446,06/01/23 02:59:43 PM,-0.102,,,,
3447,06/01/23 04:59:43 PM,-0.102,,,,
3448,06/01/23 06:59:43 PM,-0.102,,,,
3449,06/01/23 08:59:43 PM,-0.102,,,,
3450,06/01/23 10:59:43 PM,-0.102,,,,
3451,06/02/23 12:59:43 AM,-0.102,,,,
3452,06/02/23 02:59:43 AM,-0.102,,,,
3453,06/02/23 04:59:43 AM,-0.102,,,,
3454,06/02/23 06:59:43 AM,-0.102,,,,
3455,06/02/23 08:59:43 AM,-0.102,,,,
3456,06/02/23 10:59:43 AM,-0.102,,,,
3457,06/02/23 12:59:43 PM,-0.102,,,,
3458,06/02/23 02:59:43 PM,-0.102,,,,
3459,06/02/23 04:59:43 PM,-0.102,,,,
3460,06/02/23 06:59:43 PM,-0.102,,,,
3461,06/02/23 08:59:43 PM,0.010,,,,
3462,06/02/23 10:59:43 PM,-0.102,,,,
3463,06/03/23 12:59:43 AM,0.010,,,,
3464,06/03/23 02:59:43 AM,-0.102,,,,
3465,06/03/23 04:59:43 AM,0.010,,,,
3466,06/03/23 06:59:43 AM,0.010,,,,
3467,06/03/23 08:59:43 AM,0.010,,,,
3468,06/03/23 10:59:43 AM,0.010,,,,
3469,06/03/23 12:59:43 PM,0.010,,,,
3470,06/03/23 02:59:43 PM,-0.102,,,,
3471,06/03/23 04:59:43 PM,0.010,,,,
3472,06/03/23 06:59:43 PM,-0.102,,,,
3473,06/03/23 08:59:43 PM,0.010,,,,
3474,06/03/23 10:59:43 PM,0.010,,,,
3475,06/04/23 12:59:43 AM,0.010,,,,
3476,06/04/23 02:59:43 AM,0.010,,,,
3477,06/04/23 04:59:43 AM,0.010,,,,
3478,06/04/23 06:59:43 AM,0.010,,,,
3479,06/04/23 08:59:43 AM,0.010,,,,
3480,06/04/23 10:59:43 AM,0.010,,,,
3481,06/04/23 12:59:43 PM,0.010,,,,
3482,06/04/23 02:59:43 PM,0.010,,,,
3483,06/04/23 04:59:43 PM,0.010,,,,
3484,06/04/23 06:59:43 PM,0.010,,,,
3485,06/04/23 08:59:43 PM,0.010,,,,
3486,06/04/23 10:59:43 PM,0.010,,,,
3487,06/05/23 12:59:43 AM,0.010,,,,
3488,06/05/23 02:59:43 AM,0.010,,,,
3489,06/05/23 04:59:43 AM,0.010,,,,
3490,06/05/23 06:59:43 AM,0.010,,,,
3491,06/05/23 08:59:43 AM,0.010,,,,
3492,06/05/23 10:59:43 AM,0.010,,,,
3493,06/05/23 12:59:43 PM,0.010,,,,
3494,06/05/23 02:59:43 PM,0.010,,,,
3495,06/05/23 04:59:43 PM,0.010,,,,
3496,06/05/23 06:59:43 PM,0.010,,,,
3497,06/05/23 08:59:43 PM,0.010,,,,
3498,06/05/23 10:59:43 PM,0.010,,,,
3499,06/06/23 12:59:43 AM,0.010,,,,
3500,06/06/23 02:59:43 AM,0.010,,,,
3501,06/06/23 04:59:43 AM,0.010,,,,
3502,06/06/23 06:59:43 AM,0.010,,,,
3503,06/06/23 08:59:43 AM,0.010,,,,
3504,06/06/23 10:59:43 AM,0.010,,,,
3505,06/06/23 12:59:43 PM,0.010,,,,
3506,06/06/23 02:59:43 PM,0.010,,,,
3507,06/06/23 04:59:43 PM,0.010,,,,
3508,06/06/23 06:59:43 PM,0.010,,,,
3509,06/06/23 08:59:43 PM,0.010,,,,
3510,06/06/23 10:59:43 PM,0.010,,,,
3511,06/07/23 12:59:43 AM,0.010,,,,
3512,06/07/23 02:59:43 AM,0.010,,,,
3513,06/07/23 04:59:43 AM,0.010,,,,
3514,06/07/23 06:59:43 AM,0.010,,,,
3515,06/07/23 08:59:43 AM,0.010,,,,
3516,06/07/23 10:59:43 AM,0.010,,,,
3517,06/07/23 12:59:43 PM,0.010,,,,
3518,06/07/23 02:59:43 PM,0.010,,,,
3519,06/07/23 04:59:43 PM,0.010,,,,
3520,06/07/23 06:59:43 PM,0.010,,,,
3521,06/07/23 08:59:43 PM,0.010,,,,
3522,06/07/23 10:59:43 PM,0.010,,,,
3523,06/08/23 12:59:43 AM,0.010,,,,
3524,06/08/23 02:59:43 AM,0.010,,,,
3525,06/08/23 04:59:43 AM,0.010,,,,
3526,06/08/23 06:59:43 AM,0.010,,,,
3527,06/08/23 08:59:43 AM,0.010,,,,
3528,06/08/23 10:59:43 AM,0.010,,,,
3529,06/08/23 12:59:43 PM,0.010,,,,
3530,06/08/23 02:59:43 PM,0.010,,,,
3531,06/08/23 04:59:43 PM,0.010,,,,
3532,06/08/23 06:59:43 PM,0.010,,,,
3533,06/08/23 08:59:43 PM,0.010,,,,
3534,06/08/23 10:59:43 PM,0.010,,,,
3535,06/09/23 12:59:43 AM,0.010,,,,
3536,06/09/23 02:59:43 AM,0.010,,,,
3537,06/09/23 04:59:43 AM,0.010,,,,
3538,06/09/23 06:59:43 AM,0.010,,,,
3539,06/09/23 08:59:43 AM,0.010,,,,
3540,06/09/23 10:59:43 AM,0.010,,,,
3541,06/09/23 12:59:43 PM,0.010,,,,
3542,06/09/23 02:59:43 PM,0.010,,,,
3543,06/09/23 04:59:43 PM,0.010,,,,
3544,06/09/23 06:59:43 PM,0.010,,,,
3545,06/09/23 08:59:43 PM,0.010,,,,
3546,06/09/23 10:59:43 PM,0.010,,,,
3547,06/10/23 12:59:43 AM,0.010,,,,
3548,06/10/23 02:59:43 AM,0.010,,,,
3549,06/10/23 04:59:43 AM,0.010,,,,
3550,06/10/23 06:59:43 AM,0.010,,,,
3551,06/10/23 08:59:43 AM,0.010,,,,
3552,06/10/23 10:59:43 AM,0.010,,,,
3553,06/10/23 12:59:43 PM,0.010,,,,
3554,06/10/23 02:59:43 PM,0.010,,,,
3555,06/10/23 04:59:43 PM,0.010,,,,
3556,06/10/23 06:59:43 PM,0.010,,,,
3557,06/10/23 08:59:43 PM,0.010,,,,
3558,06/10/23 10:59:43 PM,0.010,,,,
3559,06/11/23 12:59:43 AM,0.010,,,,
3560,06/11/23 02:59:43 AM,0.010,,,,
3561,06/11/23 04:59:43 AM,0.010,,,,
3562,06/11/23 06:59:43 AM,0.010,,,,
3563,06/11/23 08:59:43 AM,0.010,,,,
3564,06/11/23 10:59:43 AM,0.010,,,,
3565,06/11/23 12:59:43 PM,0.010,,,,
3566,06/11/23 02:59:43 PM,0.010,,,,
3567,06/11/23 04:59:43 PM,0.010,,,,
3568,06/11/23 06:59:43 PM,0.010,,,,
3569,06/11/23 08:59:43 PM,0.010,,,,
3570,06/11/23 10:59:43 PM,0.010,,,,
3571,06/12/23 12:59:43 AM,0.010,,,,
3572,06/12/23 02:59:43 AM,0.010,,,,
3573,06/12/23 04:59:43 AM,0.010,,,,
3574,06/12/23 06:59:43 AM,0.010,,,,
3575,06/12/23 08:59:43 AM,0.010,,,,
3576,06/12/23 10:59:43 AM,0.010,,,,
3577,06/12/23 12:59:43 PM,0.010,,,,
3578,06/12/23 02:59:43 PM,0.010,,,,
3579,06/12/23 04:59:43 PM,0.010,,,,
3580,06/12/23 06:59:43 PM,0.010,,,,
3581,06/12/23 08:59:43 PM,0.010,,,,
3582,06/12/23 10:59:43 PM,0.010,,,,
3583,06/13/23 12:59:43 AM,0.010,,,,
3584,06/13/23 02:59:43 AM,0.010,,,,
3585,06/13/23 04:59:43 AM,0.010,,,,
3586,06/13/23 06:59:43 AM,0.010,,,,
3587,06/13/23 08:59:43 AM,0.010,,,,
3588,06/13/23 10:59:43 AM,0.010,,,,
3589,06/13/23 12:59:43 PM,0.010,,,,
3590,06/13/23 02:59:43 PM,0.010,,,,
3591,06/13/23 04:59:43 PM,0.010,,,,
3592,06/13/23 06:59:43 PM,0.010,,,,
3593,06/13/23 08:59:43 PM,0.010,,,,
3594,06/13/23 10:59:43 PM,0.010,,,,
3595,06/14/23 12:59:43 AM,0.010,,,,
3596,06/14/23 02:59:43 AM,0.010,,,,
3597,06/14/23 04:59:43 AM,0.010,,,,
3598,06/14/23 06:59:43 AM,0.010,,,,
3599,06/14/23 08:59:43 AM,0.010,,,,
3600,06/14/23 10:59:43 AM,0.010,,,,
3601,06/14/23 12:59:43 PM,0.010,,,,
3602,06/14/23 02:59:43 PM,0.010,,,,
3603,06/14/23 04:59:43 PM,0.010,,,,
3604,06/14/23 06:59:43 PM,0.010,,,,
3605,06/14/23 08:59:43 PM,0.010,,,,
3606,06/14/23 10:59:43 PM,0.010,,,,
3607,06/15/23 12:59:43 AM,0.010,,,,
3608,06/15/23 02:59:43 AM,0.010,,,,
3609,06/15/23 04:59:43 AM,0.010,,,,
3610,06/15/23 06:59:43 AM,0.010,,,,
3611,06/15/23 08:59:43 AM,0.010,,,,
3612,06/15/23 10:59:43 AM,0.010,,,,
3613,06/15/23 12:59:43 PM,0.010,,,,
3614,06/15/23 02:59:43 PM,0.010,,,,
3615,06/15/23 04:59:43 PM,0.010,,,,
3616,06/15/23 06:59:43 PM,0.010,,,,
3617,06/15/23 08:59:43 PM,0.010,,,,
3618,06/15/23 10:59:43 PM,0.010,,,,
3619,06/16/23 12:59:43 AM,0.010,,,,
3620,06/16/23 02:59:43 AM,0.010,,,,
3621,06/16/23 04:59:43 AM,0.010,,,,
3622,06/16/23 06:59:43 AM,0.010,,,,
3623,06/16/23 08:59:43 AM,0.010,,,,
3624,06/16/23 10:59:43 AM,0.010,,,,
3625,06/16/23 12:59:43 PM,0.010,,,,
3626,06/16/23 02:59:43 PM,0.010,,,,
3627,06/16/23 04:59:43 PM,0.010,,,,
3628,06/16/23 06:59:43 PM,0.010,,,,
3629,06/16/23 08:59:43 PM,0.010,,,,
3630,06/16/23 10:59:43 PM,0.010,,,,
3631,06/17/23 12:59:43 AM,0.010,,,,
3632,06/17/23 02:59:43 AM,0.010,,,,
3633,06/17/23 04:59:43 AM,0.010,,,,
3634,06/17/23 06:59:43 AM,0.010,,,,
3635,06/17/23 08:59:43 AM,0.010,,,,
3636,06/17/23 10:59:43 AM,0.010,,,,
3637,06/17/23 12:59:43 PM,0.010,,,,
3638,06/17/23 02:59:43 PM,0.010,,,,
3639,06/17/23 04:59:43 PM,0.010,,,,
3640,06/17/23 06:59:43 PM,0.010,,,,
3641,06/17/23 08:59:43 PM,0.010,,,,
3642,06/17/23 10:59:43 PM,0.010,,,,
3643,06/18/23 12:59:43 AM,0.010,,,,
3644,06/18/23 02:59:43 AM,0.010,,,,
3645,06/18/23 04:59:43 AM,0.010,,,,
3646,06/18/23 06:59:43 AM,0.010,,,,
3647,06/18/23 08:59:43 AM,0.010,,,,
3648,06/18/23 10:59:43 AM,0.010,,,,
3649,06/18/23 12:59:43 PM,0.010,,,,
3650,06/18/23 02:59:43 PM,0.010,,,,
3651,06/18/23 04:59:43 PM,0.010,,,,
3652,06/18/23 06:59:43 PM,0.010,,,,
3653,06/18/23 08:59:43 PM,0.010,,,,
3654,06/18/23 10:59:43 PM,0.010,,,,
3655,06/19/23 12:59:43 AM,0.010,,,,
3656,06/19/23 02:59:43 AM,0.010,,,,
3657,06/19/23 04:59:43 AM,0.010,,,,
3658,06/19/23 06:59:43 AM,0.010,,,,
3659,06/19/23 08:59:43 AM,0.010,,,,
3660,06/19/23 10:59:43 AM,0.010,,,,
3661,06/19/23 12:59:43 PM,0.010,,,,
3662,06/19/23 02:59:43 PM,0.010,,,,
3663,06/19/23 04:59:43 PM,0.010,,,,
3664,06/19/23 06:59:43 PM,0.010,,,,
3665,06/19/23 08:59:43 PM,0.010,,,,
3666,06/19/23 10:59:43 PM,0.010,,,,
3667,06/20/23 12:59:43 AM,0.010,,,,
3668,06/20/23 02:59:43 AM,0.010,,,,
3669,06/20/23 04:59:43 AM,0.010,,,,
3670,06/20/23 06:59:43 AM,0.010,,,,
3671,06/20/23 08:59:43 AM,0.010,,,,
3672,06/20/23 10:59:43 AM,0.010,,,,
3673,06/20/23 12:59:43 PM,0.010,,,,
3674,06/20/23 02:59:43 PM,0.010,,,,
3675,06/20/23 04:59:43 PM,0.010,,,,
3676,06/20/23 06:59:43 PM,0.010,,,,
3677,06/20/23 08:59:43 PM,0.010,,,,
3678,06/20/23 10:59:43 PM,0.010,,,,
3679,06/21/23 12:59:43 AM,0.010,,,,
3680,06/21/23 02:59:43 AM,0.010,,,,
3681,06/21/23 04:59:43 AM,0.010,,,,
3682,06/21/23 06:59:43 AM,0.010,,,,
3683,06/21/23 08:59:43 AM,0.010,,,,
3684,06/21/23 10:59:43 AM,0.010,,,,
3685,06/21/23 12:59:43 PM,0.010,,,,
3686,06/21/23 02:59:43 PM,0.010,,,,
3687,06/21/23 04:59:43 PM,0.010,,,,
3688,06/21/23 06:59:43 PM,0.010,,,,
3689,06/21/23 08:59:43 PM,0.010,,,,
3690,06/21/23 10:59:43 PM,0.010,,,,
3691,06/22/23 12:59:43 AM,0.010,,,,
3692,06/22/23 02:59:43 AM,0.010,,,,
3693,06/22/23 04:59:43 AM,0.010,,,,
3694,06/22/23 06:59:43 AM,0.010,,,,
3695,06/22/23 08:59:43 AM,0.010,,,,
3696,06/22/23 10:59:43 AM,0.010,,,,
3697,06/22/23 12:59:43 PM,0.010,,,,
3698,06/22/23 02:59:43 PM,0.010,,,,
3699,06/22/23 04:59:43 PM,0.010,,,,
3700,06/22/23 06:59:43 PM,0.010,,,,
3701,06/22/23 08:59:43 PM,0.010,,,,
3702,06/22/23 10:59:43 PM,0.010,,,,
3703,06/23/23 12:59:43 AM,0.010,,,,
3704,06/23/23 02:59:43 AM,0.010,,,,
3705,06/23/23 04:59:43 AM,0.010,,,,
3706,06/23/23 06:59:43 AM,0.010,,,,
3707,06/23/23 08:59:43 AM,0.010,,,,
3708,06/23/23 10:59:43 AM,0.010,,,,
3709,06/23/23 12:59:43 PM,0.010,,,,
3710,06/23/23 02:59:43 PM,0.010,,,,
3711,06/23/23 04:59:43 PM,0.010,,,,
3712,06/23/23 06:59:43 PM,0.010,,,,
3713,06/23/23 08:59:43 PM,0.010,,,,
3714,06/23/23 10:59:43 PM,0.010,,,,
3715,06/24/23 12:59:43 AM,0.010,,,,
3716,06/24/23 02:59:43 AM,0.010,,,,
3717,06/24/23 04:59:43 AM,0.010,,,,
3718,06/24/23 06:59:43 AM,0.010,,,,
3719,06/24/23 08:59:43 AM,0.010,,,,
3720,06/24/23 10:59:43 AM,0.010,,,,
3721,06/24/23 12:59:43 PM,0.010,,,,
3722,06/24/23 02:59:43 PM,0.010,,,,
3723,06/24/23 04:59:43 PM,0.010,,,,
3724,06/24/23 06:59:43 PM,0.010,,,,
3725,06/24/23 08:59:43 PM,0.010,,,,
3726,06/24/23 10:59:43 PM,0.010,,,,
3727,06/25/23 12:59:43 AM,0.010,,,,
3728,06/25/23 02:59:43 AM,0.010,,,,
3729,06/25/23 04:59:43 AM,0.010,,,,
3730,06/25/23 06:59:43 AM,0.010,,,,
3731,06/25/23 08:59:43 AM,0.010,,,,
3732,06/25/23 10:59:43 AM,0.010,,,,
3733,06/25/23 12:59:43 PM,0.010,,,,
3734,06/25/23 02:59:43 PM,0.010,,,,
3735,06/25/23 04:59:43 PM,0.010,,,,
3736,06/25/23 06:59:43 PM,0.010,,,,
3737,06/25/23 08:59:43 PM,0.010,,,,
3738,06/25/23 10:59:43 PM,0.010,,,,
3739,06/26/23 12:59:43 AM,0.010,,,,
3740,06/26/23 02:59:43 AM,0.010,,,,
3741,06/26/23 04:59:43 AM,0.010,,,,
3742,06/26/23 06:59:43 AM,0.010,,,,
3743,06/26/23 08:59:43 AM,0.010,,,,
3744,06/26/23 10:59:43 AM,0.010,,,,
3745,06/26/23 12:59:43 PM,0.010,,,,
3746,06/26/23 02:59:43 PM,0.010,,,,
3747,06/26/23 04:59:43 PM,0.010,,,,
3748,06/26/23 06:59:43 PM,0.010,,,,
3749,06/26/23 08:59:43 PM,0.010,,,,
3750,06/26/23 10:59:43 PM,0.010,,,,
3751,06/27/23 12:59:43 AM,0.010,,,,
3752,06/27/23 02:59:43 AM,0.010,,,,
3753,06/27/23 04:59:43 AM,0.010,,,,
3754,06/27/23 06:59:43 AM,0.010,,,,
3755,06/27/23 08:59:43 AM,0.010,,,,
3756,06/27/23 10:59:43 AM,0.010,,,,
3757,06/27/23 12:59:43 PM,0.010,,,,
3758,06/27/23 02:59:43 PM,0.010,,,,
3759,06/27/23 04:59:43 PM,0.010,,,,
3760,06/27/23 06:59:43 PM,0.010,,,,
3761,06/27/23 08:59:43 PM,0.010,,,,
3762,06/27/23 10:59:43 PM,0.010,,,,
3763,06/28/23 12:59:43 AM,0.010,,,,
3764,06/28/23 02:59:43 AM,0.010,,,,
3765,06/28/23 04:59:43 AM,0.010,,,,
3766,06/28/23 06:59:43 AM,0.010,,,,
3767,06/28/23 08:59:43 AM,0.010,,,,
3768,06/28/23 10:59:43 AM,0.010,,,,
3769,06/28/23 12:59:43 PM,0.010,,,,
3770,06/28/23 02:59:43 PM,0.010,,,,
3771,06/28/23 04:59:43 PM,0.010,,,,
3772,06/28/23 06:59:43 PM,0.010,,,,
3773,06/28/23 08:59:43 PM,0.010,,,,
3774,06/28/23 10:59:43 PM,0.010,,,,
3775,06/29/23 12:59:43 AM,0.010,,,,
3776,06/29/23 02:59:43 AM,0.010,,,,
3777,06/29/23 04:59:43 AM,0.010,,,,
3778,06/29/23 06:59:43 AM,0.010,,,,
3779,06/29/23 08:59:43 AM,0.010,,,,
3780,06/29/23 10:59:43 AM,0.010,,,,
3781,06/29/23 12:59:43 PM,0.010,,,,
3782,06/29/23 02:59:43 PM,0.010,,,,
3783,06/29/23 04:59:43 PM,0.010,,,,
3784,06/29/23 06:59:43 PM,0.010,,,,
3785,06/29/23 08:59:43 PM,0.010,,,,
3786,06/29/23 10:59:43 PM,0.010,,,,
3787,06/30/23 12:59:43 AM,0.010,,,,
3788,06/30/23 02:59:43 AM,0.010,,,,
3789,06/30/23 04:59:43 AM,0.010,,,,
3790,06/30/23 06:59:43 AM,0.010,,,,
3791,06/30/23 08:59:43 AM,0.010,,,,
3792,06/30/23 10:59:43 AM,0.010,,,,
3793,06/30/23 12:59:43 PM,0.010,,,,
3794,06/30/23 02:59:43 PM,0.010,,,,
3795,06/30/23 04:59:43 PM,0.010,,,,
3796,06/30/23 06:59:43 PM,0.010,,,,
3797,06/30/23 08:59:43 PM,0.010,,,,
3798,06/30/23 10:59:43 PM,0.010,,,,
3799,07/01/23 12:59:43 AM,0.010,,,,
3800,07/01/23 02:59:43 AM,0.010,,,,
3801,07/01/23 04:59:43 AM,0.010,,,,
3802,07/01/23 06:59:43 AM,0.010,,,,
3803,07/01/23 08:59:43 AM,0.010,,,,
3804,07/01/23 10:59:43 AM,0.010,,,,
3805,07/01/23 12:59:43 PM,0.010,,,,
3806,07/01/23 02:59:43 PM,0.010,,,,
3807,07/01/23 04:59:43 PM,0.010,,,,
3808,07/01/23 06:59:43 PM,0.010,,,,
3809,07/01/23 08:59:43 PM,0.010,,,,
3810,07/01/23 10:59:43 PM,0.010,,,,
3811,07/02/23 12:59:43 AM,0.010,,,,
3812,07/02/23 02:59:43 AM,0.010,,,,
3813,07/02/23 04:59:43 AM,0.010,,,,
3814,07/02/23 06:59:43 AM,0.010,,,,
3815,07/02/23 08:59:43 AM,0.010,,,,
3816,07/02/23 10:59:43 AM,0.010,,Logged,,
3817,07/02/23 12:59:43 PM,0.010,,,,
3818,07/02/23 02:59:43 PM,0.010,,,,
3819,07/02/23 04:59:43 PM,0.010,,,,
3820,07/02/23 06:59:43 PM,0.010,,,,
3821,07/02/23 08:59:43 PM,0.010,,,,
3822,07/02/23 10:59:43 PM,0.010,,,,
3823,07/03/23 12:59:43 AM,0.010,,,,
3824,07/03/23 02:59:43 AM,0.010,,,,
3825,07/03/23 04:59:43 AM,0.010,,,,
3826,07/03/23 06:59:43 AM,0.010,,,,
3827,07/03/23 08:59:43 AM,0.010,,,,
3828,07/03/23 10:59:43 AM,0.010,,,,
3829,07/03/23 12:59:43 PM,0.010,,,,
