date,site,SouthLower,SouthUpper,NorthUpper,NorthLower,TopUpper,TopLower,snotel_swe,snotel_snow_depth,snotel_tmean
2024-01-30,guanella,-5.815944444444445,-5.436,-9.798083333333333,-8.2283333333333335,-6.1434444444444445,-4.3779740997239855,167.6,690,-4.4
2024-01-31,guanella,-6.056166666666667,-3.9131666666666667,-9.455083333333334,-8.425666666666666,-5.321888888888889,-3.6425720519454785,167.6,660,-2.7
2024-02-01,guanella,-6.298111111111111,-4.031333333333333,-8.29225,-8.187333333333333,-5.2218333333333335,-3.5479328748539842,167.6,660,-4.2
2024-02-02,guanella,-5.943611111111111,-5.240666666666667,-9.034833333333333,-7.8966666666666665,-5.877111111111111,-3.9601699471087954,167.6,640,-5
2024-02-03,guanella,-4.948722222222222,-5.745833333333334,-7.941000000000001,-6.078833333333334,-5.7971111111111115,-4.423081446532649,180.3,810,-8.4
2024-02-04,guanella,-5.2572777777777775,-5.745,-11.124583333333334,-8.858333333333333,-8.521777777777778,-6.462400899629927,182.9,810,-9.6
2024-02-05,guanella,-5.287444444444445,-5.849166666666667,-10.887333333333334,-8.610333333333333,-7.494,-5.667664453603891,182.9,810,-3.4
2024-02-06,guanella,-5.098055555555556,-5.6825,-9.065666666666667,-7.135,-5.872333333333334,-4.265077035038928,182.9,760,-2.8
2024-02-07,guanella,-4.799444444444444,-5.5166666666666675,-8.2485,-5.859666666666667,-6.774166666666667,-4.928072985988308,185.4,760,-6.7
2024-02-08,guanella,-5.477777777777778,-5.766,-8.3475,-8.079,-8.4665,-6.188282771097818,188,760,-11
2024-02-09,guanella,-6.721222222222222,-6.501166666666666,-8.960333333333333,-10.502333333333333,-10.550722222222221,-7.744636840071678,188,760,-12.1
2024-02-10,guanella,-6.6915555555555555,-6.7115,-9.684833333333334,-9.3025,-9.849888888888888,-7.19760038682756,190.5,760,-13.3
2024-02-11,guanella,-6.058166666666667,-6.6899999999999995,-9.696250000000001,-8.408166666666666,-8.892222222222221,-6.6161714544445545,195.6,810,-12.9
2024-02-12,guanella,-5.926444444444445,-6.647833333333333,-9.9025,-8.574833333333334,-9.797944444444445,-7.378529179859868,198.1,840,-7.8
2024-02-13,guanella,-6.133555555555556,-7.0895,-9.856499999999999,-8.918166666666666,-9.966777777777777,-7.3931403793830555,198.1,810,-8.6
