date,site,SouthEast,SouthWest,NorthEast,NorthWest,TopEast,TopWest,snotel_swe,snotel_snow_depth,snotel_tmean
2023-06-28,jones,12.544916666666666,12.666166666666667,10.891583333333333,14.95975,12.190516638452992,12.042486753436707,0,0,11.7
2023-06-29,jones,12.682916666666667,13.425166666666666,12.886833333333334,16.03325,12.19265959667797,12.044708598432452,0,0,9
2023-06-30,jones,6.4831666666666665,7.66725,8.232,7.4351666666666665,11.06826419964225,10.971021128803658,0,0,4.1
2023-07-01,jones,7.30575,8.091333333333333,7.5475,8.817416666666666,9.502686018939908,9.475948860718505,0,0,7
2023-07-02,jones,10.975999999999999,11.14225,9.678666666666667,10.985583333333334,9.943623524549697,9.897079351920171,0,0,10.4
2023-07-03,jones,12.756333333333334,13.049249999999999,10.988083333333334,13.503083333333334,11.460951297879639,11.346129330466157,0,0,11.2
2023-07-04,jones,10.875916666666667,11.640666666666666,11.233833333333333,12.688666666666666,12.194418501746147,12.046532252472035,0,0,9.8
2023-07-05,jones,9.505583333333334,10.531416666666667,10.65575,11.7495,11.70343941155269,11.577522357543488,0,0,8.6
2023-07-06,jones,10.816666666666666,11.4315,10.586,12.720833333333333,11.11395532348969,11.01438992224273,0,0,9
2023-07-07,jones,12.168,12.88525,12.360333333333333,10.552079040488163,11.013413870352041,10.918155960427997,0,0,8.5
2023-07-08,jones,12.348166666666668,13.068333333333333,12.63425,10.816252127872215,11.450769021539198,11.335572223254177,0,0,9.5
2023-07-09,jones,13.166583333333334,13.456833333333334,12.082833333333333,11.24726628155437,11.74066520545736,11.612114194553316,0,0,11.4
2023-07-10,jones,14.662416666666665,14.528916666666667,12.629416666666668,12.081461145160485,11.834148452706618,11.701030123170243,0,0,13.4
2023-07-11,jones,15.454166666666667,15.673083333333334,13.856583333333333,13.112223289081467,12.955067998276578,12.771113787976718,0,0,13.9
2023-07-12,jones,15.073916666666666,15.42725,14.334416666666668,13.011005428498063,13.341080943782465,13.139302147397744,0,0,13.1
2023-07-13,jones,13.75825,13.585749999999999,13.049416666666666,11.832067860435952,13.285911105621821,13.086105708362469,0,0,13.3
2023-07-14,jones,13.94575,14.163833333333333,13.066833333333333,12.051941635996936,12.98537436139282,12.798531475490153,0,0,11.9
