1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 4D000000602F7021
Is Mission Active?  false
Mission Start:  Sun Jul 24 20:19:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2433
Total Samples:  2433
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
10/7/22 1:04:00 AM,C,1.5
10/7/22 5:19:00 AM,C,0.5
10/7/22 9:34:00 AM,C,4
10/7/22 1:49:00 PM,C,14.5
10/7/22 6:04:00 PM,C,8
10/7/22 10:19:00 PM,C,2
10/8/22 2:34:00 AM,C,0
10/8/22 6:49:00 AM,C,-0.5
10/8/22 11:04:00 AM,C,7
10/8/22 3:19:00 PM,C,12.5
10/8/22 7:34:00 PM,C,4.5
10/8/22 11:49:00 PM,C,0.5
10/9/22 4:04:00 AM,C,0
10/9/22 8:19:00 AM,C,-0.5
10/9/22 12:34:00 PM,C,12.5
10/9/22 4:49:00 PM,C,16
10/9/22 9:04:00 PM,C,3.5
10/10/22 1:19:00 AM,C,0
10/10/22 5:34:00 AM,C,0
10/10/22 9:49:00 AM,C,3.5
10/10/22 2:04:00 PM,C,14.5
10/10/22 6:19:00 PM,C,8.5
10/10/22 10:34:00 PM,C,3.5
10/11/22 2:49:00 AM,C,2
10/11/22 7:04:00 AM,C,1
10/11/22 11:19:00 AM,C,4.5
10/11/22 3:34:00 PM,C,10.5
10/11/22 7:49:00 PM,C,3.5
10/12/22 12:04:00 AM,C,1.5
10/12/22 4:19:00 AM,C,0
10/12/22 8:34:00 AM,C,0
10/12/22 12:49:00 PM,C,8.5
10/12/22 5:04:00 PM,C,9
10/12/22 9:19:00 PM,C,3
10/13/22 1:34:00 AM,C,2
10/13/22 5:49:00 AM,C,0
10/13/22 10:04:00 AM,C,5
10/13/22 2:19:00 PM,C,12
10/13/22 6:34:00 PM,C,5
10/13/22 10:49:00 PM,C,2
10/14/22 3:04:00 AM,C,0.5
10/14/22 7:19:00 AM,C,0
10/14/22 11:34:00 AM,C,5
10/14/22 3:49:00 PM,C,11
10/14/22 8:04:00 PM,C,2.5
10/15/22 12:19:00 AM,C,-1
10/15/22 4:34:00 AM,C,-0.5
10/15/22 8:49:00 AM,C,0.5
10/15/22 1:04:00 PM,C,16
10/15/22 5:19:00 PM,C,7.5
10/15/22 9:34:00 PM,C,3.5
10/16/22 1:49:00 AM,C,2
10/16/22 6:04:00 AM,C,1
10/16/22 10:19:00 AM,C,2.5
10/16/22 2:34:00 PM,C,18.5
10/16/22 6:49:00 PM,C,5.5
10/16/22 11:04:00 PM,C,2
10/17/22 3:19:00 AM,C,-1
10/17/22 7:34:00 AM,C,-3
10/17/22 11:49:00 AM,C,12.5
10/17/22 4:04:00 PM,C,18.5
10/17/22 8:19:00 PM,C,1.5
10/18/22 12:34:00 AM,C,-1
10/18/22 4:49:00 AM,C,-3.5
10/18/22 9:04:00 AM,C,-0.5
10/18/22 1:19:00 PM,C,18.5
10/18/22 5:34:00 PM,C,13
10/18/22 9:49:00 PM,C,2
10/19/22 2:04:00 AM,C,0.5
10/19/22 6:19:00 AM,C,-1
10/19/22 10:34:00 AM,C,8
10/19/22 2:49:00 PM,C,14
10/19/22 7:04:00 PM,C,5
