"Plot Title: 20365576"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365576, SEN S/N: 20365576)","Coupler Detached (LGR S/N: 20365576)","Coupler Attached (LGR S/N: 20365576)","Host Connected (LGR S/N: 20365576)","Stopped (LGR S/N: 20365576)","End Of File (LGR S/N: 20365576)"
161,09/28/23 12:28:47 AM,4.207,,,,,
162,09/28/23 04:28:47 AM,3.367,,,,,
163,09/28/23 08:28:47 AM,2.837,,,,,
164,09/28/23 12:28:47 PM,9.669,,,,,
165,09/28/23 04:28:47 PM,11.334,,,,,
166,09/28/23 08:28:47 PM,6.978,,,,,
167,09/29/23 12:28:47 AM,4.623,,,,,
168,09/29/23 04:28:47 AM,3.261,,,,,
169,09/29/23 08:28:47 AM,2.837,,,,,
170,09/29/23 12:28:47 PM,8.182,,,,,
171,09/29/23 04:28:47 PM,11.722,,,,,
172,09/29/23 08:28:47 PM,6.674,,,,,
173,09/30/23 12:28:47 AM,4.102,,,,,
174,09/30/23 04:28:47 AM,3.049,,,,,
175,09/30/23 08:28:47 AM,2.195,,,,,
176,09/30/23 12:28:47 PM,8.879,,,,,
177,09/30/23 04:28:47 PM,9.275,,,,,
178,09/30/23 08:28:47 PM,5.037,,,,,
179,10/01/23 12:28:47 AM,3.683,,,,,
180,10/01/23 04:28:47 AM,2.730,,,,,
181,10/01/23 08:28:47 AM,2.624,,,,,
182,10/01/23 12:28:47 PM,8.382,,,,,
183,10/01/23 04:28:47 PM,10.944,,,,,
184,10/01/23 08:28:47 PM,5.860,,,,,
185,10/02/23 12:28:47 AM,3.998,,,,,
186,10/02/23 04:28:47 AM,2.943,,,,,
187,10/02/23 08:28:47 AM,3.049,,,,,
188,10/02/23 12:28:47 PM,8.481,,,,,
189,10/02/23 04:28:47 PM,6.978,,,,,
190,10/02/23 08:28:47 PM,4.207,,,,,
191,10/03/23 12:28:47 AM,3.049,,,,,
192,10/03/23 04:28:47 AM,2.088,,,,,
193,10/03/23 08:28:47 AM,1.764,,,,,
194,10/03/23 12:28:47 PM,2.517,,,,,
195,10/03/23 04:28:47 PM,3.683,,,,,
196,10/03/23 08:28:47 PM,1.872,,,,,
197,10/04/23 12:28:47 AM,0.784,,,,,
198,10/04/23 04:28:47 AM,-0.325,,,,,
199,10/04/23 08:28:47 AM,-0.213,,,,,
200,10/04/23 12:28:47 PM,2.943,,,,,
201,10/04/23 04:28:47 PM,3.788,,,,,
202,10/04/23 08:28:47 PM,1.330,,,,,
203,10/05/23 12:28:47 AM,0.563,,,,,
204,10/05/23 04:28:47 AM,0.232,,,,,
205,10/05/23 08:28:47 AM,0.121,,,,,
206,10/05/23 12:28:47 PM,4.207,,,,,
207,10/05/23 04:28:47 PM,5.347,,,,,
208,10/05/23 08:28:47 PM,1.656,,,,,
209,10/06/23 12:28:47 AM,0.674,,,,,
210,10/06/23 04:28:47 AM,0.121,,,,,
211,10/06/23 08:28:47 AM,0.232,,,,,
212,10/06/23 12:28:47 PM,4.519,,,,,
213,10/06/23 04:28:47 PM,5.860,,,,,
214,10/06/23 08:28:47 PM,1.764,,,,,
215,10/07/23 12:28:47 AM,0.563,,,,,
216,10/07/23 04:28:47 AM,-0.102,,,,,
217,10/07/23 08:28:47 AM,0.010,,,,,
218,10/07/23 12:28:47 PM,4.623,,,,,
219,10/07/23 04:28:47 PM,5.757,,,,,
220,10/07/23 08:28:47 PM,1.872,,,,,
221,10/08/23 12:28:47 AM,0.232,,,,,
222,10/08/23 04:28:47 AM,-0.325,,,,,
223,10/08/23 08:28:47 AM,-0.437,,,,,
224,10/08/23 12:28:47 PM,5.141,,,,,
225,10/08/23 04:28:47 PM,6.268,,,,,
226,10/08/23 08:28:47 PM,1.980,,,,,
227,10/09/23 12:28:47 AM,0.674,,,,,
228,10/09/23 04:28:47 AM,-0.325,,,,,
229,10/09/23 08:28:47 AM,-0.549,,,,,
230,10/09/23 12:28:47 PM,4.623,,,,,
231,10/09/23 04:28:47 PM,6.370,,,,,
232,10/09/23 08:28:47 PM,1.656,,,,,
233,10/10/23 12:28:47 AM,0.232,,,,,
234,10/10/23 04:28:47 AM,-0.437,,,,,
235,10/10/23 08:28:47 AM,-0.437,,,,,
236,10/10/23 12:28:47 PM,3.578,,,,,
237,10/10/23 04:28:47 PM,6.166,,,,,
238,10/10/23 08:28:47 PM,2.517,,,,,
239,10/11/23 12:28:47 AM,0.893,,,,,
240,10/11/23 04:28:47 AM,0.453,,,,,
241,10/11/23 08:28:47 AM,0.121,,,,,
242,10/11/23 12:28:47 PM,4.415,,,,,
243,10/11/23 04:28:47 PM,2.837,,,,,
244,10/11/23 08:28:47 PM,2.088,,,,,
245,10/12/23 12:28:47 AM,1.548,,,,,
246,10/12/23 04:28:47 AM,1.003,,,,,
247,10/12/23 08:28:47 AM,0.453,,,,,
248,10/12/23 12:28:47 PM,0.893,,,,,
249,10/12/23 04:28:47 PM,1.003,,,,,
250,10/12/23 08:28:47 PM,0.121,,,,,
251,10/13/23 12:28:47 AM,0.010,,,,,
252,10/13/23 04:28:47 AM,0.232,,,,,
253,10/13/23 08:28:47 AM,0.121,,,,,
254,10/13/23 12:28:47 PM,0.343,,,,,
255,10/13/23 04:28:47 PM,0.563,,,,,
256,10/13/23 08:28:47 PM,0.232,,,,,
257,10/14/23 12:28:47 AM,-0.102,,,,,
258,10/14/23 04:28:47 AM,-0.325,,,,,
259,10/14/23 08:28:47 AM,-0.437,,,,,
260,10/14/23 12:28:47 PM,-0.102,,,,,
261,10/14/23 04:28:47 PM,0.343,,,,,
262,10/14/23 08:28:47 PM,0.010,,,,,
263,10/15/23 12:28:47 AM,-0.325,,,,,
264,10/15/23 04:28:47 AM,-0.437,,,,,
265,10/15/23 08:28:47 AM,-0.549,,,,,
266,10/15/23 12:28:47 PM,0.121,,,,,
267,10/15/23 04:28:47 PM,0.232,,,,,
268,10/15/23 08:28:47 PM,0.121,,,,,
269,10/16/23 12:28:47 AM,-0.213,,,,,
270,10/16/23 04:28:47 AM,-0.325,,,,,
271,10/16/23 08:28:47 AM,-0.437,,,,,
272,10/16/23 12:28:47 PM,0.121,,,,,
273,10/16/23 04:28:47 PM,0.232,,,,,
274,10/16/23 08:28:47 PM,0.232,,,,,
275,10/17/23 12:28:47 AM,0.121,,,,,
276,10/17/23 04:28:47 AM,0.010,,,,,
277,10/17/23 08:28:47 AM,-0.213,,,,,
278,10/17/23 12:28:47 PM,0.232,,,,,
279,10/17/23 04:28:47 PM,1.221,,,,,
280,10/17/23 08:28:47 PM,0.343,,,,,
281,10/18/23 12:28:47 AM,0.121,,,,,
282,10/18/23 04:28:47 AM,-0.437,,,,,
283,10/18/23 08:28:47 AM,-0.662,,,,,
284,10/18/23 12:28:47 PM,0.784,,,,,
285,10/18/23 04:28:47 PM,1.330,,,,,
286,10/18/23 08:28:47 PM,0.121,,,,,
287,10/19/23 12:28:47 AM,-0.102,,,,,
288,10/19/23 04:28:47 AM,-0.437,,,,,
289,10/19/23 08:28:47 AM,-0.549,,,,,
290,10/19/23 12:28:47 PM,1.003,,,,,
291,10/19/23 04:28:47 PM,1.656,,,,,
