"Plot Title: 20365583"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365583, SEN S/N: 20365583)","Coupler Detached (LGR S/N: 20365583)","Bad Battery (LGR S/N: 20365583)","Good Battery (LGR S/N: 20365583)","Coupler Attached (LGR S/N: 20365583)","Host Connected (LGR S/N: 20365583)","Stopped (LGR S/N: 20365583)","End Of File (LGR S/N: 20365583)"
934,12/04/22 12:21:41 PM,-1.914,,,,,,,
935,12/04/22 02:21:41 PM,-1.799,,,,,,,
936,12/04/22 04:21:41 PM,-2.377,,,,,,,
937,12/04/22 06:21:41 PM,-3.197,,,,,,,
938,12/04/22 08:21:41 PM,-3.434,,,,,,,
939,12/04/22 10:21:41 PM,-3.316,,,,,,,
940,12/05/22 12:21:41 AM,-3.434,,,,,,,
941,12/05/22 02:21:41 AM,-3.792,,,,,,,
942,12/05/22 04:21:41 AM,-4.152,,,,,,,
943,12/05/22 06:21:41 AM,-4.152,,,,,,,
944,12/05/22 08:21:41 AM,-4.031,,,,,,,
945,12/05/22 10:21:41 AM,-3.911,,,,,,,
946,12/05/22 12:21:41 PM,-3.434,,,,,,,
947,12/05/22 02:21:41 PM,-3.316,,,,,,,
948,12/05/22 04:21:41 PM,-3.672,,,,,,,
949,12/05/22 06:21:41 PM,-4.393,,,,,,,
950,12/05/22 08:21:41 PM,-4.393,,,,,,,
951,12/05/22 10:21:41 PM,-4.514,,,,,,,
952,12/06/22 12:21:41 AM,-4.514,,,,,,,
953,12/06/22 02:21:41 AM,-4.636,,,,,,,
954,12/06/22 04:21:41 AM,-4.636,,,,,,,
955,12/06/22 06:21:41 AM,-4.636,,,,,,,
956,12/06/22 08:21:41 AM,-4.514,,,,,,,
957,12/06/22 10:21:41 AM,-4.393,,,,,,,
958,12/06/22 12:21:41 PM,-4.272,,,,,,,
959,12/06/22 02:21:41 PM,-4.152,,,,,,,
960,12/06/22 04:21:41 PM,-4.031,,,,,,,
961,12/06/22 06:21:41 PM,-3.792,,,,,,,
962,12/06/22 08:21:41 PM,-4.636,,,,,,,
963,12/06/22 10:21:41 PM,-5.745,,,,,,,
964,12/07/22 12:21:41 AM,-6.499,,,,,,,
965,12/07/22 02:21:41 AM,-7.010,,,,,,,
966,12/07/22 04:21:41 AM,-7.527,,,,,,,
967,12/07/22 06:21:41 AM,-7.787,,,,,,,
968,12/07/22 08:21:41 AM,-7.787,,,,,,,
969,12/07/22 10:21:41 AM,-5.125,,,,,,,
970,12/07/22 12:21:41 PM,-0.549,,,,,,,
971,12/07/22 02:21:41 PM,1.548,,,,,,,
972,12/07/22 04:21:41 PM,1.221,,,,,,,
973,12/07/22 06:21:41 PM,-1.684,,,,,,,
974,12/07/22 08:21:41 PM,-4.031,,,,,,,
975,12/07/22 10:21:41 PM,-5.372,,,,,,,
976,12/08/22 12:21:41 AM,-6.120,,,,,,,
977,12/08/22 02:21:41 AM,-6.373,,,,,,,
978,12/08/22 04:21:41 AM,-6.882,,,,,,,
979,12/08/22 06:21:41 AM,-6.754,,,,,,,
980,12/08/22 08:21:41 AM,-7.267,,,,,,,
981,12/08/22 10:21:41 AM,-7.527,,,,,,,
982,12/08/22 12:21:41 PM,-6.882,,,,,,,
983,12/08/22 02:21:41 PM,-6.754,,,,,,,
984,12/08/22 04:21:41 PM,-7.657,,,,,,,
985,12/08/22 06:21:41 PM,-9.252,,,,,,,
986,12/08/22 08:21:41 PM,-9.662,,,,,,,
987,12/08/22 10:21:41 PM,-10.075,,,,,,,
988,12/09/22 12:21:41 AM,-10.353,,,,,,,
989,12/09/22 02:21:41 AM,-10.493,,,,,,,
990,12/09/22 04:21:41 AM,-10.493,,,,,,,
991,12/09/22 06:21:41 AM,-10.493,,,,,,,
992,12/09/22 08:21:41 AM,-10.214,,,,,,,
993,12/09/22 10:21:41 AM,-7.657,,,,,,,
994,12/09/22 12:21:41 PM,-4.152,,,,,,,
995,12/09/22 02:21:41 PM,-4.393,,,,,,,
996,12/09/22 04:21:41 PM,-5.496,,,,,,,
997,12/09/22 06:21:41 PM,-7.397,,,,,,,
998,12/09/22 08:21:41 PM,-8.182,,,,,,,
999,12/09/22 10:21:41 PM,-8.847,,,,,,,
1000,12/10/22 12:21:41 AM,-9.388,,,,,,,
1001,12/10/22 02:21:41 AM,-9.937,,,,,,,
1002,12/10/22 04:21:41 AM,-10.075,,,,,,,
1003,12/10/22 06:21:41 AM,-9.937,,,,,,,
1004,12/10/22 08:21:41 AM,-10.075,,,,,,,
1005,12/10/22 10:21:41 AM,-6.754,,,,,,,
1006,12/10/22 12:21:41 PM,-2.261,,,,,,,
1007,12/10/22 02:21:41 PM,0.343,,,,,,,
1008,12/10/22 04:21:41 PM,-1.114,,,,,,,
1009,12/10/22 06:21:41 PM,-4.152,,,,,,,
1010,12/10/22 08:21:41 PM,-5.249,,,,,,,
1011,12/10/22 10:21:41 PM,-5.372,,,,,,,
1012,12/11/22 12:21:41 AM,-5.620,,,,,,,
1013,12/11/22 02:21:41 AM,-5.745,,,,,,,
1014,12/11/22 04:21:41 AM,-5.870,,,,,,,
1015,12/11/22 06:21:41 AM,-5.870,,,,,,,
1016,12/11/22 08:21:41 AM,-5.870,,,,,,,
1017,12/11/22 10:21:41 AM,-3.434,,,,,,,
1018,12/11/22 12:21:41 PM,0.453,,,,,,,
1019,12/11/22 02:21:41 PM,1.439,,,,,,,
1020,12/11/22 04:21:41 PM,1.003,,,,,,,
1021,12/11/22 06:21:41 PM,-2.030,,,,,,,
1022,12/11/22 08:21:41 PM,-3.434,,,,,,,
1023,12/11/22 10:21:41 PM,-3.553,,,,,,,
1024,12/12/22 12:21:41 AM,-3.553,,,,,,,
1025,12/12/22 02:21:41 AM,-3.911,,,,,,,
1026,12/12/22 04:21:41 AM,-4.272,,,,,,,
1027,12/12/22 06:21:41 AM,-4.758,,,,,,,
1028,12/12/22 08:21:41 AM,-5.249,,,,,,,
1029,12/12/22 10:21:41 AM,-5.003,,,,,,,
1030,12/12/22 12:21:41 PM,-1.114,,,,,,,
1031,12/12/22 02:21:41 PM,0.893,,,,,,,
1032,12/12/22 04:21:41 PM,-1.001,,,,,,,
1033,12/12/22 06:21:41 PM,-2.844,,,,,,,
1034,12/12/22 08:21:41 PM,-3.434,,,,,,,
1035,12/12/22 10:21:41 PM,-4.031,,,,,,,
1036,12/13/22 12:21:41 AM,-5.249,,,,,,,
1037,12/13/22 02:21:41 AM,-6.373,,,,,,,
1038,12/13/22 04:21:41 AM,-7.397,,,,,,,
1039,12/13/22 06:21:41 AM,-8.182,,,,,,,
1040,12/13/22 08:21:41 AM,-8.982,,,,,,,
1041,12/13/22 10:21:41 AM,-9.117,,,,,,,
1042,12/13/22 12:21:41 PM,-8.847,,,,,,,
1043,12/13/22 02:21:41 PM,-9.117,,,,,,,
1044,12/13/22 04:21:41 PM,-9.388,,,,,,,
1045,12/13/22 06:21:41 PM,-11.058,,,,,,,
1046,12/13/22 08:21:41 PM,-11.631,,,,,,,
1047,12/13/22 10:21:41 PM,-11.922,,,,,,,
1048,12/14/22 12:21:41 AM,-12.214,,,,,,,
1049,12/14/22 02:21:41 AM,-12.361,,,,,,,
1050,12/14/22 04:21:41 AM,-12.658,,,,,,,
1051,12/14/22 06:21:41 AM,-12.956,,,,,,,
1052,12/14/22 08:21:41 AM,-12.956,,,,,,,
1053,12/14/22 10:21:41 AM,-12.658,,,,,,,
1054,12/14/22 12:21:41 PM,-10.774,,,,,,,
1055,12/14/22 02:21:41 PM,-10.493,,,,,,,
1056,12/14/22 04:21:41 PM,-10.493,,,,,,,
1057,12/14/22 06:21:41 PM,-11.776,,,,,,,
1058,12/14/22 08:21:41 PM,-12.509,,,,,,,
1059,12/14/22 10:21:41 PM,-13.107,,,,,,,
1060,12/15/22 12:21:41 AM,-13.409,,,,,,,
1061,12/15/22 02:21:41 AM,-13.409,,,,,,,
1062,12/15/22 04:21:41 AM,-13.868,,,,,,,
1063,12/15/22 06:21:41 AM,-14.023,,,,,,,
1064,12/15/22 08:21:41 AM,-14.178,,,,,,,
1065,12/15/22 10:21:41 AM,-14.023,,,,,,,
1066,12/15/22 12:21:41 PM,-12.807,,,,,,,
1067,12/15/22 02:21:41 PM,-8.847,,,,,,,
1068,12/15/22 04:21:41 PM,-11.200,,,,,,,
1069,12/15/22 06:21:41 PM,-12.807,,,,,,,
1070,12/15/22 08:21:41 PM,-13.409,,,,,,,
1071,12/15/22 10:21:41 PM,-14.023,,,,,,,
1072,12/16/22 12:21:41 AM,-15.124,,,,,,,
1073,12/16/22 02:21:41 AM,-15.770,,,,,,,
1074,12/16/22 04:21:41 AM,-16.098,,Logged,,,,,
1075,12/16/22 06:21:41 AM,-16.597,,,,,,,
1076,12/16/22 08:21:41 AM,-16.934,,,,,,,
1077,12/16/22 10:21:41 AM,-16.430,,,,,,,
1078,12/16/22 12:21:41 PM,-14.023,,,,,,,
1079,12/16/22 02:21:41 PM,-12.361,,,,,,,
1080,12/16/22 04:21:41 PM,-12.807,,,,,,,
1081,12/16/22 06:21:41 PM,-15.285,,,,,,,
1082,12/16/22 08:21:41 PM,-15.770,,,,,,,
1083,12/16/22 10:21:41 PM,-15.934,,,,,,,
1084,12/17/22 12:21:41 AM,-15.770,,,,,,,
1085,12/17/22 02:21:41 AM,-15.446,,,,,,,
1086,12/17/22 04:21:41 AM,-15.446,,,,,,,
1087,12/17/22 06:21:41 AM,-15.608,,,,,,,
1088,12/17/22 08:21:41 AM,-15.608,,,,,,,
1089,12/17/22 10:21:41 AM,-14.023,,,,,,,
1090,12/17/22 12:21:41 PM,-11.200,,,,,,,
1091,12/17/22 02:21:41 PM,-9.525,,,,,,,
1092,12/17/22 04:21:41 PM,-10.353,,,,,,,
1093,12/17/22 06:21:41 PM,-12.068,,,,,,,
1094,12/17/22 08:21:41 PM,-12.509,,,,,,,
1095,12/17/22 10:21:41 PM,-12.509,,,,,,,
1096,12/18/22 12:21:41 AM,-12.361,,,,,,,
1097,12/18/22 02:21:41 AM,-11.631,,,,,,,
1098,12/18/22 04:21:41 AM,-11.631,,,,,,,
1099,12/18/22 06:21:41 AM,-11.631,,,,,,,
1100,12/18/22 08:21:41 AM,-11.776,,,,,,,
1101,12/18/22 10:21:41 AM,-10.916,,,,,,,
1102,12/18/22 12:21:41 PM,-8.982,,,,,,,
1103,12/18/22 02:21:41 PM,-5.995,,,,,,,
1104,12/18/22 04:21:41 PM,-4.636,,,,,,,
1105,12/18/22 06:21:41 PM,-8.314,,,,,,,
1106,12/18/22 08:21:41 PM,-9.388,,,,,,,
1107,12/18/22 10:21:41 PM,-10.353,,,,,,,
1108,12/19/22 12:21:41 AM,-10.214,,,,,,,
1109,12/19/22 02:21:41 AM,-10.774,,,,,,,
1110,12/19/22 04:21:41 AM,-11.487,,,,,,,
1111,12/19/22 06:21:41 AM,-11.776,,,,,,,
1112,12/19/22 08:21:41 AM,-12.361,,,,,,,
1113,12/19/22 10:21:41 AM,-11.776,,,,,,,
1114,12/19/22 12:21:41 PM,-6.626,,,,,,,
1115,12/19/22 02:21:41 PM,-3.316,,,,,,,
1116,12/19/22 04:21:41 PM,-4.758,,,,,,,
1117,12/19/22 06:21:41 PM,-8.580,,,,,,,
1118,12/19/22 08:21:41 PM,-10.493,,,,,,,
1119,12/19/22 10:21:41 PM,-10.916,,,,,,,
1120,12/20/22 12:21:41 AM,-11.058,,,,,,,
1121,12/20/22 02:21:41 AM,-11.487,,,,,,,
1122,12/20/22 04:21:41 AM,-11.344,,,,,,,
1123,12/20/22 06:21:41 AM,-11.487,,,,,,,
1124,12/20/22 08:21:41 AM,-11.344,,,,,,,
1125,12/20/22 10:21:41 AM,-9.388,,,,,,,
1126,12/20/22 12:21:41 PM,-5.249,,,,,,,
1127,12/20/22 02:21:41 PM,-2.962,,,,,,,
1128,12/20/22 04:21:41 PM,-5.372,,,,,,,
1129,12/20/22 06:21:41 PM,-7.138,,,,,,,
1130,12/20/22 08:21:41 PM,-8.050,,,,,,,
1131,12/20/22 10:21:41 PM,-8.580,,,,,,,
1132,12/21/22 12:21:41 AM,-8.982,,,,,,,
1133,12/21/22 02:21:41 AM,-9.252,,,,,,,
1134,12/21/22 04:21:41 AM,-9.252,,,,,,,
1135,12/21/22 06:21:41 AM,-9.662,,,,,,,
1136,12/21/22 08:21:41 AM,-10.075,,,,,,,
1137,12/21/22 10:21:41 AM,-8.982,,,,,,,
1138,12/21/22 12:21:41 PM,-7.918,,,,,,,
1139,12/21/22 02:21:41 PM,-8.050,,,,,,,
1140,12/21/22 04:21:41 PM,-8.447,,,,,,,
1141,12/21/22 06:21:41 PM,-8.713,,,,,,,
1142,12/21/22 08:21:41 PM,-8.847,,,,,,,
1143,12/21/22 10:21:41 PM,-8.447,,,,,,,
1144,12/22/22 12:21:41 AM,-8.182,,,,,,,
1145,12/22/22 02:21:41 AM,-8.050,,,,,,,
1146,12/22/22 04:21:41 AM,-10.214,,,,,,,
1147,12/22/22 06:21:41 AM,-11.776,,,,,,,
1148,12/22/22 08:21:41 AM,-13.868,,,,,,,
1149,12/22/22 10:21:41 AM,-14.023,,,,,,,
1150,12/22/22 12:21:41 PM,-12.509,,,,,,,
1151,12/22/22 02:21:41 PM,-12.807,,,,,,,
1152,12/22/22 04:21:41 PM,-14.490,,,,,,,
1153,12/22/22 06:21:41 PM,-16.264,,,,,,,
1154,12/22/22 08:21:41 PM,-16.430,,,,,,,
1155,12/22/22 10:21:41 PM,-16.098,,,,,,,
1156,12/23/22 12:21:41 AM,-15.285,,,,,,,
1157,12/23/22 02:21:41 AM,-14.806,,,,,,,
1158,12/23/22 04:21:41 AM,-14.648,,,,,,,
1159,12/23/22 06:21:41 AM,-14.490,,,,,,,
1160,12/23/22 08:21:41 AM,-14.178,,,,,,,
1161,12/23/22 10:21:41 AM,-12.807,,,,,,,
1162,12/23/22 12:21:41 PM,-11.776,,,,,,,
1163,12/23/22 02:21:41 PM,-10.214,,,,,,,
1164,12/23/22 04:21:41 PM,-9.252,,,,,,,
1165,12/23/22 06:21:41 PM,-10.493,,,,,,,
1166,12/23/22 08:21:41 PM,-10.493,,,,,,,
1167,12/23/22 10:21:41 PM,-10.075,,,,,,,
1168,12/24/22 12:21:41 AM,-9.937,,,,,,,
1169,12/24/22 02:21:41 AM,-9.662,,,,,,,
1170,12/24/22 04:21:41 AM,-9.662,,,,,,,
1171,12/24/22 06:21:41 AM,-9.525,,,,,,,
1172,12/24/22 08:21:41 AM,-9.662,,,,,,,
1173,12/24/22 10:21:41 AM,-8.982,,,,,,,
1174,12/24/22 12:21:41 PM,-8.580,,,,,,,
1175,12/24/22 02:21:41 PM,-7.657,,,,,,,
1176,12/24/22 04:21:41 PM,-6.882,,,,,,,
1177,12/24/22 06:21:41 PM,-7.918,,,,,,,
1178,12/24/22 08:21:41 PM,-8.713,,,,,,,
1179,12/24/22 10:21:41 PM,-8.847,,,,,,,
1180,12/25/22 12:21:41 AM,-8.847,,,,,,,
1181,12/25/22 02:21:41 AM,-8.847,,,,,,,
1182,12/25/22 04:21:41 AM,-8.713,,,,,,,
1183,12/25/22 06:21:41 AM,-8.314,,,,,,,
1184,12/25/22 08:21:41 AM,-8.314,,,,,,,
1185,12/25/22 10:21:41 AM,-7.918,,,,,,,
1186,12/25/22 12:21:41 PM,-7.010,,,,,,,
1187,12/25/22 02:21:41 PM,-5.870,,,,,,,
1188,12/25/22 04:21:41 PM,-6.120,,,,,,,
1189,12/25/22 06:21:41 PM,-6.754,,,,,,,
1190,12/25/22 08:21:41 PM,-7.138,,,,,,,
1191,12/25/22 10:21:41 PM,-7.010,,,,,,,
1192,12/26/22 12:21:41 AM,-7.010,,,,,,,
1193,12/26/22 02:21:41 AM,-7.010,,,,,,,
1194,12/26/22 04:21:41 AM,-7.138,,,,,,,
1195,12/26/22 06:21:41 AM,-7.138,,,,,,,
1196,12/26/22 08:21:41 AM,-7.267,,,,,,,
1197,12/26/22 10:21:41 AM,-6.882,,,,,,,
1198,12/26/22 12:21:41 PM,-5.003,,,,,,,
1199,12/26/22 02:21:41 PM,-4.636,,,,,,,
1200,12/26/22 04:21:41 PM,-4.272,,,,,,,
1201,12/26/22 06:21:41 PM,-5.496,,,,,,,
1202,12/26/22 08:21:41 PM,-5.620,,,,,,,
1203,12/26/22 10:21:41 PM,-5.372,,,,,,,
1204,12/27/22 12:21:41 AM,-5.372,,,,,,,
1205,12/27/22 02:21:41 AM,-5.372,,,,,,,
1206,12/27/22 04:21:41 AM,-5.249,,,,,,,
1207,12/27/22 06:21:41 AM,-4.880,,,,,,,
1208,12/27/22 08:21:41 AM,-4.758,,,,,,,
1209,12/27/22 10:21:41 AM,-3.911,,,,,,,
1210,12/27/22 12:21:41 PM,-3.316,,,,,,,
1211,12/27/22 02:21:41 PM,-2.610,,,,,,,
1212,12/27/22 04:21:41 PM,-2.377,,,,,,,
1213,12/27/22 06:21:41 PM,-2.844,,,,,,,
1214,12/27/22 08:21:41 PM,-3.079,,,,,,,
1215,12/27/22 10:21:41 PM,-3.672,,,,,,,
1216,12/28/22 12:21:41 AM,-4.152,,,,,,,
1217,12/28/22 02:21:41 AM,-4.514,,,,,,,
1218,12/28/22 04:21:41 AM,-4.758,,,,,,,
1219,12/28/22 06:21:41 AM,-5.125,,,,,,,
1220,12/28/22 08:21:41 AM,-5.496,,,,,,,
1221,12/28/22 10:21:41 AM,-5.003,,,,,,,
1222,12/28/22 12:21:41 PM,-4.636,,,,,,,
1223,12/28/22 02:21:41 PM,-3.434,,,,,,,
1224,12/28/22 04:21:41 PM,-4.031,,,,,,,
1225,12/28/22 06:21:41 PM,-4.514,,,,,,,
1226,12/28/22 08:21:41 PM,-4.636,,,,,,,
1227,12/28/22 10:21:41 PM,-4.636,,,,,,,
1228,12/29/22 12:21:41 AM,-4.636,,,,,,,
1229,12/29/22 02:21:41 AM,-4.758,,,,,,,
1230,12/29/22 04:21:41 AM,-4.880,,,,,,,
1231,12/29/22 06:21:41 AM,-6.373,,,,,,,
1232,12/29/22 08:21:41 AM,-8.713,,,,,,,
1233,12/29/22 10:21:41 AM,-8.982,,,,,,,
1234,12/29/22 12:21:41 PM,-7.527,,,,,,,
1235,12/29/22 02:21:41 PM,-6.882,,,,,,,
1236,12/29/22 04:21:41 PM,-8.182,,,,,,,
1237,12/29/22 06:21:41 PM,-9.799,,,,,,,
1238,12/29/22 08:21:41 PM,-10.493,,,,,,,
1239,12/29/22 10:21:41 PM,-10.916,,,,,,,
1240,12/30/22 12:21:41 AM,-11.631,,,,,,,
1241,12/30/22 02:21:41 AM,-12.214,,,,,,,
1242,12/30/22 04:21:41 AM,-12.214,,,,,,,
1243,12/30/22 06:21:41 AM,-12.214,,,,,,,
1244,12/30/22 08:21:41 AM,-11.487,,,,,,,
1245,12/30/22 10:21:41 AM,-10.916,,,,,,,
1246,12/30/22 12:21:41 PM,-7.787,,,,,,,
1247,12/30/22 02:21:41 PM,-6.373,,,,,,,
1248,12/30/22 04:21:41 PM,-7.397,,,,,,,
1249,12/30/22 06:21:41 PM,-8.982,,,,,,,
1250,12/30/22 08:21:41 PM,-9.117,,,,,,,
1251,12/30/22 10:21:41 PM,-9.117,,,,,,,
1252,12/31/22 12:21:41 AM,-8.847,,,,,,,
1253,12/31/22 02:21:41 AM,-8.314,,,,,,,
1254,12/31/22 04:21:41 AM,-7.918,,,,,,,
1255,12/31/22 06:21:41 AM,-7.787,,,,,,,
1256,12/31/22 08:21:41 AM,-7.397,,,,,,,
1257,12/31/22 10:21:41 AM,-6.882,,,,,,,
1258,12/31/22 12:21:41 PM,-6.499,,,,,,,
1259,12/31/22 02:21:41 PM,-6.120,,,,,,,
1260,12/31/22 04:21:41 PM,-5.995,,,,,,,
1261,12/31/22 06:21:41 PM,-5.995,,,,,,,
1262,12/31/22 08:21:41 PM,-5.995,,,,,,,
1263,12/31/22 10:21:41 PM,-5.995,,,,,,,
1264,01/01/23 12:21:41 AM,-6.373,,,,,,,
1265,01/01/23 02:21:41 AM,-6.373,,,,,,,
1266,01/01/23 04:21:41 AM,-6.373,,,,,,,
1267,01/01/23 06:21:41 AM,-5.995,,,,,,,
1268,01/01/23 08:21:41 AM,-5.745,,,,,,,
1269,01/01/23 10:21:41 AM,-5.249,,,,,,,
1270,01/01/23 12:21:41 PM,-4.152,,,,,,,
1271,01/01/23 02:21:41 PM,-2.610,,,,,,,
1272,01/01/23 04:21:41 PM,-2.844,,,,,,,
1273,01/01/23 06:21:41 PM,-4.758,,,,,,,
1274,01/01/23 08:21:41 PM,-5.372,,,,,,,
1275,01/01/23 10:21:41 PM,-5.745,,,,,,,
1276,01/02/23 12:21:41 AM,-5.620,,,,,,,
1277,01/02/23 02:21:41 AM,-5.745,,,,,,,
1278,01/02/23 04:21:41 AM,-5.995,,,,,,,
1279,01/02/23 06:21:41 AM,-6.373,,,,,,,
1280,01/02/23 08:21:41 AM,-7.397,,,,,,,
1281,01/02/23 10:21:41 AM,-6.626,,,,,,,
1282,01/02/23 12:21:41 PM,-4.758,,,,,,,
1283,01/02/23 02:21:41 PM,-4.152,,,,,,,
1284,01/02/23 04:21:41 PM,-4.636,,,,,,,
1285,01/02/23 06:21:41 PM,-5.995,,,,,,,
1286,01/02/23 08:21:41 PM,-7.010,,,,,,,
1287,01/02/23 10:21:41 PM,-7.138,,,,,,,
1288,01/03/23 12:21:41 AM,-7.138,,,,,,,
1289,01/03/23 02:21:41 AM,-7.267,,,,,,,
1290,01/03/23 04:21:41 AM,-7.527,,,,,,,
1291,01/03/23 06:21:41 AM,-7.527,,,,,,,
1292,01/03/23 08:21:41 AM,-7.397,,,,,,,
1293,01/03/23 10:21:41 AM,-7.138,,,,,,,
1294,01/03/23 12:21:41 PM,-7.010,,,,,,,
1295,01/03/23 02:21:41 PM,-6.626,,,,,,,
1296,01/03/23 04:21:41 PM,-6.626,,,,,,,
1297,01/03/23 06:21:41 PM,-8.580,,,,,,,
1298,01/03/23 08:21:41 PM,-9.525,,,,,,,
1299,01/03/23 10:21:41 PM,-10.075,,,,,,,
1300,01/04/23 12:21:41 AM,-10.634,,,,,,,
1301,01/04/23 02:21:41 AM,-10.916,,,,,,,
1302,01/04/23 04:21:41 AM,-11.200,,,,,,,
1303,01/04/23 06:21:41 AM,-11.631,,,,,,,
1304,01/04/23 08:21:41 AM,-12.068,,,,,,,
1305,01/04/23 10:21:41 AM,-11.631,,,,,,,
1306,01/04/23 12:21:41 PM,-10.214,,,,,,,
1307,01/04/23 02:21:41 PM,-9.525,,,,,,,
1308,01/04/23 04:21:41 PM,-9.388,,,,,,,
1309,01/04/23 06:21:41 PM,-11.344,,,,,,,
1310,01/04/23 08:21:41 PM,-11.776,,,,,,,
1311,01/04/23 10:21:41 PM,-11.922,,,,,,,
1312,01/05/23 12:21:41 AM,-12.068,,,,,,,
1313,01/05/23 02:21:41 AM,-12.361,,,,,,,
1314,01/05/23 04:21:41 AM,-12.068,,,,,,,
1315,01/05/23 06:21:41 AM,-11.487,,,,,,,
1316,01/05/23 08:21:41 AM,-11.487,,,,,,,
1317,01/05/23 10:21:41 AM,-10.075,,,,,,,
1318,01/05/23 12:21:41 PM,-8.713,,,,,,,
1319,01/05/23 02:21:41 PM,-4.636,,,,,,,
1320,01/05/23 04:21:41 PM,-5.620,,,,,,,
1321,01/05/23 06:21:41 PM,-7.527,,,,,,,
1322,01/05/23 08:21:41 PM,-8.182,,,,,,,
1323,01/05/23 10:21:41 PM,-7.787,,,,,,,
1324,01/06/23 12:21:41 AM,-7.918,,,,,,,
1325,01/06/23 02:21:41 AM,-8.314,,,,,,,
1326,01/06/23 04:21:41 AM,-9.388,,,,,,,
1327,01/06/23 06:21:41 AM,-8.982,,,,,,,
1328,01/06/23 08:21:41 AM,-8.982,,,,,,,
1329,01/06/23 10:21:41 AM,-8.314,,,,,,,
1330,01/06/23 12:21:41 PM,-6.626,,,,,,,
1331,01/06/23 02:21:41 PM,-5.496,,,,,,,
1332,01/06/23 04:21:41 PM,-5.870,,,,,,,
1333,01/06/23 06:21:41 PM,-7.267,,,,,,,
1334,01/06/23 08:21:41 PM,-8.050,,,,,,,
1335,01/06/23 10:21:41 PM,-8.447,,,,,,,
1336,01/07/23 12:21:41 AM,-8.447,,,,,,,
1337,01/07/23 02:21:41 AM,-8.447,,,,,,,
1338,01/07/23 04:21:41 AM,-8.447,,,,,,,
1339,01/07/23 06:21:41 AM,-8.447,,,,,,,
1340,01/07/23 08:21:41 AM,-8.982,,,,,,,
1341,01/07/23 10:21:41 AM,-8.182,,,,,,,
1342,01/07/23 12:21:41 PM,-5.870,,,,,,,
1343,01/07/23 02:21:41 PM,-4.393,,,,,,,
1344,01/07/23 04:21:41 PM,-5.496,,,,,,,
1345,01/07/23 06:21:41 PM,-7.918,,,,,,,
1346,01/07/23 08:21:41 PM,-8.713,,,,,,,
1347,01/07/23 10:21:41 PM,-9.252,,,,,,,
1348,01/08/23 12:21:41 AM,-9.525,,,,,,,
1349,01/08/23 02:21:41 AM,-9.252,,,,,,,
1350,01/08/23 04:21:41 AM,-9.799,,,,,,,
1351,01/08/23 06:21:41 AM,-9.799,,,,,,,
1352,01/08/23 08:21:41 AM,-9.388,,,,,,,
1353,01/08/23 10:21:41 AM,-8.580,,,,,,,
1354,01/08/23 12:21:41 PM,-4.514,,,,,,,
1355,01/08/23 02:21:41 PM,-2.494,,,,,,,
1356,01/08/23 04:21:41 PM,-4.152,,,,,,,
1357,01/08/23 06:21:41 PM,-6.120,,,,,,,
1358,01/08/23 08:21:41 PM,-6.754,,,,,,,
1359,01/08/23 10:21:41 PM,-7.397,,,,,,,
1360,01/09/23 12:21:41 AM,-7.657,,,,,,,
1361,01/09/23 02:21:41 AM,-8.447,,,,,,,
1362,01/09/23 04:21:41 AM,-8.447,,,,,,,
1363,01/09/23 06:21:41 AM,-8.314,,,,,,,
1364,01/09/23 08:21:41 AM,-8.050,,,,,,,
1365,01/09/23 10:21:41 AM,-7.010,,,,,,,
1366,01/09/23 12:21:41 PM,-4.880,,,,,,,
1367,01/09/23 02:21:41 PM,-3.672,,,,,,,
1368,01/09/23 04:21:41 PM,-4.272,,,,,,,
1369,01/09/23 06:21:41 PM,-5.372,,,,,,,
1370,01/09/23 08:21:41 PM,-5.496,,,,,,,
1371,01/09/23 10:21:41 PM,-5.249,,,,,,,
1372,01/10/23 12:21:41 AM,-5.496,,,,,,,
1373,01/10/23 02:21:41 AM,-5.496,,,,,,,
1374,01/10/23 04:21:41 AM,-5.620,,,,,,,
1375,01/10/23 06:21:41 AM,-5.620,,,,,,,
1376,01/10/23 08:21:41 AM,-5.372,,,,,,,
1377,01/10/23 10:21:41 AM,-4.758,,,,,,,
1378,01/10/23 12:21:41 PM,-3.316,,,,,,,
1379,01/10/23 02:21:41 PM,-3.672,,,,,,,
1380,01/10/23 04:21:41 PM,-4.393,,,,,,,
1381,01/10/23 06:21:41 PM,-5.003,,,,,,,
1382,01/10/23 08:21:41 PM,-5.372,,,,,,,
1383,01/10/23 10:21:41 PM,-5.870,,,,,,,
1384,01/11/23 12:21:41 AM,-6.120,,,,,,,
1385,01/11/23 02:21:41 AM,-6.373,,,,,,,
1386,01/11/23 04:21:41 AM,-6.499,,,,,,,
1387,01/11/23 06:21:41 AM,-6.882,,,,,,,
1388,01/11/23 08:21:41 AM,-6.626,,,,,,,
1389,01/11/23 10:21:41 AM,-7.138,,,,,,,
1390,01/11/23 12:21:41 PM,-6.754,,,,,,,
1391,01/11/23 02:21:41 PM,-5.620,,,,,,,
1392,01/11/23 04:21:41 PM,-5.995,,,,,,,
1393,01/11/23 06:21:41 PM,-7.787,,,,,,,
1394,01/11/23 08:21:41 PM,-8.447,,,,,,,
1395,01/11/23 10:21:41 PM,-8.847,,,,,,,
