"Plot Title: 21474966"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21474966, SEN S/N: 21474966)","Coupler Detached (LGR S/N: 21474966)","End Of File (LGR S/N: 21474966)"
1147,11/25/22 11:07:16 PM,-5.249,,
1148,11/26/22 01:07:16 AM,-5.620,,
1149,11/26/22 03:07:16 AM,-6.246,,
1150,11/26/22 05:07:16 AM,-6.754,,
1151,11/26/22 07:07:16 AM,-7.657,,
1152,11/26/22 09:07:16 AM,-6.373,,
1153,11/26/22 11:07:16 AM,-1.570,,
1154,11/26/22 01:07:16 PM,1.439,,
1155,11/26/22 03:07:16 PM,0.453,,
1156,11/26/22 05:07:16 PM,-1.799,,
1157,11/26/22 07:07:16 PM,-4.152,,
1158,11/26/22 09:07:16 PM,-4.031,,
1159,11/26/22 11:07:16 PM,-4.031,,
1160,11/27/22 01:07:16 AM,-3.911,,
1161,11/27/22 03:07:16 AM,-3.911,,
1162,11/27/22 05:07:16 AM,-3.672,,
1163,11/27/22 07:07:16 AM,-3.672,,
1164,11/27/22 09:07:16 AM,-3.553,,
1165,11/27/22 11:07:16 AM,-3.316,,
1166,11/27/22 01:07:16 PM,-2.962,,
1167,11/27/22 03:07:16 PM,-2.844,,
1168,11/27/22 05:07:16 PM,-4.514,,
1169,11/27/22 07:07:16 PM,-6.499,,
1170,11/27/22 09:07:16 PM,-8.050,,
1171,11/27/22 11:07:16 PM,-7.918,,
1172,11/28/22 01:07:16 AM,-8.580,,
1173,11/28/22 03:07:16 AM,-8.447,,
1174,11/28/22 05:07:16 AM,-8.050,,
1175,11/28/22 07:07:16 AM,-8.182,,
1176,11/28/22 09:07:16 AM,-7.918,,
1177,11/28/22 11:07:16 AM,-6.882,,
1178,11/28/22 01:07:16 PM,-6.120,,
1179,11/28/22 03:07:16 PM,-6.120,,
1180,11/28/22 05:07:16 PM,-6.882,,
1181,11/28/22 07:07:16 PM,-7.657,,
1182,11/28/22 09:07:16 PM,-7.787,,
1183,11/28/22 11:07:16 PM,-7.397,,
1184,11/29/22 01:07:16 AM,-7.397,,
1185,11/29/22 03:07:16 AM,-8.050,,
1186,11/29/22 05:07:16 AM,-8.713,,
1187,11/29/22 07:07:16 AM,-8.314,,
1188,11/29/22 09:07:16 AM,-7.787,,
1189,11/29/22 11:07:16 AM,-7.657,,
1190,11/29/22 01:07:16 PM,-7.918,,
1191,11/29/22 03:07:16 PM,-8.050,,
1192,11/29/22 05:07:16 PM,-7.657,,
1193,11/29/22 07:07:16 PM,-7.527,,
1194,11/29/22 09:07:16 PM,-8.982,,
1195,11/29/22 11:07:16 PM,-11.200,,
1196,11/30/22 01:07:16 AM,-12.068,,
1197,11/30/22 03:07:16 AM,-12.068,,
1198,11/30/22 05:07:16 AM,-11.631,,
1199,11/30/22 07:07:16 AM,-10.916,,
1200,11/30/22 09:07:16 AM,-10.214,,
1201,11/30/22 11:07:16 AM,-5.995,,
1202,11/30/22 01:07:16 PM,-3.553,,
1203,11/30/22 03:07:16 PM,-3.316,,
1204,11/30/22 05:07:16 PM,-5.372,,
1205,11/30/22 07:07:16 PM,-7.527,,
1206,11/30/22 09:07:16 PM,-8.182,,
1207,11/30/22 11:07:16 PM,-8.713,,
1208,12/01/22 01:07:16 AM,-8.847,,
1209,12/01/22 03:07:16 AM,-8.847,,
1210,12/01/22 05:07:16 AM,-8.447,,
1211,12/01/22 07:07:16 AM,-8.182,,
1212,12/01/22 09:07:16 AM,-7.527,,
1213,12/01/22 11:07:16 AM,-4.272,,
1214,12/01/22 01:07:16 PM,-1.114,,
1215,12/01/22 03:07:16 PM,-1.914,,
1216,12/01/22 05:07:16 PM,-4.636,,
1217,12/01/22 07:07:16 PM,-5.372,,
1218,12/01/22 09:07:16 PM,-5.995,,
1219,12/01/22 11:07:16 PM,-6.626,,
1220,12/02/22 01:07:16 AM,-6.626,,
1221,12/02/22 03:07:16 AM,-7.138,,
1222,12/02/22 05:07:16 AM,-7.138,,
1223,12/02/22 07:07:16 AM,-6.754,,
1224,12/02/22 09:07:16 AM,-6.754,,
1225,12/02/22 11:07:16 AM,-6.499,,
1226,12/02/22 01:07:16 PM,-6.499,,
1227,12/02/22 03:07:16 PM,-6.120,,
1228,12/02/22 05:07:16 PM,-5.995,,
1229,12/02/22 07:07:16 PM,-9.117,,
1230,12/02/22 09:07:16 PM,-9.937,,
1231,12/02/22 11:07:16 PM,-10.774,,
1232,12/03/22 01:07:16 AM,-11.058,,
1233,12/03/22 03:07:16 AM,-11.487,,
1234,12/03/22 05:07:16 AM,-11.344,,
1235,12/03/22 07:07:16 AM,-11.344,,
1236,12/03/22 09:07:16 AM,-9.937,,
1237,12/03/22 11:07:16 AM,-6.882,,
1238,12/03/22 01:07:16 PM,-6.626,,
1239,12/03/22 03:07:16 PM,-5.620,,
1240,12/03/22 05:07:16 PM,-6.373,,
1241,12/03/22 07:07:16 PM,-6.499,,
1242,12/03/22 09:07:16 PM,-6.246,,
1243,12/03/22 11:07:16 PM,-5.870,,
1244,12/04/22 01:07:16 AM,-5.745,,
1245,12/04/22 03:07:16 AM,-5.620,,
1246,12/04/22 05:07:16 AM,-5.620,,
1247,12/04/22 07:07:16 AM,-5.995,,
1248,12/04/22 09:07:16 AM,-6.626,,
1249,12/04/22 11:07:16 AM,-4.031,,
1250,12/04/22 01:07:16 PM,-2.727,,
1251,12/04/22 03:07:16 PM,-3.672,,
1252,12/04/22 05:07:16 PM,-4.031,,
1253,12/04/22 07:07:16 PM,-4.514,,
1254,12/04/22 09:07:16 PM,-4.636,,
1255,12/04/22 11:07:16 PM,-4.636,,
1256,12/05/22 01:07:16 AM,-4.880,,
1257,12/05/22 03:07:16 AM,-5.249,,
1258,12/05/22 05:07:16 AM,-5.745,,
1259,12/05/22 07:07:16 AM,-5.620,,
1260,12/05/22 09:07:16 AM,-5.496,,
1261,12/05/22 11:07:16 AM,-5.372,,
1262,12/05/22 01:07:16 PM,-4.758,,
1263,12/05/22 03:07:16 PM,-5.003,,
1264,12/05/22 05:07:16 PM,-5.372,,
1265,12/05/22 07:07:16 PM,-5.620,,
1266,12/05/22 09:07:16 PM,-5.620,,
1267,12/05/22 11:07:16 PM,-5.870,,
1268,12/06/22 01:07:16 AM,-5.995,,
1269,12/06/22 03:07:16 AM,-6.882,,
1270,12/06/22 05:07:16 AM,-6.120,,
1271,12/06/22 07:07:16 AM,-5.620,,
1272,12/06/22 09:07:16 AM,-5.249,,
1273,12/06/22 11:07:16 AM,-4.758,,
1274,12/06/22 01:07:16 PM,-4.514,,
1275,12/06/22 03:07:16 PM,-4.636,,
1276,12/06/22 05:07:16 PM,-6.246,,
1277,12/06/22 07:07:16 PM,-7.397,,
1278,12/06/22 09:07:16 PM,-7.918,,
1279,12/06/22 11:07:16 PM,-8.713,,
1280,12/07/22 01:07:16 AM,-9.252,,
1281,12/07/22 03:07:16 AM,-9.117,,
1282,12/07/22 05:07:16 AM,-9.799,,
1283,12/07/22 07:07:16 AM,-9.662,,
1284,12/07/22 09:07:16 AM,-8.713,,
1285,12/07/22 11:07:16 AM,-4.758,,
1286,12/07/22 01:07:16 PM,-3.792,,
1287,12/07/22 03:07:16 PM,-3.553,,
1288,12/07/22 05:07:16 PM,-4.880,,
1289,12/07/22 07:07:16 PM,-6.754,,
1290,12/07/22 09:07:16 PM,-7.267,,
1291,12/07/22 11:07:16 PM,-7.787,,
1292,12/08/22 01:07:16 AM,-8.182,,
1293,12/08/22 03:07:16 AM,-8.580,,
1294,12/08/22 05:07:16 AM,-7.918,,
1295,12/08/22 07:07:16 AM,-8.182,,
1296,12/08/22 09:07:16 AM,-9.117,,
1297,12/08/22 11:07:16 AM,-8.580,,
1298,12/08/22 01:07:16 PM,-7.527,,
1299,12/08/22 03:07:16 PM,-8.713,,
1300,12/08/22 05:07:16 PM,-9.388,,
1301,12/08/22 07:07:16 PM,-11.344,,
1302,12/08/22 09:07:16 PM,-12.361,,
1303,12/08/22 11:07:16 PM,-12.658,,
1304,12/09/22 01:07:16 AM,-12.807,,
1305,12/09/22 03:07:16 AM,-12.509,,
1306,12/09/22 05:07:16 AM,-12.214,,
1307,12/09/22 07:07:16 AM,-12.214,,
1308,12/09/22 09:07:16 AM,-11.631,,
1309,12/09/22 11:07:16 AM,-6.882,,Logged
