pop,tr,plantID,year,area,log_size,surv,log_size_t0,growth
SouthUpper,1,2484,2023,28.69070600388498,3.356573237703223,1,3.750856553613794,-0.3942833159105712
SouthUpper,1,2484,2024,43.55751918948772,3.774082344870132,1,3.356573237703223,0.41750910716690903
SouthUpper,1,2484,2025,41.85464323001333,3.734202740124271,1,3.774082344870132,-0.03987960474586094
SouthUpper,1,2485,2023,10.353981633974483,2.3373711446684475,1,2.114227593354238,0.2231435513142097
SouthUpper,1,2485,2024,11.92477796076938,2.4786184169590766,1,2.3373711446684475,0.14124727229062906
SouthUpper,1,2485,2025,11.92477796076938,2.4786184169590766,1,2.4786184169590766,0
SouthUpper,1,2486,2023,16.63716694115407,2.8116391649576147,1,2.7124651484875866,0.0991740164700281
SouthUpper,1,2486,2024,20.77875959474386,3.0339312916249352,1,2.8116391649576147,0.22229212666732057
SouthUpper,1,2486,2025,23.34955592153876,3.1505779655845374,1,3.0339312916249352,0.11664667395960215
SouthUpper,1,2488,2023,35.34513020910303,3.5651606235630275,1,3.2955089817053524,0.2696516418576751
SouthUpper,1,2488,2024,35.34513020910303,3.5651606235630275,1,3.5651606235630275,0
SouthUpper,1,2488,2025,36.34513020910303,3.59306022551659,1,3.5651606235630275,0.02789960195356267
SouthUpper,1,2489,2024,43.956634047000584,3.7832035580643324,1,3.6588192382754516,0.12438431978888076
SouthUpper,1,2489,2025,43.956634047000584,3.7832035580643324,1,3.7832035580643324,0
SouthUpper,1,2490,2024,31.132741228718345,3.438260038036318,1,3.2955089817053524,0.14275105633096574
SouthUpper,1,2490,2025,34.77433388230814,3.5488795825522326,1,3.438260038036318,0.11061954451591438
SouthUpper,1,2491,2024,26.420352248333657,3.2741346316447273,1,3.212839882022348,0.06129474962237946
SouthUpper,1,2491,2025,28.561944901923447,3.3520752339596087,1,3.2741346316447273,0.07794060231488142
SouthUpper,1,2492,2023,39.98672286269283,3.6885474705808217,1,3.6741699614256853,0.014377509155136359
SouthUpper,1,2492,2024,50.340704496667314,3.9188139843781618,1,3.6885474705808217,0.2302665137973401
SouthUpper,1,2492,2025,47.620350741115985,3.8632602064477197,1,3.9188139843781618,-0.05555377793044203
SouthUpper,1,2493,2024,22.34955592153876,3.106806451579799,1,2.9846086141545904,0.12219783742520862
SouthUpper,1,2493,2025,22.34955592153876,3.106806451579799,1,3.106806451579799,0
SouthUpper,1,2494,2023,25.420352248333657,3.235550122798802,1,3.369429583016294,-0.13387946021749197
SouthUpper,1,2494,2024,27.491148575128552,3.313864082865935,1,3.235550122798802,0.07831396006713298
SouthUpper,1,2494,2025,30.061944901923447,3.40326008289462,1,3.313864082865935,0.08939600002868486
SouthUpper,1,2495,2024,52.311500823462204,3.957216247918413,1,3.7562071534424057,0.20100909447600745
SouthUpper,1,2495,2025,61.26548245743669,4.1152165922979584,1,3.957216247918413,0.15800034437954524
SouthUpper,1,2496,2023,34.27433388230814,3.534396790753563,1,3.2467147183017824,0.2876820724517808
SouthUpper,1,2496,2024,35.84513020910303,3.5792077198579544,1,3.534396790753563,0.04481092910439122
SouthUpper,1,2496,2025,37.48672286269283,3.623986813288531,1,3.5792077198579544,0.04477909343057673
SouthUpper,1,2498,2024,42.48672286269283,3.7491916238915595,1,3.762536877398866,-0.01334525350730642
SouthUpper,1,2498,2025,45.69911184307752,3.822078863205344,1,3.7491916238915595,0.07288723931378449
SouthUpper,1,2499,2024,31.132741228718345,3.438260038036318,1,3.405612329047532,0.03264770898878622
SouthUpper,1,2499,2025,37.34513020910303,3.6202025204572035,1,3.438260038036318,0.1819424824208853
SouthUpper,1,2500,2024,26.81946710584651,3.2891280083737535,1,3.124545625274081,0.16458238309967266
SouthUpper,1,2500,2025,31.989378290154264,3.465403919266612,1,3.2891280083737535,0.17627591089285843
SouthUpper,1,2501,2024,54.38119072214817,3.996018335289506,1,4.150691363870778,-0.1546730285812723
SouthUpper,1,2501,2025,59.95751768227006,4.093636272815538,1,3.996018335289506,0.09761793752603243
SouthUpper,1,2502,2024,37.84513020910303,3.6335023113445377,1,3.4147117761294115,0.21879053521512626
SouthUpper,1,2502,2025,37.84513020910303,3.6335023113445377,1,3.6335023113445377,0
SouthUpper,1,2503,2024,65.79225198880214,4.186502080468028,1,4.167419478266598,0.0190826022014301
SouthUpper,1,2503,2025,44.384067435231394,3.7928805634903013,1,4.186502080468028,-0.3936215169777264
SouthUpper,1,2505,2023,76.76105674500096,4.340697437915515,1,4.304722549527204,0.035974888388310866
SouthUpper,1,2505,2024,73.61946409141117,4.298909448535779,1,4.340697437915515,-0.04178798937973571
SouthUpper,1,2505,2025,76.19026041820607,4.333233638489394,1,4.298909448535779,0.034324189953614415
SouthUpper,1,2507,2023,54.09557127312894,3.9907523206370406,1,4.197933526077505,-0.20718120544046448
SouthUpper,1,2507,2024,42.58539514896211,3.7515113576145027,1,3.9907523206370406,-0.23924096302253783
SouthUpper,1,2508,2023,43.55751918948772,3.774082344870132,1,3.7236655057883383,0.05041683908179362
SouthUpper,1,2508,2024,31.076104167282427,3.436439169099625,1,3.774082344870132,-0.33764317577050695
SouthUpper,1,2508,2025,32.721236637211966,3.488024305556169,1,3.436439169099625,0.051585136456544056
SouthUpper,1,2509,2024,50.340704496667314,3.9188139843781618,1,3.7967809205837386,0.12203306379442314
SouthUpper,1,2509,2025,49.340704496667314,3.8987493894076115,1,3.9188139843781618,-0.020064594970550242
SouthUpper,1,2510,2023,39.48672286269283,3.6759644853442963,1,3.472076308488439,0.20388817685585714
SouthUpper,1,2510,2024,40.48672286269283,3.700974089813517,1,3.6759644853442963,0.025009604469220736
SouthUpper,1,2510,2025,37.34513020910303,3.6202025204572035,1,3.700974089813517,-0.08077156935631358
SouthUpper,1,2511,2023,19.77875959474386,2.9846086141545904,1,2.9846086141545904,0
SouthUpper,1,2511,2024,11.92477796076938,2.4786184169590766,1,2.9846086141545904,-0.5059901971955139
SouthUpper,1,2511,2025,15.066370614359172,2.7124651484875866,1,2.4786184169590766,0.23384673152851
SouthUpper,1,2512,2023,65.26548245743669,4.178463297097759,1,3.9481756417793656,0.23028765531839301
SouthUpper,1,2512,2024,63.69468613064179,4.154101138857354,1,4.178463297097759,-0.024362158240404774
SouthUpper,1,2512,2025,68.97787143782138,4.233785749361108,1,4.154101138857354,0.07968461050375453
SouthUpper,1,2513,2023,36.34513020910303,3.59306022551659,1,2.913576277622186,0.6794839478944041
SouthUpper,1,2513,2024,37.91592653589793,3.6353712490400714,1,3.59306022551659,0.04231102352348115
SouthUpper,1,2513,2025,42.12831551628262,3.7407200921933073,1,3.6353712490400714,0.1053488431532359
SouthUpper,1,2515,2023,62.69689823325081,4.138311976451094,1,3.907414993941908,0.230896982509186
SouthUpper,1,2515,2024,50.232739721500664,3.9166669998042853,1,4.138311976451094,-0.2216449766468087
SouthUpper,1,2515,2025,57.86548245743669,4.058121048903522,1,3.9166669998042853,0.14145404909923665
SouthUpper,1,2516,2024,39.48672286269283,3.6759644853442963,1,3.5176028038228306,0.15836168152146568
SouthUpper,1,2516,2025,41.05751918948772,3.7149739906102823,1,3.6759644853442963,0.03900950526598601
SouthUpper,1,2517,2024,25.920352248333657,3.2550284612194202,1,3.171765597519022,0.08326286370039826
SouthUpper,1,2517,2025,29.061944901923447,3.369429583016294,1,3.2550284612194202,0.1144011217968739
SouthUpper,2,2518,2023,69.72676500971244,4.244584247064979,1,4.187614517598965,0.05696972946601342
SouthUpper,2,2518,2024,76.37521601035995,4.3356582457739785,1,4.244584247064979,0.09107399870899968
SouthUpper,2,2518,2025,86.42831250184729,4.4593153131246455,1,4.3356582457739785,0.12365706735066695
SouthUpper,2,2519,2023,57.87388980384689,4.058266329567496,1,4.546603110192238,-0.48833678062474206
SouthUpper,2,2519,2024,18.12212253330794,2.8971334313545363,1,4.058266329567496,-1.1611328982129594
SouthUpper,2,2519,2025,18.764600329384876,2.9319721336330047,1,2.8971334313545363,0.034838702278468414
SouthUpper,2,2520,2023,30.132741228718345,3.405612329047532,1,3.0060767479079957,0.39953558113953624
SouthUpper,2,2520,2024,34.84513020910303,3.550913391692312,1,3.405612329047532,0.14530106264477993
SouthUpper,2,2520,2025,40.55751918948772,3.7027211934450706,1,3.550913391692312,0.15180780175275865
SouthUpper,2,2521,2023,50.061500823462204,3.913252266046875,1,4.2891249812704215,-0.37587271522354637
SouthUpper,2,2521,2024,20.707963267948966,3.030518325228393,1,3.913252266046875,-0.8827339408184822
SouthUpper,2,2521,2025,23.84955592153876,3.171765597519022,1,3.030518325228393,0.14124727229062906
