plot,tr,id,year,area,log_size,surv,size_t0
N-west,2,1265,2025,19.207963267948966,2.95532494658627,1,2.95532494658627
N-west,2,1266,2023,41.05751918948772,3.7149739906102823,1,3.647158200294084
N-west,2,1266,2024,45.19911184307752,3.811077437155696,1,3.7149739906102823
N-west,2,1266,2025,46.769908169872416,3.845240008295038,1,3.811077437155696
N-west,2,1267,2023,25.920352248333657,3.2550284612194202,1,3.235550122798802
N-west,2,1267,2024,26.991148575128552,3.2955089817053524,1,3.2550284612194202
N-west,2,1267,2025,26.991148575128552,3.2955089817053524,1,3.2955089817053524
N-west,2,1268,2023,43.05751918948772,3.762536877398866,1,3.463631854238629
N-west,2,1268,2024,39.48672286269283,3.6759644853442963,1,3.762536877398866
N-west,2,1268,2025,39.48672286269283,3.6759644853442963,1,3.6759644853442963
N-west,2,1269,2024,15.707963267948966,2.7541677982835004,1,2.3233848821910463
N-west,2,1269,2025,15.707963267948966,2.7541677982835004,1,2.7541677982835004
N-west,2,1270,2023,32.70353755551324,3.487483254177731,1,2.9838924754151774
N-west,2,1270,2024,18.707963267948966,2.928949276420883,1,3.487483254177731
N-west,2,1270,2025,0,NA,0,2.928949276420883
N-west,2,1271,2023,21.77875959474386,3.0809351643101865,1,3.103633740023793
N-west,2,1271,2024,28.98318379996192,3.366715792830613,1,3.0809351643101865
N-west,2,1271,2025,30.39690049407733,3.414340645782497,1,3.366715792830613
N-west,2,1272,2023,24.34955592153876,3.192513612053827,1,3.212839882022348
N-west,2,1272,2024,32.632741228718345,3.4853161165378133,1,3.192513612053827
N-west,2,1272,2025,32.632741228718345,3.4853161165378133,1,3.4853161165378133
N-west,2,1273,2023,21.02875959474386,3.0458910053190413,1,2.737279527111186
N-west,2,1273,2024,19.56415775814131,2.9736992063402297,1,3.0458910053190413
N-west,2,1273,2025,19.52875959474386,2.971888230057629,1,2.9736992063402297
N-west,2,1274,2024,52.16150082346221,3.9543446906603967,1,4.2043622877900475
N-west,2,1274,2025,26.420352248333657,3.2741346316447273,1,3.9543446906603967
N-west,2,1275,2023,20.27875959474386,3.0095740128851256,1,3.0095740128851256
N-west,2,1275,2024,0,NA,0,3.0095740128851256
N-west,2,1276,2023,20.27875959474386,3.0095740128851256,1,3.106806451579799
N-west,2,1276,2024,24.84955592153876,3.212839882022348,1,3.0095740128851256
N-west,2,1276,2025,23.84955592153876,3.171765597519022,1,3.212839882022348
N-west,2,1277,2024,34.53406818884022,3.541946320530486,1,3.5468416286013493
N-west,2,1277,2025,20.56415775814131,3.0235496457326567,1,3.541946320530486
N-west,2,1278,2023,53.053093477052,3.9712931758396595,1,3.9445029755192436
N-west,2,1278,2024,33.6318560862312,3.5154737156128117,1,3.9712931758396595
N-west,2,1278,2025,28.276546738526,3.342032723902153,1,3.5154737156128117
N-west,2,1279,2023,65.83627878423158,4.18717103569852,1,4.146220217406508
N-west,2,1279,2024,71.97787143782138,4.276358730635717,1,4.18717103569852
N-west,2,1279,2025,71.97787143782138,4.276358730635717,1,4.276358730635717
N-west,2,1280,2024,32.70353755551324,3.487483254177731,1,3.3864878889739045
N-west,2,1280,2025,33.77433388230814,3.5197011614403233,1,3.487483254177731
N-west,2,1281,2023,52.911500823462205,3.9686207221055456,1,4.080831776554446
N-west,2,1281,2024,54.482297150257104,3.997875825971741,1,3.9686207221055456
N-west,2,1281,2025,53.411500823462205,3.97802609400298,1,3.997875825971741
N-west,2,1282,2023,21.27875959474386,3.0577093730538487,1,3.1505779655845374
N-west,2,1282,2024,19.936281798666926,2.992541277671019,1,3.0577093730538487
N-west,2,1282,2025,24.920352248333657,3.215684828985229,1,2.992541277671019
N-west,2,1283,2023,18.13716694115407,2.897963255045375,1,2.928949276420883
N-west,2,1283,2024,22.27875959474386,3.103633740023793,1,2.897963255045375
N-west,2,1283,2025,22.27875959474386,3.103633740023793,1,3.103633740023793
N-west,2,1284,2023,46.62831551628262,3.8422079857045603,1,3.8314269808891863
N-west,2,1284,2024,47.69911184307752,3.864912778078967,1,3.8422079857045603
N-west,2,1284,2025,46.12831551628262,3.8314269808891863,1,3.864912778078967
N-west,2,1285,2023,20.207963267948966,3.0060767479079957,1,3.0809351643101865
N-west,2,1285,2024,22.77875959474386,3.1258285050327177,1,3.0060767479079957
N-west,2,1285,2025,25.920352248333657,3.2550284612194202,1,3.1258285050327177
N-west,2,1286,2023,12.710176124166829,2.5424029422388568,1,3.072672755290756
N-west,2,1286,2024,32.77433388230814,3.489645705486193,1,2.5424029422388568
N-west,2,1286,2025,28.061944901923447,3.334414384529047,1,3.489645705486193
N-west,2,1287,2023,36.91592653589793,3.6086430713671627,1,3.6220964569808283
N-west,2,1287,2024,40.55751918948772,3.7027211934450706,1,3.6086430713671627
N-west,2,1287,2025,40.55751918948772,3.7027211934450706,1,3.7027211934450706
N-west,2,1288,2023,5.71238898038469,1.7426373215255082,1,2.114227593354238
N-west,2,1288,2024,8.283185307179586,2.114227593354238,1,1.7426373215255082
N-west,2,1288,2025,10.353981633974483,2.3373711446684475,1,2.114227593354238
N-west,2,1289,2023,18.13716694115407,2.897963255045375,1,2.807374773914183
N-west,2,1289,2024,26.420352248333657,3.2741346316447273,1,2.897963255045375
N-west,2,1289,2025,26.991148575128552,3.2955089817053524,1,3.2741346316447273
S-east,1,1290,2023,33.20353755551324,3.502656423122993,1,3.4564282694681405
S-east,1,1290,2024,36.84513020910303,3.6067234581821315,1,3.502656423122993
S-east,1,1290,2025,40.98672286269283,3.7132481816419554,1,3.6067234581821315
S-east,1,1291,2023,61.62388980384689,4.121049616847179,1,3.946809057102548
S-east,1,1291,2024,89.39822368615503,4.49310081269969,1,4.121049616847179
S-east,1,1291,2025,84.68583470577035,4.438948346889777,1,4.49310081269969
S-east,1,1292,2023,24.506192982974678,3.1989258604238033,1,2.5434815502646724
S-east,1,1292,2024,28.29114857512855,3.3425489845292087,1,3.1989258604238033
S-east,1,1292,2025,28.64114857512855,3.3548444451684927,1,3.3425489845292087
S-east,1,1293,2024,66.07123437638546,4.190733468724627,1,3.9426122179166465
S-east,1,1293,2025,68.58074739729575,4.228011845157013,1,4.190733468724627
S-east,1,1294,2023,0,NA,0,3.6220964569808283
S-east,1,1295,2023,44.55751918948772,3.7967809205837386,1,3.59111043560532
S-east,1,1295,2024,49.769908169872416,3.9074105477787953,1,3.7967809205837386
S-east,1,1295,2025,59.553093477052,4.08686824200963,1,3.9074105477787953
S-east,1,1296,2023,59.76548245743669,4.090428277872224,1,4.1152165922979584
S-east,1,1296,2024,84.61503837897544,4.438112009431718,1,4.090428277872224
S-east,1,1296,2025,85.61503837897544,4.4498609497147985,1,4.438112009431718
S-east,1,1297,2023,22.34955592153876,3.106806451579799,1,3.106806451579799
S-east,1,1297,2024,33.77433388230814,3.5197011614403233,1,3.106806451579799
S-east,1,1297,2025,31.703537555513243,3.4564282694681405,1,3.5197011614403233
S-east,1,1298,2024,56.982297150257104,4.042740643284461,1,3.5005219544741286
S-east,1,1298,2025,53.340704496667314,3.9766997263282025,1,4.042740643284461
S-east,1,1299,2023,71.1329594999048,4.264550794795454,1,4.167899217510399
S-east,1,1299,2024,34.27433388230814,3.534396790753563,1,4.264550794795454
S-east,1,1299,2025,0,NA,0,3.534396790753563
S-east,1,1300,2023,23.34955592153876,3.1505779655845374,1,2.897963255045375
S-east,1,1300,2024,40.98672286269283,3.7132481816419554,1,3.1505779655845374
S-east,1,1300,2025,39.34513020910303,3.6723722114007877,1,3.7132481816419554
S-east,1,1301,2024,39.329200658769764,3.6719672622801474,1,3.7854960345118216
S-east,1,1301,2025,32.38937829015426,3.477830538499307,1,3.6719672622801474
S-east,1,1302,2023,45.19911184307752,3.811077437155696,1,3.77570637800795
S-east,1,1302,2024,44.55751918948772,3.7967809205837386,1,3.811077437155696
S-east,1,1302,2025,47.12831551628262,3.8528739990765084,1,3.7967809205837386
S-east,1,1303,2023,33.27433388230814,3.5047863455175596,1,3.5197011614403233
S-east,1,1303,2024,19.207963267948966,2.95532494658627,1,3.5047863455175596
S-east,1,1303,2025,0,NA,0,2.95532494658627
S-east,1,1305,2023,45.12831551628262,3.809509887999004,1,3.866395905061158
S-east,1,1305,2024,57.053093477052,4.043982298800367,1,3.809509887999004
S-east,1,1305,2025,54.553093477052,3.9991744196913857,1,4.043982298800367
S-east,1,1306,2023,41.98672286269283,3.7373534459893385,1,3.6741699614256853
S-east,1,1306,2024,50.269908169872416,3.91740665096465,1,3.7373534459893385
S-east,1,1306,2025,53.411500823462205,3.97802609400298,1,3.91740665096465
S-east,1,1307,2023,39.84424506661589,3.684977979916948,1,3.7097496782314243
S-east,1,1307,2024,58.495571273128945,4.068951046639224,1,3.684977979916948
S-east,1,1307,2025,38.259289474462015,3.6443863928637628,1,4.068951046639224
S-east,1,1308,2023,40.41592653589793,3.699223928467941,1,3.750856553613794
S-east,1,1308,2024,37.78805057642355,3.631992930331512,1,3.699223928467941
S-east,1,1308,2025,42.415483964654356,3.747513483418682,1,3.631992930331512
S-east,1,1309,2023,30.132741228718345,3.405612329047532,1,3.487483254177731
S-east,1,1309,2024,0,NA,0,3.405612329047532
S-east,1,1310,2023,42.55751918948772,3.750856553613794,1,3.6220964569808283
S-east,1,1310,2024,48.840704496667314,3.8885640737221583,1,3.750856553613794
S-east,1,1310,2025,54.053093477052,3.98996677606542,1,3.8885640737221583
S-east,1,1311,2023,34.20353755551324,3.5323290760150003,1,3.3864878889739045
S-east,1,1311,2024,41.98672286269283,3.7373534459893385,1,3.5323290760150003
S-east,1,1311,2025,37.41592653589793,3.6220964569808283,1,3.7373534459893385
S-east,1,1312,2023,44.62831551628262,3.798368534623541,1,3.6335023113445377
S-east,1,1312,2024,58.053093477052,4.061357996595743,1,3.798368534623541
S-east,1,1312,2025,53.911500823462205,3.987343828502189,1,4.061357996595743
S-east,1,1313,2024,52.340704496667314,3.957774357016522,1,3.686775405552839
S-east,1,1313,2025,61.12388980384689,4.1129027849118405,1,3.957774357016522
S-east,1,1314,2023,28.561944901923447,3.3520752339596087,1,2.8446005655048894
S-east,1,1314,2024,24.84955592153876,3.212839882022348,1,3.3520752339596087
S-east,1,1314,2025,33.70353755551324,3.5176028038228306,1,3.212839882022348
S-east,1,1317,2023,33.20353755551324,3.502656423122993,1,3.2955089817053524
S-east,1,1317,2024,0,NA,0,3.502656423122993
S-east,1,1318,2023,68.47787143782138,4.226510648374662,1,4.166322086453451
S-east,1,1318,2024,81.33185307179586,4.3985377365225355,1,4.226510648374662
S-east,1,1318,2025,65.19026041820607,4.177310077685426,1,4.3985377365225355
S-east,1,1319,2024,40.98672286269283,3.7132481816419554,1,3.502656423122993
S-east,1,1319,2025,36.34513020910303,3.59306022551659,1,3.7132481816419554
S-east,1,1320,2023,10.353981633974483,2.3373711446684475,1,2.287875600305795
S-east,1,1320,2024,21.77875959474386,3.0809351643101865,1,2.3373711446684475
S-east,1,1320,2025,22.34955592153876,3.106806451579799,1,3.0809351643101865
S-east,1,1321,2023,28.533183799961918,3.351067753810314,1,3.388879872618999
S-east,1,1321,2024,42.93915625092364,3.7597841427681455,1,3.351067753810314
S-east,1,1321,2025,47.269908169872416,3.8558739021307895,1,3.7597841427681455
S-east,1,1322,2024,35.27433388230814,3.5631556139973815,1,3.235550122798802
S-east,1,1322,2025,32.20353755551324,3.472076308488439,1,3.5631556139973815
S-east,1,1323,2023,30.632741228718345,3.422069411738013,1,3.2550284612194202
S-east,1,1323,2024,39.91592653589793,3.686775405552839,1,3.422069411738013
S-east,1,1323,2025,37.34513020910303,3.6202025204572035,1,3.686775405552839
S-east,1,1324,2023,38.27256359733385,3.644733284320644,1,3.824728331756331
S-east,1,1324,2024,56.12388980384689,4.027561565088993,1,3.644733284320644
S-east,1,1324,2025,58.69468613064179,4.072349196852891,1,4.027561565088993
S-east,1,1325,2023,36.91592653589793,3.6086430713671627,1,3.124545625274081
S-east,1,1325,2024,34.04889131106456,3.527797471450569,1,3.6086430713671627
S-east,1,1325,2025,39.55751918948772,3.677755794714536,1,3.527797471450569
S-east,1,1326,2023,0,NA,0,3.7919529970820687
S-east,1,1327,2023,0,NA,0,3.0841805973780287
S-east,1,1328,2024,0,NA,0,3.534396790753563
S-east,1,1329,2024,35.41592653589793,3.5671616211081134,1,3.3864878889739045
S-east,1,1329,2025,37.41592653589793,3.6220964569808283,1,3.5671616211081134
S-east,1,1330,2023,20.84955592153876,3.0373326492908315,1,3.503934920870671
S-east,1,1330,2024,26.67610416728243,3.2837681896688093,1,3.0373326492908315
S-east,1,1330,2025,23.691591146372122,3.1651201812327283,1,3.2837681896688093
S-east,1,1331,2023,52.840704496667314,3.9672818122046727,1,3.8314269808891863
S-east,1,1331,2024,64.33627878423158,4.1641236833995645,1,3.9672818122046727
S-east,1,1331,2025,68.40707511102649,4.225476256574946,1,4.1641236833995645
S-east,1,1332,2023,42.55751918948772,3.750856553613794,1,3.646627536936785
S-east,1,1332,2024,36.82433388230814,3.606158873449399,1,3.750856553613794
S-east,1,1332,2025,34.78937829015427,3.5493121186435608,1,3.606158873449399
S-east,1,1333,2023,34.20353755551324,3.5323290760150003,1,3.5468416286013493
S-east,1,1333,2024,37.84513020910303,3.6335023113445377,1,3.5323290760150003
S-east,1,1333,2025,38.34513020910303,3.646627536936785,1,3.6335023113445377
S-east,1,1334,2023,52.982297150257104,3.969957841723457,1,3.997875825971741
S-east,1,1334,2024,63.6289778659303,4.153068993402497,1,3.969957841723457
S-east,1,1334,2025,63.6289778659303,4.153068993402497,1,4.153068993402497
S-east,1,1335,2023,36.84513020910303,3.6067234581821315,1,3.3864878889739045
S-east,1,1335,2024,48.769908169872416,3.8871134867977446,1,3.6067234581821315
S-east,1,1335,2025,47.69911184307752,3.864912778078967,1,3.8871134867977446
S-east,1,1336,2023,24.920352248333657,3.215684828985229,1,3.128931682645399
S-east,1,1336,2024,27.491148575128552,3.313864082865935,1,3.215684828985229
S-east,1,1336,2025,26.491148575128552,3.2768106611635117,1,3.313864082865935
S-east,1,1337,2023,29.632741228718345,3.388879872618999,1,3.106806451579799
S-east,1,1337,2024,31.743360677737577,3.4576835909594283,1,3.388879872618999
S-east,1,1337,2025,29.073006922186256,3.369810146517225,1,3.4576835909594283
S-east,1,1338,2023,26.491148575128552,3.2768106611635117,1,3.1505779655845374
S-east,1,1338,2024,0,NA,0,3.2768106611635117
S-east,1,1339,2024,45.29911184307752,3.813287426183707,1,3.5651606235630275
S-east,1,1339,2025,59.76548245743669,4.090428277872224,1,3.813287426183707
S-east,1,1340,2023,16.323450247038664,2.7926027393875485,1,2.897963255045375
S-east,1,1340,2024,27.991148575128552,3.331888337881174,1,2.7926027393875485
S-east,1,1340,2025,26.991148575128552,3.2955089817053524,1,3.331888337881174
S-east,1,1341,2023,34.84513020910303,3.550913391692312,1,3.3520752339596087
S-east,1,1341,2024,43.12831551628262,3.7641797539332784,1,3.550913391692312
S-east,1,1341,2025,40.55751918948772,3.7027211934450706,1,3.7641797539332784
S-east,1,1342,2023,0,NA,0,2.897963255045375
S-east,1,1343,2023,21.77875959474386,3.0809351643101865,1,3.0060767479079957
S-east,1,1343,2024,33.132741228718345,3.5005219544741286,1,3.0809351643101865
S-east,1,1343,2025,34.70353755551324,3.5468416286013493,1,3.5005219544741286
S-east,1,1344,2023,29.561944901923447,3.3864878889739045,1,3.163344337659695
S-east,1,1344,2024,40.41592653589793,3.699223928467941,1,3.3864878889739045
S-east,1,1344,2025,41.98672286269283,3.7373534459893385,1,3.699223928467941
S-east,1,1345,2023,41.98672286269283,3.7373534459893385,1,3.700974089813517
S-east,1,1345,2024,0,NA,0,3.7373534459893385
S-east,2,1346,2023,40.74291735288517,3.7072820172894727,1,3.4870502022057503
S-east,2,1346,2024,0,NA,0,3.7072820172894727
S-east,2,1347,2024,37.48672286269283,3.623986813288531,1,3.171765597519022
S-east,2,1347,2025,39.55751918948772,3.677755794714536,1,3.623986813288531
S-east,2,1348,2023,48.19911184307752,3.875340594394617,1,3.9686207221055456
S-east,2,1348,2024,57.053093477052,4.043982298800367,1,3.875340594394617
S-east,2,1348,2025,56.053093477052,4.026299339378802,1,4.043982298800367
S-east,2,1349,2023,27.561944901923447,3.316436013391505,1,3.238331277205287
S-east,2,1349,2024,39.55751918948772,3.677755794714536,1,3.316436013391505
S-east,2,1349,2025,34.84513020910303,3.550913391692312,1,3.677755794714536
S-east,2,1350,2023,34.27433388230814,3.534396790753563,1,3.5047863455175596
S-east,2,1350,2024,43.69911184307752,3.7773277779379737,1,3.534396790753563
S-east,2,1350,2025,43.69911184307752,3.7773277779379737,1,3.7773277779379737
S-east,2,1351,2023,43.12831551628262,3.7641797539332784,1,3.6484721271462153
S-east,2,1351,2024,47.269908169872416,3.8558739021307895,1,3.7641797539332784
S-east,2,1351,2025,53.411500823462205,3.97802609400298,1,3.8558739021307895
S-east,2,1352,2023,38.84513020910303,3.6595827204138347,1,3.700974089813517
S-east,2,1352,2024,47.62831551628262,3.863427448163497,1,3.6595827204138347
S-east,2,1352,2025,50.769908169872416,3.9273038202098323,1,3.863427448163497
S-east,2,1353,2023,30.132741228718345,3.405612329047532,1,3.3520752339596087
S-east,2,1353,2024,37.34513020910303,3.6202025204572035,1,3.405612329047532
S-east,2,1353,2025,40.48672286269283,3.700974089813517,1,3.6202025204572035
S-east,2,1354,2023,22.27875959474386,3.103633740023793,1,3.1505779655845374
S-east,2,1354,2024,31.632741228718345,3.454192699029232,1,3.103633740023793
S-east,2,1354,2025,30.561944901923447,3.4197556043518955,1,3.454192699029232
S-east,2,1355,2023,16.38716694115407,2.7964985249262475,1,3.0095740128851256
S-east,2,1355,2024,0,NA,0,2.7964985249262475
S-east,2,1356,2023,28.561944901923447,3.3520752339596087,1,3.369429583016294
S-east,2,1356,2024,36.34513020910303,3.59306022551659,1,3.3520752339596087
S-east,2,1356,2025,40.98672286269283,3.7132481816419554,1,3.59306022551659
S-east,2,1357,2023,61.33627878423159,4.116371491443727,1,4.056391407972062
S-east,2,1357,2024,78.97344572538566,4.369111665904242,1,4.116371491443727
S-east,2,1357,2025,75.83185307179586,4.328518429600017,1,4.369111665904242
S-east,2,1358,2023,23.84955592153876,3.171765597519022,1,3.40326008289462
S-east,2,1358,2024,0,NA,0,3.171765597519022
S-east,2,1359,2023,8.283185307179586,2.114227593354238,1,2.3373711446684475
S-east,2,1359,2024,0,NA,0,2.114227593354238
S-east,2,1360,2023,25.420352248333657,3.235550122798802,1,3.192513612053827
S-east,2,1360,2024,34.77433388230814,3.5488795825522326,1,3.235550122798802
S-east,2,1360,2025,37.34513020910303,3.6202025204572035,1,3.5488795825522326
S-east,2,1361,2023,45.62831551628262,3.8205284781124327,1,3.7595522624211406
S-east,2,1361,2024,66.83627878423158,4.202246028691903,1,3.8205284781124327
S-east,2,1361,2025,67.83627878423158,4.217097137152401,1,4.202246028691903
S-east,2,1362,2023,55.982297150257104,4.025035518441119,1,3.8528739990765084
S-east,2,1362,2024,59.57521751757762,4.087239674133451,1,4.025035518441119
S-east,2,1362,2025,67.4289778659303,4.211074864184771,1,4.087239674133451
S-east,2,1363,2023,33.70353755551324,3.5176028038228306,1,3.534396790753563
S-east,2,1363,2024,40.05751918948772,3.690316400948344,1,3.5176028038228306
S-east,2,1363,2025,43.62831551628262,3.77570637800795,1,3.690316400948344
S-east,2,1364,2023,73.26105674500096,4.2940291818303225,1,4.374531735436837
S-east,2,1364,2024,90.82742735936014,4.508961303424352,1,4.2940291818303225
S-east,2,1364,2025,99.18140899333463,4.596950587386117,1,4.508961303424352
S-east,2,1365,2024,28.491148575128552,3.349593462724515,1,3.0060767479079957
S-east,2,1365,2025,23.34955592153876,3.1505779655845374,1,3.349593462724515
S-east,2,1366,2024,86.76105599139213,4.463157857292995,1,4.0796350695338495
S-east,2,1366,2025,85.20154297048182,4.445019543653467,1,4.463157857292995
S-east,2,1367,2024,0,NA,0,3.900183207289332
S-east,2,1368,2023,42.98672286269283,3.7608912973790445,1,3.6741699614256853
S-east,2,1368,2024,0,NA,0,3.7608912973790445
S-east,2,1369,2023,42.55751918948772,3.750856553613794,1,3.5281417956867114
S-east,2,1369,2024,44.05751918948772,3.7854960345118216,1,3.750856553613794
S-east,2,1369,2025,43.05751918948772,3.762536877398866,1,3.7854960345118216
S-east,2,1370,2023,26.991148575128552,3.2955089817053524,1,2.6762824024563487
S-east,2,1370,2024,27.991148575128552,3.331888337881174,1,3.2955089817053524
S-east,2,1370,2025,27.491148575128552,3.313864082865935,1,3.331888337881174
S-east,2,1371,2023,59.69468613064179,4.089243006899984,1,3.8181546337396512
S-east,2,1371,2024,60.64446484502,4.105028367334408,1,4.089243006899984
S-east,2,1371,2025,60.10220833456485,4.096046585201627,1,4.105028367334408
S-east,2,1372,2023,55.482739721500664,4.016071976374104,1,3.4428543608387145
S-east,2,1372,2024,0,NA,0,4.016071976374104
S-east,2,1373,2023,42.69911184307752,3.7541781200903306,1,3.637236700322372
S-east,2,1373,2024,50.57521751757761,3.9234616839358627,1,3.7541781200903306
S-east,2,1373,2025,50.411500823462205,3.9202193399874403,1,3.9234616839358627
S-east,2,1374,2023,32.132741228718345,3.4698754862864525,1,3.4698754862864525
S-east,2,1374,2024,35.84513020910303,3.5792077198579544,1,3.4698754862864525
S-east,2,1374,2025,37.91592653589793,3.6353712490400714,1,3.5792077198579544
S-east,2,1375,2024,31.06836067773758,3.4361899597901804,1,3.3864878889739045
S-east,2,1375,2025,20.697122533307944,3.0299946825560524,1,3.4361899597901804
S-east,2,1376,2024,47.17035074111599,3.853765532950442,1,3.822078863205344
S-east,2,1376,2025,51.340704496667314,3.9384838975277967,1,3.853765532950442
S-east,2,1377,2023,31.132741228718345,3.438260038036318,1,3.3864878889739045
S-east,2,1377,2024,48.69911184307752,3.8856607926137725,1,3.438260038036318
S-east,2,1377,2025,57.053093477052,4.043982298800367,1,3.8856607926137725
S-east,2,1378,2023,45.69911184307752,3.822078863205344,1,3.822078863205344
S-east,2,1378,2024,55.12388980384689,4.009583193951451,1,3.822078863205344
S-east,2,1378,2025,52.482297150257104,3.96047591559588,1,4.009583193951451
S-east,2,1379,2023,28.061944901923447,3.334414384529047,1,3.0841805973780287
S-east,2,1379,2024,28.061944901923447,3.334414384529047,1,3.334414384529047
S-east,2,1379,2025,0,NA,0,3.334414384529047
S-east,2,1380,2023,40.98672286269283,3.7132481816419554,1,3.7132481816419554
S-east,2,1380,2024,63.26548245743669,4.147339879589177,1,3.7132481816419554
S-east,2,1380,2025,62.83627878423159,4.140532594323878,1,4.147339879589177
S-east,2,1381,2023,30.632741228718345,3.422069411738013,1,3.472076308488439
S-east,2,1381,2024,35.77433388230814,3.577230705627186,1,3.422069411738013
S-east,2,1381,2025,33.70353755551324,3.5176028038228306,1,3.577230705627186
S-east,2,1382,2023,42.12831551628262,3.7407200921933073,1,3.7027211934450706
S-east,2,1382,2024,42.60663404700058,3.752009969953684,1,3.7407200921933073
S-east,2,1382,2025,40.74291735288517,3.7072820172894727,1,3.752009969953684
S-east,2,1383,2023,18.207963267948966,2.901859040584074,1,2.9846086141545904
S-east,2,1383,2024,20.77875959474386,3.0339312916249352,1,2.901859040584074
S-east,2,1383,2025,22.34955592153876,3.106806451579799,1,3.0339312916249352
S-east,2,1384,2023,34.67433388230814,3.5459997557008203,1,3.9166141509249255
S-east,2,1384,2024,58.26636759992384,4.065025041815733,1,3.5459997557008203
S-east,2,1384,2025,35.77433388230814,3.577230705627186,1,4.065025041815733
S-east,2,1385,2023,23.84955592153876,3.171765597519022,1,3.1505779655845374
S-east,2,1385,2024,29.491148575128552,3.3840901700215493,1,3.171765597519022
S-east,2,1385,2025,30.561944901923447,3.4197556043518955,1,3.3840901700215493
S-east,2,1386,2024,40.98672286269283,3.7132481816419554,1,3.2768106611635117
S-east,2,1386,2025,42.55751918948772,3.750856553613794,1,3.7132481816419554
S-east,2,1387,2023,35.53805057642355,3.5706039696864704,1,3.405612329047532
S-east,2,1387,2024,50.911500823462205,3.930088847414157,1,3.5706039696864704
S-east,2,1387,2025,41.12920065876977,3.716718347547518,1,3.930088847414157
S-east,2,1388,2023,68.97787143782138,4.233785749361108,1,4.255298780232896
S-east,2,1388,2024,79.29977343911638,4.3732352716268394,1,4.233785749361108
S-east,2,1388,2025,68.05751768227006,4.220353195916733,1,4.3732352716268394
S-east,2,1389,2023,43.55751918948772,3.774082344870132,1,3.7854960345118216
S-east,2,1389,2024,37.34513020910303,3.6202025204572035,1,3.774082344870132
S-east,2,1389,2025,37.34513020910303,3.6202025204572035,1,3.6202025204572035
S-east,2,1390,2023,106.89379797371932,4.671835799263933,1,4.4586597915110335
S-east,2,1390,2024,0,NA,0,4.671835799263933
S-east,2,1391,2023,78.97344572538566,4.369111665904242,1,4.388806624165173
S-east,2,1391,2024,0,NA,0,4.369111665904242
S-east,2,1392,2023,41.48672286269283,3.7253734450283558,1,3.6741699614256853
S-east,2,1392,2024,58.053093477052,4.061357996595743,1,3.7253734450283558
S-east,2,1392,2025,56.982297150257104,4.042740643284461,1,4.061357996595743
S-east,2,1393,2023,46.69911184307752,3.843725146144483,1,3.875340594394617
S-east,2,1393,2024,70.69026041820607,4.258307804122973,1,3.843725146144483
S-east,2,1393,2025,74.76105674500096,4.3142971176533385,1,4.258307804122973
S-east,2,1394,2024,29.632741228718345,3.388879872618999,1,3.1505779655845374
S-east,2,1394,2025,28.632741228718345,3.3545508612509556,1,3.388879872618999
S-east,2,1395,2024,29.061944901923447,3.369429583016294,1,3.422069411738013
S-east,2,1395,2025,31.203537555513243,3.4405314715775757,1,3.369429583016294
S-east,2,1396,2024,19.707963267948966,2.98102278086574,1,3.0060767479079957
S-east,2,1396,2025,0,NA,0,2.98102278086574
S-east,2,1397,2023,40.98672286269283,3.7132481816419554,1,3.811077437155696
S-east,2,1397,2024,0,NA,0,3.7132481816419554
S-east,2,1398,2023,42.19911184307752,3.7423991744479173,1,3.7641797539332784
S-east,2,1398,2024,0,NA,0,3.7423991744479173
S-east,2,1399,2023,18.707963267948966,2.928949276420883,1,2.928949276420883
S-east,2,1399,2024,22.27875959474386,3.103633740023793,1,2.928949276420883
S-east,2,1399,2025,25.491148575128552,3.238331277205287,1,3.103633740023793
S-east,2,1400,2024,55.76548245743669,4.021155084026338,1,3.811077437155696
S-east,2,1400,2025,48.411500823462205,3.8797374058148164,1,4.021155084026338
S-east,2,1401,2023,19.707963267948966,2.98102278086574,1,2.7767283057265075
S-east,2,1401,2024,24.84955592153876,3.212839882022348,1,2.98102278086574
S-east,2,1401,2025,27.491148575128552,3.313864082865935,1,3.212839882022348
S-east,2,1402,2023,26.491148575128552,3.2768106611635117,1,3.2955089817053524
S-east,2,1402,2024,0,NA,0,3.2768106611635117
S-east,2,1403,2023,34.84513020910303,3.550913391692312,1,3.405612329047532
S-east,2,1403,2024,42.05751918948772,3.7390381858789867,1,3.550913391692312
S-east,2,1403,2025,42.05751918948772,3.7390381858789867,1,3.7390381858789867
S-east,2,1404,2023,28.561944901923447,3.3520752339596087,1,3.0841805973780287
S-east,2,1404,2024,32.632741228718345,3.4853161165378133,1,3.3520752339596087
S-east,2,1404,2025,32.632741228718345,3.4853161165378133,1,3.4853161165378133
S-east,2,1405,2023,50.411500823462205,3.9202193399874403,1,3.9088320095451743
S-east,2,1405,2024,73.40264939859075,4.295960030317696,1,3.9202193399874403
S-east,2,1405,2025,77.04424205218055,4.344379828956574,1,4.295960030317696
S-east,2,1406,2023,38.41592653589793,3.6484721271462153,1,3.4393963997331
S-east,2,1406,2024,47.82366927183394,3.8675206899906107,1,3.6484721271462153
S-east,2,1406,2025,46.62831551628262,3.8422079857045603,1,3.8675206899906107
S-east,2,1407,2023,31.632741228718345,3.454192699029232,1,3.4698754862864525
S-east,2,1407,2024,35.84513020910303,3.5792077198579544,1,3.454192699029232
