pop,tr,plantID,year,area,log_size,surv,log_size_t0
NorthLower,1,40,2024,84.82300164692441,4.440566751853729,1,3.901570251121042
NorthLower,1,40,2025,75.39822368615503,4.322783716197346,1,4.440566751853729
NorthLower,1,41,2023,358.1415625092364,5.880928334243896,1,5.8383687198251
NorthLower,1,41,2024,387.9866927183395,5.960971041917432,1,5.880928334243896
NorthLower,1,41,2025,392.69908169872417,5.9730436231517015,1,5.960971041917432
NorthLower,1,42,2023,547.8152189697201,6.3059380384250305,1,6.30148368807565
NorthLower,1,42,2024,824.6680715673207,6.714980967881078,1,6.3059380384250305
NorthLower,1,42,2025,803.4623211555896,6.688930290681136,1,6.714980967881078
NorthLower,1,43,2023,1177.6260061981338,7.071255831798471,1,6.901579081442294
NorthLower,1,43,2024,1578.8466579697204,7.364449896157768,1,7.071255831798471
NorthLower,1,43,2025,1040.4954868689395,6.947452308360504,1,7.364449896157768
NorthLower,1,44,2024,667.5884388878311,6.503671874213872,1,5.867683107493875
NorthLower,1,44,2025,409.0353634973911,6.013801615623869,1,6.503671874213872
NorthLower,1,45,2023,535.6415474370597,6.2834651825729715,1,5.867683107493875
NorthLower,1,45,2024,639.314105005523,6.46039589073205,1,6.2834651825729715
NorthLower,1,45,2025,656.5928646002667,6.487064137814211,1,6.46039589073205
NorthLower,1,46,2023,471.4745174874883,6.1558650549873075,1,6.125593021611985
NorthLower,1,46,2024,559.8318108697011,6.327636400886109,1,6.1558650549873075
NorthLower,1,46,2025,325.15483964654356,5.784301498554824,1,6.327636400886109
NorthLower,1,47,2023,268.6061718819273,5.593246261792115,1,5.475463226135731
NorthLower,1,47,2024,293.7389131106456,5.682691322144041,1,5.593246261792115
NorthLower,1,47,2025,0,NA,0,5.682691322144041
NorthLower,1,48,2023,879.645943005142,6.77951948901865,1,6.75145064766247
NorthLower,1,48,2024,1130.9733552923256,7.030833917299556,1,6.77951948901865
NorthLower,1,48,2025,1074.4246875277092,6.979540622912006,1,7.030833917299556
NorthLower,1,49,2023,328.29643230013335,5.7939169572542655,1,5.601979941760869
NorthLower,1,49,2024,535.6415474370597,6.2834651825729715,1,5.7939169572542655
NorthLower,1,49,2025,608.6835766330224,6.411298554082856,1,6.2834651825729715
NorthLower,1,5,2023,333.79421944391555,5.810524693653926,1,5.92175032876415
NorthLower,1,5,2024,160.22122533307945,5.076555518573726,1,5.810524693653926
NorthLower,1,5,2025,0,NA,0,5.076555518573726
NorthLower,1,50,2023,0,NA,0,6.627449975395216
NorthLower,1,51,2024,339.29200658769764,5.82686111297362,1,5.575546684692714
NorthLower,1,51,2025,259.1813939211579,5.557528179190036,1,5.82686111297362
NorthLower,1,52,2023,477.83624261100755,6.1692680851146475,1,6.068353802956026
NorthLower,1,52,2024,407.38602735425644,6.009761206086864,1,6.1692680851146475
NorthLower,1,52,2025,347.14598822167216,5.849745406807208,1,6.009761206086864
NorthLower,1,53,2023,296.88050576423547,5.693329720349097,1,5.693329720349097
NorthLower,1,53,2024,523.8605749860981,6.261225570645133,1,5.693329720349097
NorthLower,1,53,2025,511.29420437173883,6.236945166938079,1,6.261225570645133
NorthLower,1,54,2023,400.55306333269857,5.992846250447881,1,6.082794487110821
NorthLower,1,54,2024,596.9026041820607,6.391753958009886,1,5.992846250447881
NorthLower,1,54,2025,611.8251692866122,6.416446570600257,1,6.391753958009886
NorthLower,1,55,2023,91.89158511750145,4.5206094595272655,1,4.440566751853729
NorthLower,1,55,2024,160.22122533307947,5.076555518573726,1,4.5206094595272655
NorthLower,1,55,2025,155.50883635269477,5.046702555424045,1,5.076555518573726
NorthLower,1,56,2023,276.46015351590177,5.622066700327607,1,5.4420152920681915
NorthLower,1,56,2024,265.4645792283375,5.581481420212528,1,5.622066700327607
NorthLower,1,56,2025,214.4136986075034,5.367907319914469,1,5.581481420212528
